id,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSDARG00000104104,,ensembl,snoRNA,7,67471357,67471438,+
ENSDARG00000085732,BX470176.1,ensembl,rRNA,7,57171618,57171739,-
ENSDARG00000057477,lrrc28,ensembl,protein_coding,7,15618127,15653635,+
ENSDARG00000105391,strc,ensembl,protein_coding,7,13918349,13984507,+
ENSDARG00000084280,BX957347.1,ensembl,rRNA,7,16114300,16114428,-
ENSDARG00000115178,si:dkey-15b23.3,ensembl,protein_coding,7,11666686,11677237,-
ENSDARG00000090965,ripk3,ensembl,protein_coding,7,1330501,1348640,-
ENSDARG00000105490,rph3ab,ensembl,protein_coding,7,72402279,72435159,-
ENSDARG00000045946,sec24d,ensembl,protein_coding,7,69905307,69951096,+
ENSDARG00000091521,MAP3K11,ensembl,protein_coding,7,637597,735118,-
ENSDARG00000091392,BX510329.1,ensembl,rRNA,7,62556472,62556592,-
ENSDARG00000111640,BX914219.4,ensembl,rRNA,7,29931525,29931639,+
ENSDARG00000110603,BX088687.1,ensembl,rRNA,7,55183300,55183416,-
ENSDARG00000117122,CABZ01083440.1,ensembl,rRNA,7,71908214,71908328,+
ENSDARG00000084430,BX511131.1,ensembl,rRNA,7,7354319,7354445,-
ENSDARG00000017315,larp7,ensembl,protein_coding,7,59572379,59589566,-
ENSDARG00000115875,si:ch211-113a14.19,ensembl,protein_coding,7,73846609,73846995,-
ENSDARG00000113763,FP340257.1,ensembl,protein_coding,7,6420435,6438540,+
ENSDARG00000069848,nitr1b,ensembl,protein_coding,7,17456686,17458631,+
ENSDARG00000080698,AL954715.3,ensembl,snoRNA,7,25045182,25045246,+
ENSDARG00000038865,acox3,ensembl,protein_coding,7,61764040,61806065,+
ENSDARG00000080040,BX323544.1,ensembl,rRNA,7,52526304,52526430,-
ENSDARG00000109416,CU570782.3,ensembl,rRNA,7,42313774,42313888,+
ENSDARG00000090326,MAPK8IP1,ensembl,protein_coding,7,72594954,72605673,-
ENSDARG00000109926,si:ch211-113a14.19,ensembl,protein_coding,7,73855687,73856073,-
ENSDARG00000081182,dre-mir-15b,ensembl,miRNA,7,26070874,26071007,+
ENSDARG00000099032,FO818704.1,ensembl,protein_coding,7,69841017,69846879,+
ENSDARG00000107179,CU329666.2,ensembl,rRNA,7,31485485,31485601,-
ENSDARG00000000460,nitr2b,ensembl,protein_coding,7,17443567,17446703,+
ENSDARG00000085613,CABZ01033553.1,ensembl,rRNA,7,39234995,39235112,-
ENSDARG00000103021,fadd,ensembl,protein_coding,7,54313489,54320088,-
ENSDARG00000098767,CABZ01007829.1,ensembl,protein_coding,7,2969661,2970286,+
ENSDARG00000033963,nitr1i,ensembl,protein_coding,7,17520427,17522093,+
ENSDARG00000110950,CU929544.1,ensembl,protein_coding,7,74006756,74057288,-
ENSDARG00000110490,LO018311.1,ensembl,rRNA,7,55101440,55101556,-
ENSDARG00000107773,CT027762.1,ensembl,rRNA,7,4208061,4208177,+
ENSDARG00000099305,CABZ01112896.1,ensembl,rRNA,7,69893435,69893563,+
ENSDARG00000117055,BX511136.2,ensembl,rRNA,7,44906299,44906413,-
ENSDARG00000102247,CU463038.2,ensembl,protein_coding,7,72267099,72269049,-
ENSDARG00000110604,CABZ01030292.1,ensembl,snoRNA,7,7772165,7772378,+
ENSDARG00000085711,CABZ01079347.1,ensembl,rRNA,7,4077734,4077871,-
ENSDARG00000115951,CU571259.1,ensembl,rRNA,7,66937450,66937564,+
ENSDARG00000117035,BX005336.4,ensembl,snRNA,7,21836676,21836866,-
ENSDARG00000100433,CR376738.1,ensembl,protein_coding,7,29009161,29010135,+
ENSDARG00000037560,mtm1,ensembl,protein_coding,7,25825667,25854387,+
ENSDARG00000108200,CU695004.1,ensembl,rRNA,7,50258060,50258175,-
ENSDARG00000103686,AL928628.1,ensembl,rRNA,7,49227366,49227486,-
ENSDARG00000106045,BX005319.2,ensembl,rRNA,7,41582544,41582659,+
ENSDARG00000017006,dennd5a,ensembl,protein_coding,7,64978738,65093209,-
ENSDARG00000100591,sox32,ensembl,protein_coding,7,58823406,58826164,-
ENSDARG00000080493,CR388231.1,ensembl,snoRNA,7,24076711,24076821,+
ENSDARG00000109891,CR848715.1,ensembl,protein_coding,7,36095269,36096582,-
ENSDARG00000115636,CT030160.1,ensembl,protein_coding,7,52811291,52815712,+
ENSDARG00000067829,ppargc1a,ensembl,protein_coding,7,70578985,70665965,-
ENSDARG00000099586,CR382383.2,ensembl,protein_coding,7,61876641,61890160,+
ENSDARG00000100440,fastkd3,ensembl,protein_coding,7,59033902,59046391,+
ENSDARG00000115070,si:dkeyp-74b6.2,ensembl,protein_coding,7,1306723,1313224,+
ENSDARG00000109760,CR376779.1,ensembl,protein_coding,7,59004234,59047720,-
ENSDARG00000086214,ntrk3b,ensembl,protein_coding,7,14632157,14938580,+
ENSDARG00000092488,khnyn,ensembl,protein_coding,7,1383027,1420526,+
ENSDARG00000017874,dnajc3b,ensembl,protein_coding,7,20779026,20796935,-
ENSDARG00000112189,CR352249.1,ensembl,rRNA,7,29155395,29155511,-
ENSDARG00000077909,rce1a,ensembl,protein_coding,7,18176162,18187519,+
ENSDARG00000102478,ADAMTS7,ensembl,protein_coding,7,57146542,57332915,-
ENSDARG00000112042,CABZ01030292.2,ensembl,snoRNA,7,7772165,7772377,+
ENSDARG00000084791,CU467013.1,ensembl,rRNA,7,25791229,25791355,-
ENSDARG00000029063,clpxa,ensembl,protein_coding,7,13639473,13679937,+
ENSDARG00000109762,CABZ01030291.2,ensembl,snoRNA,7,7778963,7779176,+
ENSDARG00000110427,CABZ01057488.1,ensembl,protein_coding,7,69020928,69025306,-
ENSDARG00000104895,BX004857.1,ensembl,protein_coding,7,2849020,2899388,+
ENSDARG00000102012,ppp1cbl,ensembl,protein_coding,7,74150839,74154192,+
ENSDARG00000104669,slc35c1,ensembl,protein_coding,7,72272918,72277342,-
ENSDARG00000041086,LO018380.1,ensembl,protein_coding,7,72040939,72067475,-
ENSDARG00000059503,ACSF3,ensembl,protein_coding,7,55950229,56038023,+
ENSDARG00000102100,mrc1a,ensembl,protein_coding,7,58892856,58952382,-
ENSDARG00000078829,ccdc149a,ensembl,protein_coding,7,71350469,71384391,-
ENSDARG00000115139,AL928628.2,ensembl,rRNA,7,49185938,49186052,-
ENSDARG00000083050,CABZ01071191.1,ensembl,rRNA,7,72215450,72215568,-
ENSDARG00000113240,CR927368.1,ensembl,rRNA,7,34080184,34080298,+
ENSDARG00000079012,cbfa2t3,ensembl,protein_coding,7,55660263,55675617,-
ENSDARG00000090696,si:dkey-15b23.3,ensembl,protein_coding,7,11614144,11638126,-
ENSDARG00000088100,KCNIP4,ensembl,protein_coding,7,69959141,69983948,-
ENSDARG00000069135,ppp1r15a,ensembl,protein_coding,7,71503356,71508989,+
ENSDARG00000113187,BX957362.5,ensembl,protein_coding,7,51788669,51793333,-
ENSDARG00000100576,CT573787.2,ensembl,protein_coding,7,1872184,1879820,-
ENSDARG00000116050,CU457792.1,ensembl,rRNA,7,9343638,9343754,-
ENSDARG00000085277,CU210845.1,ensembl,rRNA,7,4970757,4970885,-
ENSDARG00000102637,CABZ01057506.1,ensembl,rRNA,7,11527252,11527371,-
ENSDARG00000108036,AL954846.1,ensembl,rRNA,7,50030675,50030791,-
ENSDARG00000111411,BX664719.1,ensembl,rRNA,7,37693838,37693952,-
ENSDARG00000085315,BX663612.1,ensembl,rRNA,7,48306510,48306645,-
ENSDARG00000083158,,ensembl,snoRNA,7,58748945,58749013,+
ENSDARG00000115458,CU467013.2,ensembl,rRNA,7,25763184,25763298,-
ENSDARG00000079517,nitr1f,ensembl,protein_coding,7,17494169,17495973,+
ENSDARG00000051804,BX664721.1,ensembl,protein_coding,7,73701410,73702063,-
ENSDARG00000076766,zgc:163061,ensembl,protein_coding,7,73822054,73822466,+
ENSDARG00000083498,dre-mir-184-2,ensembl,miRNA,7,30189592,30189670,-
ENSDARG00000111755,CT030017.2,ensembl,protein_coding,7,1157610,1163829,-
ENSDARG00000112250,CT573817.1,ensembl,protein_coding,7,26680868,26721281,-
ENSDARG00000081507,FP236789.1,ensembl,rRNA,7,5189778,5189896,+
ENSDARG00000111039,CR318603.3,ensembl,rRNA,7,24263623,24263739,+
ENSDARG00000085871,CR381635.1,ensembl,rRNA,7,22937129,22937248,-
ENSDARG00000080531,AL954715.2,ensembl,snoRNA,7,25046139,25046208,+
ENSDARG00000109883,CU467070.1,ensembl,rRNA,7,62836290,62836406,+
ENSDARG00000101994,CR354398.1,ensembl,protein_coding,7,64150332,64152087,-
ENSDARG00000102039,BX088559.1,ensembl,rRNA,7,16841999,16842116,-
ENSDARG00000073673,adgra3,ensembl,protein_coding,7,70267090,70283372,-
ENSDARG00000112186,BX005003.2,ensembl,rRNA,7,43332628,43332742,-
ENSDARG00000004051,CR354540.1,ensembl,protein_coding,7,58270474,58289847,-
ENSDARG00000103845,zgc:55733,ensembl,protein_coding,7,4085115,4125067,-
ENSDARG00000101717,sox17,ensembl,protein_coding,7,58772209,58776400,-
ENSDARG00000076697,SIPA1,ensembl,protein_coding,7,72132047,72208248,-
ENSDARG00000111788,BX511067.1,ensembl,protein_coding,7,60095683,60096318,-
ENSDARG00000105048,LO018231.1,ensembl,protein_coding,7,69641197,69647988,-
ENSDARG00000058044,rab1ba,ensembl,protein_coding,7,18100996,18116392,+
ENSDARG00000035544,etnppl,ensembl,protein_coding,7,60079302,60092321,+
ENSDARG00000099863,CR383683.2,ensembl,rRNA,7,4427247,4427365,-
ENSDARG00000020377,eif4g2a,ensembl,protein_coding,7,66634167,66654025,+
ENSDARG00000106225,CR352332.1,ensembl,rRNA,7,23285035,23285151,+
ENSDARG00000112707,BX842670.1,ensembl,rRNA,7,44369563,44369679,+
ENSDARG00000006300,psmd9,ensembl,protein_coding,7,72003301,72011167,+
ENSDARG00000111619,hist1h4l,ensembl,protein_coding,7,73852283,73852594,-
ENSDARG00000075538,zgc:163061,ensembl,protein_coding,7,73847702,73848458,-
ENSDARG00000062909,furina,ensembl,protein_coding,7,13988075,14207006,+
ENSDARG00000110709,zdhhc21,ensembl,protein_coding,7,64739078,64770456,-
ENSDARG00000099909,CU468723.1,ensembl,rRNA,7,68329989,68330107,-
ENSDARG00000108995,CU457795.1,ensembl,rRNA,7,17862425,17862540,-
ENSDARG00000111785,trappc2l,ensembl,protein_coding,7,55633483,55637368,+
ENSDARG00000043398,nitr2a,ensembl,protein_coding,7,17433836,17438419,+
ENSDARG00000111708,CU972454.5,ensembl,protein_coding,7,19016023,19054323,+
ENSDARG00000078882,slc22a31,ensembl,protein_coding,7,56453646,56469115,+
ENSDARG00000113320,si:dkey-88n24.5,ensembl,protein_coding,7,3872189,3874488,+
ENSDARG00000116202,BX511128.4,ensembl,rRNA,7,44668003,44668117,-
ENSDARG00000108960,CABZ01040166.1,ensembl,rRNA,7,47860077,47860193,+
ENSDARG00000056007,cyb5d1,ensembl,protein_coding,7,20771754,20778584,-
ENSDARG00000110531,BX284620.1,ensembl,rRNA,7,42778000,42778114,+
ENSDARG00000083326,BX511006.1,ensembl,rRNA,7,33853188,33853307,+
ENSDARG00000117125,CU672228.1,ensembl,protein_coding,7,17543487,17545330,+
ENSDARG00000075584,itfg1,ensembl,protein_coding,7,41981366,42206720,-
ENSDARG00000112065,CU179759.1,ensembl,protein_coding,7,17485782,17487420,+
ENSDARG00000012311,myoz2a,ensembl,protein_coding,7,69829442,69857692,-
ENSDARG00000052089,CCKAR,ensembl,protein_coding,7,62229075,62244744,-
ENSDARG00000086033,tspan5a,ensembl,protein_coding,7,69601812,69636502,-
ENSDARG00000089517,zgc:92594,ensembl,protein_coding,7,73829477,73834812,-
ENSDARG00000105432,MINAR1,ensembl,protein_coding,7,10351038,10372503,+
ENSDARG00000114221,BX005022.2,ensembl,protein_coding,7,25896619,25930594,-
ENSDARG00000113074,CU468723.4,ensembl,protein_coding,7,68384854,68419830,-
ENSDARG00000098696,rela,ensembl,protein_coding,7,778297,804515,-
ENSDARG00000101240,CU651662.1,ensembl,protein_coding,7,71494246,71501970,-
ENSDARG00000104742,hnf4b,ensembl,protein_coding,7,69019851,69047484,+
ENSDARG00000112906,BX072554.3,ensembl,rRNA,7,28280171,28280285,-
ENSDARG00000106803,BX470232.1,ensembl,miRNA,7,26120631,26120736,+
ENSDARG00000059529,,ensembl,protein_coding,7,56735195,56746338,+
ENSDARG00000113398,CU467654.1,ensembl,rRNA,7,28578449,28578565,-
ENSDARG00000002701,rasl12,ensembl,protein_coding,7,13756215,13782279,+
ENSDARG00000112830,FP101884.1,ensembl,rRNA,7,15132977,15133091,+
ENSDARG00000099396,rbpms,ensembl,protein_coding,7,74141297,74144215,+
ENSDARG00000010925,HTRA3,ensembl,protein_coding,7,61817629,61845282,-
ENSDARG00000104574,pcsk6,ensembl,protein_coding,7,9189547,9273323,+
ENSDARG00000112817,CR759753.1,ensembl,rRNA,7,42153410,42153524,-
ENSDARG00000083434,CR388231.3,ensembl,snoRNA,7,24074861,24074975,+
ENSDARG00000082440,AL954715.5,ensembl,snoRNA,7,25043010,25043080,+
ENSDARG00000112233,BX470088.1,ensembl,rRNA,7,42720405,42720519,+
ENSDARG00000077523,tdrd7b,ensembl,protein_coding,7,61906903,61962466,+
ENSDARG00000079771,pea15,ensembl,protein_coding,7,73780936,73782920,+
ENSDARG00000082087,AL954715.4,ensembl,snoRNA,7,25046348,25046421,+
ENSDARG00000106989,ZNF821,ensembl,protein_coding,7,69356661,69384395,+
ENSDARG00000012504,rlbp1a,ensembl,protein_coding,7,13867722,13884610,-
ENSDARG00000067918,elp5,ensembl,protein_coding,7,69428831,69449655,+
ENSDARG00000086977,atxn1l,ensembl,protein_coding,7,69415393,69429561,-
ENSDARG00000100389,nitr11a,ensembl,protein_coding,7,17295053,17297156,-
ENSDARG00000114950,BX005022.3,ensembl,protein_coding,7,25903399,25934540,-
ENSDARG00000029204,tyrp1a,ensembl,protein_coding,7,74084203,74090168,-
ENSDARG00000079584,zgc:194930,ensembl,protein_coding,7,61184104,61218237,+
ENSDARG00000075555,adamts17,ensembl,protein_coding,7,9981757,10257193,+
ENSDARG00000086150,wrap53,ensembl,protein_coding,7,20917966,20939108,+
ENSDARG00000111501,hist1h4l,ensembl,protein_coding,7,73814951,73815262,-
ENSDARG00000108556,CABZ01007794.1,ensembl,rRNA,7,2012801,2012916,-
ENSDARG00000107418,BX323591.1,ensembl,rRNA,7,28461463,28461578,+
ENSDARG00000111069,lgi2a,ensembl,protein_coding,7,71423612,71434298,-
ENSDARG00000106518,CABZ01040175.1,ensembl,rRNA,7,47961177,47961293,-
ENSDARG00000082567,CR356247.1,ensembl,rRNA,7,34978351,34978469,-
ENSDARG00000107631,BX649297.1,ensembl,rRNA,7,62578520,62578635,+
ENSDARG00000109812,CABZ01069569.1,ensembl,rRNA,7,54990518,54990633,+
ENSDARG00000102909,CU683900.2,ensembl,snoRNA,7,67476155,67476231,+
ENSDARG00000100098,CR382281.1,ensembl,protein_coding,7,56554001,56559717,-
ENSDARG00000109688,CU459012.3,ensembl,protein_coding,7,72381111,72382122,-
ENSDARG00000075288,nitr4a,ensembl,protein_coding,7,17574435,17582403,-
ENSDARG00000087631,nitr1m,ensembl,protein_coding,7,17551908,17553520,+
ENSDARG00000114180,FP236812.2,ensembl,protein_coding,7,73850906,73851280,-
ENSDARG00000112175,zgc:173552,ensembl,protein_coding,7,73854066,73854476,-
ENSDARG00000009170,ctr9,ensembl,protein_coding,7,66655729,66693712,-
ENSDARG00000114466,CABZ01068862.1,ensembl,rRNA,7,12853103,12853217,+
ENSDARG00000081623,CR388231.2,ensembl,snoRNA,7,24072381,24072484,+
ENSDARG00000098439,nr1h3,ensembl,protein_coding,7,34414194,34448076,-
ENSDARG00000113112,NRXN2,ensembl,protein_coding,7,427503,506340,+
ENSDARG00000052114,crtc3,ensembl,protein_coding,7,50548074,50633285,-
ENSDARG00000076870,piezo1,ensembl,protein_coding,7,55328420,55454406,-
ENSDARG00000037145,slc8a4b,ensembl,protein_coding,7,60161002,60245616,+
ENSDARG00000112538,CR848055.1,ensembl,rRNA,7,64383483,64383599,-
ENSDARG00000085332,CR356225.1,ensembl,snRNA,7,39136650,39136774,-
ENSDARG00000114931,BX470137.2,ensembl,protein_coding,7,10895883,11020900,-
ENSDARG00000031150,gba3,ensembl,protein_coding,7,70338270,70344448,+
ENSDARG00000101306,mrpl15,ensembl,protein_coding,7,58837286,58843193,-
ENSDARG00000116356,CU607104.1,ensembl,protein_coding,7,71809723,71843640,+
ENSDARG00000078703,unm_hu7910,ensembl,protein_coding,7,58188174,58251527,-
ENSDARG00000080109,CT030046.1,ensembl,rRNA,7,13452269,13452389,-
ENSDARG00000112636,AL954648.1,ensembl,rRNA,7,56068166,56068280,-
ENSDARG00000109765,BX005022.1,ensembl,rRNA,7,26028659,26028773,+
ENSDARG00000116684,BX470211.2,ensembl,protein_coding,7,22678346,22699716,-
ENSDARG00000114045,CU571061.1,ensembl,protein_coding,7,22281666,22324843,-
ENSDARG00000110326,CABZ01040626.1,ensembl,protein_coding,7,1912805,1918971,-
ENSDARG00000077645,gpr78b,ensembl,protein_coding,7,59739164,59742844,+
ENSDARG00000099092,RASGRP2,ensembl,protein_coding,7,72222542,72261721,-
ENSDARG00000098989,CU459012.1,ensembl,protein_coding,7,72441515,72455097,+
ENSDARG00000101079,HECTD4,ensembl,protein_coding,7,72460911,72570359,+
ENSDARG00000084145,CU459024.1,ensembl,rRNA,7,6697973,6698091,+
ENSDARG00000080681,dre-mir-730,ensembl,miRNA,7,23362162,23362245,+
ENSDARG00000103445,CR376738.2,ensembl,protein_coding,7,29005622,29006398,+
ENSDARG00000117443,CABZ01057496.1,ensembl,lincRNA,7,68886106,68962254,-
ENSDARG00000117751,CABZ01112025.1,ensembl,lincRNA,7,886685,891496,+
ENSDARG00000117818,CR926130.2,ensembl,lincRNA,7,936128,964628,+
ENSDARG00000117735,CR926130.1,ensembl,lincRNA,7,980292,989868,+
ENSDARG00000117262,CT030017.3,ensembl,lincRNA,7,1123824,1136586,-
ENSDARG00000117582,CT573787.3,ensembl,lincRNA,7,1772769,1782465,+
ENSDARG00000117746,BX897747.1,ensembl,lincRNA,7,2352951,2397926,+
ENSDARG00000117704,BX322792.2,ensembl,lincRNA,7,2591979,2618375,+
ENSDARG00000117506,BX322792.1,ensembl,lincRNA,7,2623061,2635892,+
ENSDARG00000117744,LO018324.1,ensembl,lincRNA,7,11656567,11664988,-
ENSDARG00000117257,BX957347.2,ensembl,lincRNA,7,16075216,16149267,-
ENSDARG00000117632,CU019646.1,ensembl,lincRNA,7,20234414,20239135,-
ENSDARG00000117509,BX294178.3,ensembl,lincRNA,7,35585636,35665643,+
ENSDARG00000117470,BX284620.3,ensembl,lincRNA,7,42703718,42836480,+
ENSDARG00000117279,CABZ01000591.1,ensembl,lincRNA,7,45914757,45919758,+
ENSDARG00000117798,BX001047.1,ensembl,lincRNA,7,48979664,48996432,-
ENSDARG00000117533,nadsyn1,ensembl,lincRNA,7,55053248,55063466,-
ENSDARG00000117517,CR354540.2,ensembl,lincRNA,7,58309898,58344530,+
ENSDARG00000117645,CR384075.1,ensembl,lincRNA,7,59750111,59868495,+
ENSDARG00000117642,CU467042.1,ensembl,lincRNA,7,67916111,67978272,-
ENSDARG00000117361,FO818704.2,ensembl,lincRNA,7,69868210,69881980,-
ENSDARG00000117447,CABZ01057364.2,ensembl,lincRNA,7,72606759,72629763,+
ENSDARG00000117413,CABZ01057364.1,ensembl,lincRNA,7,72612470,72625017,+
ENSDARG00000117518,CABZ01067169.1,ensembl,lincRNA,7,73167923,73178016,+
ENSDARG00000093957,si:dkey-251i10.2,ensembl_havana,protein_coding,5,67463027,67471375,-
ENSDARG00000097931,BX323557.1,havana,lincRNA,5,28282449,28286213,+
ENSDARG00000024116,vamp8,ensembl_havana,protein_coding,5,28271412,28279364,+
ENSDARG00000059855,wdr66,ensembl_havana,protein_coding,5,41774366,41792672,+
ENSDARG00000033466,tagln2,ensembl_havana,protein_coding,5,37087583,37095460,+
ENSDARG00000039501,ugt2a6,ensembl_havana,protein_coding,5,69856153,69865574,+
ENSDARG00000035427,surf6,ensembl_havana,protein_coding,5,33275150,33281156,-
ENSDARG00000023645,kyat1,ensembl_havana,protein_coding,5,33264842,33280699,-
ENSDARG00000086327,srrm4,ensembl_havana,protein_coding,5,15667874,15817204,+
ENSDARG00000062326,hmgn7,ensembl_havana,protein_coding,5,22969635,22972775,+
ENSDARG00000035507,ddx31,ensembl_havana,protein_coding,5,29714786,29745566,+
ENSDARG00000042520,UTP14C,ensembl_havana,protein_coding,5,67474119,67499279,-
ENSDARG00000101300,ssna1,ensembl_havana,protein_coding,5,54545432,54554605,-
ENSDARG00000035540,brwd3,ensembl_havana,protein_coding,5,22974019,23020606,+
ENSDARG00000023479,lrp13,ensembl_havana,protein_coding,5,9179578,9216758,-
ENSDARG00000019207,abo,ensembl_havana,protein_coding,5,25025053,25037458,-
ENSDARG00000101102,tprn,ensembl_havana,protein_coding,5,54501105,54542062,+
ENSDARG00000094025,si:dkey-237j10.2,havana,protein_coding,5,22956894,22974641,-
ENSDARG00000003592,surf1,ensembl_havana,protein_coding,5,33281105,33283718,+
ENSDARG00000011537,ugt2a5,ensembl_havana,protein_coding,5,69868911,69876834,+
ENSDARG00000095908,sat1a.2,ensembl_havana,protein_coding,5,4366431,4374375,+
ENSDARG00000100296,pja2,ensembl_havana,protein_coding,5,57210237,57234118,+
ENSDARG00000058379,otpb,ensembl_havana,protein_coding,5,51615025,51619742,-
ENSDARG00000012944,myhz2,ensembl_havana,protein_coding,5,32206378,32217579,+
ENSDARG00000015292,ube2g1a,ensembl_havana,protein_coding,5,30986512,30995108,+
ENSDARG00000045983,zbtb43,ensembl_havana,protein_coding,5,4921092,4931266,-
ENSDARG00000104815,lmx1ba,ensembl_havana,protein_coding,5,5032833,5147336,-
ENSDARG00000068731,rxfp2l,ensembl_havana,protein_coding,5,35875085,35953472,-
ENSDARG00000098153,lhfpl2b,ensembl_havana,protein_coding,5,51739181,51756210,-
ENSDARG00000058365,hspb8,ensembl_havana,protein_coding,5,15819651,15840485,+
ENSDARG00000018494,smn1,ensembl_havana,protein_coding,5,43798345,43805610,-
ENSDARG00000051953,ythdc1,ensembl_havana,protein_coding,5,69878693,69903372,+
ENSDARG00000068262,vamp5,ensembl_havana,protein_coding,5,28297250,28307470,+
ENSDARG00000091619,mvb12ba,ensembl_havana,protein_coding,5,5171254,5243111,-
ENSDARG00000033614,rasgef1ba,ensembl_havana,protein_coding,5,39706345,39805874,-
ENSDARG00000061486,DNAH10,ensembl_havana,protein_coding,5,28308774,28379335,+
ENSDARG00000012196,fer,ensembl_havana,protein_coding,5,57243568,57311037,-
ENSDARG00000021859,erap1b,ensembl_havana,protein_coding,5,26234425,26247973,-
ENSDARG00000061784,arhgap25,ensembl_havana,protein_coding,5,21181047,21204069,+
ENSDARG00000022203,gtf2ird1,ensembl_havana,protein_coding,5,59494079,59550943,+
ENSDARG00000039436,il13ra2,ensembl_havana,protein_coding,5,37101393,37117778,-
ENSDARG00000104868,KCNT1,ensembl_havana,protein_coding,5,65491390,65596478,+
ENSDARG00000034307,chrne,ensembl_havana,protein_coding,5,38440099,38451082,-
ENSDARG00000057395,si:ch211-130m23.3,ensembl_havana,protein_coding,5,46207017,46273938,-
ENSDARG00000034262,pld2,ensembl_havana,protein_coding,5,38388443,38438613,-
ENSDARG00000035508,barhl1a,ensembl_havana,protein_coding,5,29746355,29750377,-
ENSDARG00000040002,pnpla7b,ensembl_havana,protein_coding,5,25044311,25072607,-
ENSDARG00000017571,mccc2,ensembl_havana,protein_coding,5,43808838,43819663,-
ENSDARG00000002016,ppil2,ensembl_havana,protein_coding,5,12908781,12979986,+
ENSDARG00000101759,homer1b,ensembl_havana,protein_coding,5,51774983,51830997,-
ENSDARG00000005586,zbtb20,ensembl_havana,protein_coding,5,67533180,67661102,-
ENSDARG00000061769,bmp10,ensembl_havana,protein_coding,5,21211135,21214299,+
ENSDARG00000067777,zgc:158640,ensembl_havana,protein_coding,5,43807003,43808342,+
ENSDARG00000105035,anapc2,ensembl_havana,protein_coding,5,54555567,54580564,+
ENSDARG00000007723,efnb1,ensembl_havana,protein_coding,5,36271016,36328688,-
ENSDARG00000060152,fam155b,ensembl_havana,protein_coding,5,36415978,36422162,+
ENSDARG00000052907,bcl7a,ensembl_havana,protein_coding,5,41793001,41799882,+
ENSDARG00000078002,si:dkey-13n15.11,havana,protein_coding,5,21225017,21249761,+
ENSDARG00000059856,alkbh2,ensembl_havana,protein_coding,5,41800082,41804398,-
ENSDARG00000105422,si:dkey-1k23.3,ensembl_havana,protein_coding,5,15841523,15851953,-
ENSDARG00000093719,BX470224.3,havana,processed_transcript,5,21258218,21259238,+
ENSDARG00000010591,foxn4,ensembl_havana,protein_coding,5,19385503,19400166,-
ENSDARG00000093599,BX470224.2,havana,processed_transcript,5,21270450,21271359,+
ENSDARG00000074591,eda,ensembl_havana,protein_coding,5,36439405,36499030,+
ENSDARG00000022315,atp6v1g1,ensembl_havana,protein_coding,5,57320113,57325557,+
ENSDARG00000092793,BX470224.1,havana,processed_transcript,5,21274165,21278501,+
ENSDARG00000094043,si:ch73-376l24.3,ensembl_havana,protein_coding,5,63322093,63340340,+
ENSDARG00000061013,ankfy1,ensembl_havana,protein_coding,5,30996322,31030840,+
ENSDARG00000094666,CU571324.1,havana,processed_transcript,5,36505473,36506619,+
ENSDARG00000089262,pbx3a,ensembl_havana,protein_coding,5,5302932,5394468,-
ENSDARG00000035622,xbp1,ensembl_havana,protein_coding,5,15944411,15948920,-
ENSDARG00000059437,fktn,ensembl_havana,protein_coding,5,69907222,69924642,-
ENSDARG00000095348,sh2d1aa,ensembl_havana,protein_coding,5,21288227,21294105,+
ENSDARG00000068122,CFAP77,ensembl_havana,protein_coding,5,29752604,29780761,-
ENSDARG00000075580,lrch2,ensembl_havana,protein_coding,5,37132016,37252111,-
ENSDARG00000053159,zgc:110626,ensembl_havana,protein_coding,5,46277593,46285575,+
ENSDARG00000004256,wnt11f2,ensembl_havana,protein_coding,5,36513605,36520117,+
ENSDARG00000093783,si:dkey-70b23.2,havana,protein_coding,5,67662430,67664578,+
ENSDARG00000093403,si:ch73-376l24.4,havana,protein_coding,5,63340637,63353746,+
ENSDARG00000061379,cmya5,ensembl_havana,protein_coding,5,51848756,51884775,+
ENSDARG00000035549,uprt,ensembl_havana,protein_coding,5,23107804,23118290,-
ENSDARG00000013961,slc31a1,ensembl_havana,protein_coding,5,57328535,57354915,+
ENSDARG00000089271,nexmifa,havana,protein_coding,5,23118470,23132395,+
ENSDARG00000099679,tent2,ensembl_havana,protein_coding,5,51833132,51847896,+
ENSDARG00000032933,dtx2,ensembl_havana,protein_coding,5,59553636,59595597,+
ENSDARG00000003403,tenm1,ensembl_havana,protein_coding,5,21295747,21524251,-
ENSDARG00000020952,si:ch211-214j8.1,ensembl_havana,protein_coding,5,26248380,26261125,+
ENSDARG00000059472,arhgap31,havana,protein_coding,5,67671207,67721368,-
ENSDARG00000104190,BX927261.1,havana,processed_transcript,5,37267247,37268199,-
ENSDARG00000051940,ugt2a4,ensembl_havana,protein_coding,5,69926766,69948119,-
ENSDARG00000062573,znrf3,ensembl_havana,protein_coding,5,15992655,16126906,+
ENSDARG00000104042,b4galt4,ensembl_havana,protein_coding,5,67736822,67762434,-
ENSDARG00000103956,si:dkey-17o15.2,havana,protein_coding,5,37277242,37287074,+
ENSDARG00000002184,igbp1,ensembl_havana,protein_coding,5,36530836,36537975,+
ENSDARG00000091967,ttf1,ensembl_havana,protein_coding,5,63359520,63387009,+
