id,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSGALG00000041949,AAMDC,ensembl,protein_coding,1,194367094,194374727,-
ENSGALG00000040949,,ensembl,protein_coding,1,92269020,92294139,+
ENSGALG00000015418,,ensembl,protein_coding,1,92512977,92617903,+
ENSGALG00000050046,,ensembl,protein_coding,1,92618635,92624870,+
ENSGALG00000041644,ATP11A,ensembl,protein_coding,1,139115577,139175402,-
ENSGALG00000019215,ARL6,ensembl,protein_coding,1,92636542,92655187,+
ENSGALG00000009795,MON2,ensembl,protein_coding,1,33104538,33194925,+
ENSGALG00000024077,,ensembl,protein_coding,1,92747952,92757871,+
ENSGALG00000039068,RSF1,ensembl,protein_coding,1,194375025,194427283,+
ENSGALG00000018237,,ensembl,miRNA,1,33181711,33181810,+
ENSGALG00000009805,PPM1H,ensembl,protein_coding,1,33210895,33338738,-
ENSGALG00000040567,AVPR1A,ensembl,protein_coding,1,33419044,33421641,-
ENSGALG00000039302,MINA,ensembl,protein_coding,1,92756502,92771499,-
ENSGALG00000016836,TUBGCP3,ensembl,protein_coding,1,139263988,139314276,+
ENSGALG00000009815,TMEM5,ensembl,protein_coding,1,33515304,33527383,+
ENSGALG00000009825,SRGAP1,ensembl,protein_coding,1,33560543,33701007,+
ENSGALG00000016837,,ensembl,pseudogene,1,139459694,139735145,+
ENSGALG00000019291,,ensembl,protein_coding,1,60110714,60130980,-
ENSGALG00000049379,,ensembl,pseudogene,1,139991022,139998296,-
ENSGALG00000050064,,ensembl,protein_coding,1,92773329,92776748,-
ENSGALG00000008574,CLNS1A,ensembl,protein_coding,1,194436252,194446714,+
ENSGALG00000019290,SLC6A12,ensembl,protein_coding,1,60151819,60178280,-
ENSGALG00000036798,COL4A1,ensembl,protein_coding,1,140138678,140249096,-
ENSGALG00000048564,gga-mir-12215,ensembl,miRNA,1,194436261,194436325,+
ENSGALG00000012985,SLC6A13,ensembl,protein_coding,1,60190170,60217228,-
ENSGALG00000027682,C12orf66,ensembl,protein_coding,1,33715792,33724023,-
ENSGALG00000031734,AQP11,ensembl,protein_coding,1,194448531,194462713,-
ENSGALG00000053194,,ensembl,protein_coding,1,92832761,92878725,-
ENSGALG00000049865,RPL18A,ensembl,protein_coding,1,33723881,33726148,-
ENSGALG00000025464,,ensembl,snoRNA,1,33724725,33724856,-
ENSGALG00000000681,PAK1,ensembl,protein_coding,1,194484628,194551701,+
ENSGALG00000009835,XPOT,ensembl,protein_coding,1,33726767,33752020,+
ENSGALG00000012986,KDM5A,ensembl,protein_coding,1,60229002,60274689,-
ENSGALG00000016843,COL4A2,ensembl,protein_coding,1,140248816,140390143,+
ENSGALG00000012987,CCDC77,ensembl,protein_coding,1,60277783,60290283,+
ENSGALG00000012988,B4GALNT3,ensembl,protein_coding,1,60296873,60354263,+
ENSGALG00000012989,NINJ2,ensembl,protein_coding,1,60359915,60404116,-
ENSGALG00000000690,GDPD4,ensembl,protein_coding,1,194560365,194594269,+
ENSGALG00000009840,TBK1,ensembl,protein_coding,1,33758984,33785156,+
ENSGALG00000031450,MYO7A,ensembl,protein_coding,1,194597369,194675601,-
ENSGALG00000012992,WNK1,ensembl,protein_coding,1,60432078,60530003,+
ENSGALG00000040478,CAPN5,ensembl,protein_coding,1,194700308,194747859,-
ENSGALG00000016844,RAB20,ensembl,protein_coding,1,140394688,140425482,-
ENSGALG00000000755,ACER3,ensembl,protein_coding,1,194764118,194819371,-
ENSGALG00000009842,RASSF3,ensembl,protein_coding,1,33813098,33886822,+
ENSGALG00000048826,,ensembl,miRNA,1,140440347,140440401,-
ENSGALG00000016845,NAXD,ensembl,protein_coding,1,140453799,140504526,+
ENSGALG00000000761,TSKU,ensembl,protein_coding,1,194859310,194874075,-
ENSGALG00000000808,,ensembl,protein_coding,1,194959884,194997527,+
ENSGALG00000009856,GNS,ensembl,protein_coding,1,33892987,33913536,-
ENSGALG00000009859,,ensembl,protein_coding,1,33914416,33962286,+
ENSGALG00000039171,RAD52,ensembl,protein_coding,1,60533520,60546631,-
ENSGALG00000028325,,ensembl,miRNA,1,194988574,194988646,-
ENSGALG00000051646,,ensembl,miRNA,1,195025744,195025781,-
ENSGALG00000000818,,ensembl,protein_coding,1,195032674,195039220,+
ENSGALG00000038551,,ensembl,protein_coding,1,195122972,195127235,-
ENSGALG00000039209,WIF1,ensembl,protein_coding,1,34002232,34044011,-
ENSGALG00000016847,CARS2,ensembl,protein_coding,1,140506977,140546009,-
ENSGALG00000047223,,ensembl,protein_coding,1,195127100,195133670,-
ENSGALG00000052067,,ensembl,protein_coding,1,195129138,195132350,-
ENSGALG00000009873,LEMD3,ensembl,protein_coding,1,34057985,34105026,+
ENSGALG00000000830,,ensembl,protein_coding,1,195145039,195161469,-
ENSGALG00000028556,,ensembl,misc_RNA,1,195149253,195149430,-
ENSGALG00000000838,THAP12,ensembl,protein_coding,1,195171182,195183627,+
ENSGALG00000026661,MSRB3,ensembl,protein_coding,1,34107213,34191038,+
ENSGALG00000047874,,ensembl,miRNA,1,195220333,195220393,+
ENSGALG00000000839,WNT11,ensembl,protein_coding,1,195315169,195341425,+
ENSGALG00000025357,gga-mir-1736,ensembl,miRNA,1,140535074,140535172,-
ENSGALG00000016849,ING1,ensembl,protein_coding,1,140545200,140551013,+
ENSGALG00000015435,,ensembl,protein_coding,1,92869586,92913017,-
ENSGALG00000030125,ANKRD10,ensembl,protein_coding,1,140577901,140612165,-
ENSGALG00000009875,HMGA2,ensembl,protein_coding,1,34324330,34428910,+
ENSGALG00000000845,UVRAG,ensembl,protein_coding,1,195484990,195565945,-
ENSGALG00000015437,MPC2,ensembl,protein_coding,1,92913598,92920427,+
ENSGALG00000019358,LLPH,ensembl,protein_coding,1,34486674,34489660,-
ENSGALG00000031009,ARHGEF7,ensembl,protein_coding,1,140644742,140749677,+
ENSGALG00000012994,ERC1,ensembl,protein_coding,1,60556357,60832599,+
ENSGALG00000015438,MPZL1,ensembl,protein_coding,1,92933089,92944816,-
ENSGALG00000009879,,ensembl,protein_coding,1,34489776,34497789,-
ENSGALG00000040275,RCSD1,ensembl,protein_coding,1,92961990,92997116,-
ENSGALG00000051023,,ensembl,miRNA,1,140788038,140788117,-
ENSGALG00000049398,,ensembl,miRNA,1,141081015,141081060,+
ENSGALG00000030353,SOX1,ensembl,protein_coding,1,141152094,141154399,+
ENSGALG00000009885,HELB,ensembl,protein_coding,1,34535707,34549257,+
ENSGALG00000012998,WNT5B,ensembl,protein_coding,1,60852680,60917603,+
ENSGALG00000025412,gga-mir-1632,ensembl,miRNA,1,141188851,141188941,+
ENSGALG00000052140,,ensembl,protein_coding,1,141332438,141337285,+
ENSGALG00000040426,CREG1,ensembl,protein_coding,1,93005542,93010409,+
ENSGALG00000051579,,ensembl,protein_coding,1,141405139,141412833,-
ENSGALG00000032159,FBXL14,ensembl,protein_coding,1,60884484,60885686,-
ENSGALG00000015441,CD247,ensembl,protein_coding,1,93019252,93065622,+
ENSGALG00000035533,ADIPOR2,ensembl,protein_coding,1,60925606,60965997,+
ENSGALG00000000871,ART1,ensembl,protein_coding,1,195574183,195575079,-
ENSGALG00000050613,,ensembl,protein_coding,1,141414385,141415904,-
ENSGALG00000009895,GRIP1,ensembl,protein_coding,1,34551571,34761125,-
ENSGALG00000048470,,ensembl,protein_coding,1,141415925,141418777,-
ENSGALG00000027166,ART7B,ensembl,protein_coding,1,195577182,195579267,-
ENSGALG00000049591,,ensembl,protein_coding,1,141419508,141421589,-
ENSGALG00000050358,,ensembl,protein_coding,1,141421610,141425698,-
ENSGALG00000015446,POU2F1,ensembl,protein_coding,1,93077757,93187518,-
ENSGALG00000039979,,ensembl,protein_coding,1,141449287,141454491,+
ENSGALG00000028988,ART7C,ensembl,protein_coding,1,195581771,195583012,+
ENSGALG00000054160,,ensembl,protein_coding,1,141452439,141455511,+
ENSGALG00000006443,MADPRT1,ensembl,protein_coding,1,195587654,195590524,+
ENSGALG00000048183,,ensembl,protein_coding,1,141454585,141458515,+
ENSGALG00000033879,CAND1,ensembl,protein_coding,1,34900551,34930163,+
ENSGALG00000000868,RNF121,ensembl,protein_coding,1,195591204,195602075,-
ENSGALG00000036964,,ensembl,protein_coding,1,60970968,61033953,-
ENSGALG00000050195,,ensembl,protein_coding,1,141458789,141461053,+
ENSGALG00000035351,,ensembl,protein_coding,1,141461074,141463479,+
ENSGALG00000053439,,ensembl,protein_coding,1,141465650,141471147,+
ENSGALG00000009901,DYRK2,ensembl,protein_coding,1,35019110,35029782,+
ENSGALG00000013008,CHUNK-1,ensembl,protein_coding,1,60978921,60980846,+
ENSGALG00000049342,,ensembl,protein_coding,1,141486979,141488490,+
ENSGALG00000050730,,ensembl,protein_coding,1,141521296,141532492,-
ENSGALG00000017493,,ensembl,protein_coding,1,195602594,195605798,+
ENSGALG00000026214,LRTM2,ensembl,protein_coding,1,61004967,61014569,+
ENSGALG00000009903,IFNG,ensembl,protein_coding,1,35173604,35177772,-
ENSGALG00000050039,,ensembl,protein_coding,1,141532391,141536124,-
ENSGALG00000050486,,ensembl,protein_coding,1,141537737,141538173,-
ENSGALG00000053931,,ensembl,protein_coding,1,141545959,141548454,+
ENSGALG00000048127,,ensembl,protein_coding,1,141549425,141551285,-
ENSGALG00000013007,,ensembl,protein_coding,1,61045233,61073779,-
ENSGALG00000001258,NUMA1,ensembl,protein_coding,1,195605956,195618448,-
ENSGALG00000053432,,ensembl,protein_coding,1,141575152,141577012,+
ENSGALG00000046771,,ensembl,protein_coding,1,141577492,141580193,+
ENSGALG00000046920,,ensembl,protein_coding,1,141580360,141582181,+
ENSGALG00000009904,IL22,ensembl,protein_coding,1,35221629,35224087,-
ENSGALG00000054905,,ensembl,protein_coding,1,141583241,141584219,+
ENSGALG00000043931,,ensembl,protein_coding,1,141586779,141588257,+
ENSGALG00000015453,STYXL2,ensembl,protein_coding,1,93210808,93219627,-
ENSGALG00000047336,,ensembl,protein_coding,1,141589509,141594517,+
ENSGALG00000044138,GPA33,ensembl,protein_coding,1,93224989,93234633,+
ENSGALG00000016852,TNFSF13B,ensembl,protein_coding,1,141624410,141643190,-
ENSGALG00000009905,MDM1,ensembl,protein_coding,1,35233248,35257392,-
ENSGALG00000050288,DCP1B,ensembl,protein_coding,1,61103336,61144857,-
ENSGALG00000019211,MAEL,ensembl,protein_coding,1,93236812,93258497,-
ENSGALG00000016853,ABHD13,ensembl,protein_coding,1,141647287,141655299,-
ENSGALG00000016854,LIG4,ensembl,protein_coding,1,141655789,141659420,+
ENSGALG00000026994,,ensembl,protein_coding,1,141812286,141815233,+
ENSGALG00000009927,RAP1B,ensembl,protein_coding,1,35332501,35366120,+
ENSGALG00000050660,,ensembl,protein_coding,1,142111064,142112575,+
ENSGALG00000052158,,ensembl,protein_coding,1,142112756,142116037,+
ENSGALG00000022762,FAM155A,ensembl,protein_coding,1,142238918,142254571,+
ENSGALG00000051202,,ensembl,protein_coding,1,195622148,195623937,+
ENSGALG00000016855,ARGLU1,ensembl,protein_coding,1,142495383,142506971,+
ENSGALG00000050119,LAMTOR1,ensembl,protein_coding,1,195624139,195629416,-
ENSGALG00000035375,LRTOMT,ensembl,protein_coding,1,195632213,195634015,+
ENSGALG00000029175,EFNB2,ensembl,protein_coding,1,142513096,142555148,+
ENSGALG00000032499,ANAPC15,ensembl,protein_coding,1,195634141,195636411,-
ENSGALG00000053132,,ensembl,protein_coding,1,195654498,195660381,+
ENSGALG00000013022,CACNA1C,ensembl,protein_coding,1,61134027,61599794,+
ENSGALG00000015458,ILDR2,ensembl,protein_coding,1,93259644,93288991,+
ENSGALG00000017302,SLCO2B1,ensembl,protein_coding,1,195701721,195741913,+
ENSGALG00000049532,,ensembl,protein_coding,1,142769789,142770952,+
ENSGALG00000048309,,ensembl,protein_coding,1,142895982,142899302,-
ENSGALG00000045327,,ensembl,protein_coding,1,142939779,142941095,+
ENSGALG00000053912,,ensembl,protein_coding,1,143003417,143004865,+
ENSGALG00000049807,,ensembl,protein_coding,1,143125846,143128275,+
ENSGALG00000016858,SLC10A2,ensembl,protein_coding,1,144099552,144110941,+
ENSGALG00000009934,NUP107,ensembl,protein_coding,1,35367839,35393184,+
ENSGALG00000048920,,ensembl,protein_coding,1,144127757,144129229,-
ENSGALG00000016859,,ensembl,protein_coding,1,144171934,144190015,-
ENSGALG00000016860,ERCC5,ensembl,protein_coding,1,144193574,144208754,-
ENSGALG00000016861,BIVM,ensembl,protein_coding,1,144209956,144226593,-
ENSGALG00000030652,,ensembl,protein_coding,1,195806601,195807686,+
ENSGALG00000017304,PGM2L1,ensembl,protein_coding,1,195816616,195850848,-
ENSGALG00000022696,KCNE3,ensembl,protein_coding,1,195858573,195860342,-
ENSGALG00000016862,POGLUT2,ensembl,protein_coding,1,144230791,144241401,+
ENSGALG00000047148,LIPT2,ensembl,protein_coding,1,195861184,195863721,-
ENSGALG00000016863,TEX30,ensembl,protein_coding,1,144242943,144249042,-
ENSGALG00000017307,POLD3,ensembl,protein_coding,1,195879120,195909268,+
ENSGALG00000016864,METTL21C,ensembl,protein_coding,1,144281168,144285163,+
ENSGALG00000009940,SLC35E3,ensembl,protein_coding,1,35393882,35399422,+
ENSGALG00000015459,ZFP92,ensembl,protein_coding,1,93298035,93302853,-
ENSGALG00000016865,TPP2,ensembl,protein_coding,1,144285988,144332880,-
ENSGALG00000009942,MDM2,ensembl,protein_coding,1,35415393,35427159,+
ENSGALG00000047821,,ensembl,protein_coding,1,93298610,93300203,+
ENSGALG00000017308,CHRDL2,ensembl,protein_coding,1,195927366,195949522,-
ENSGALG00000015461,,ensembl,protein_coding,1,93327859,93348148,+
ENSGALG00000016866,FGF14,ensembl,protein_coding,1,144408607,144791819,+
ENSGALG00000033887,IL17RA,ensembl,protein_coding,1,61607575,61627406,+
ENSGALG00000009945,CPM,ensembl,protein_coding,1,35432767,35464430,-
ENSGALG00000016867,ITGBL1,ensembl,protein_coding,1,144799552,144931151,-
ENSGALG00000017309,RNF169,ensembl,protein_coding,1,195964053,195983561,+
ENSGALG00000019036,SPCS2,ensembl,protein_coding,1,196002497,196007134,+
ENSGALG00000013026,HDHD5,ensembl,protein_coding,1,61644952,61654448,-
ENSGALG00000047875,,ensembl,protein_coding,1,196007314,196008356,+
ENSGALG00000028960,NEU3,ensembl,protein_coding,1,196009412,196013046,+
ENSGALG00000019355,CPSF6,ensembl,protein_coding,1,35503179,35528253,+
ENSGALG00000016868,NALCN,ensembl,protein_coding,1,144950412,145152965,+
ENSGALG00000053667,,ensembl,protein_coding,1,93356698,93367762,+
ENSGALG00000042030,P4HA3,ensembl,protein_coding,1,196016274,196022241,+
ENSGALG00000013031,CECR1,ensembl,protein_coding,1,61651327,61672321,-
ENSGALG00000015464,PTGFRN,ensembl,protein_coding,1,93435286,93470481,+
ENSGALG00000016870,TMTC4,ensembl,protein_coding,1,145329072,145382220,+
ENSGALG00000017312,PPME1,ensembl,protein_coding,1,196023421,196053237,-
ENSGALG00000022758,GGACT,ensembl,protein_coding,1,145387493,145417076,+
ENSGALG00000009963,LYZ,ensembl,protein_coding,1,35542896,35546583,+
ENSGALG00000029135,YEATS4,ensembl,protein_coding,1,35544311,35549594,+
ENSGALG00000016872,PCCA,ensembl,protein_coding,1,145418480,145689429,-
ENSGALG00000036738,IGSF3,ensembl,protein_coding,1,93596025,93648691,+
ENSGALG00000009966,FRS2,ensembl,protein_coding,1,35566490,35612114,+
ENSGALG00000013034,CECR2,ensembl,protein_coding,1,61682861,61775123,+
ENSGALG00000009975,CCT2,ensembl,protein_coding,1,35620953,35632931,+
ENSGALG00000017314,,ensembl,protein_coding,1,196069721,196079965,+
ENSGALG00000015473,ADPRH,ensembl,protein_coding,1,93651767,93662293,-
ENSGALG00000013036,ATP6V1E1,ensembl,protein_coding,1,61788323,61799223,-
ENSGALG00000052611,,ensembl,protein_coding,1,196092608,196115974,+
ENSGALG00000017316,UCP3,ensembl,protein_coding,1,196116614,196119547,+
ENSGALG00000041083,ZIC2,ensembl,protein_coding,1,145718083,145721881,-
ENSGALG00000015474,CD80,ensembl,protein_coding,1,93674849,93698837,+
ENSGALG00000047495,LRRC10,ensembl,protein_coding,1,35631584,35635709,-
ENSGALG00000017317,DNAJB13,ensembl,protein_coding,1,196119543,196123843,-
ENSGALG00000013037,BCL2L13,ensembl,protein_coding,1,61798694,61836141,+
ENSGALG00000010018,CTSEAL,ensembl,protein_coding,1,35639105,35646809,+
ENSGALG00000017318,PAAF1,ensembl,protein_coding,1,196124023,196138995,-
ENSGALG00000024480,TIMMDC1,ensembl,protein_coding,1,93698488,93704946,-
ENSGALG00000034197,ZIC5,ensembl,protein_coding,1,145728851,145731717,+
ENSGALG00000013039,BID,ensembl,protein_coding,1,61839049,61860517,-
ENSGALG00000015480,POGLUT1,ensembl,protein_coding,1,93705780,93721328,-
ENSGALG00000010029,BEST3,ensembl,protein_coding,1,35651357,35667845,-
ENSGALG00000016875,CLYBL,ensembl,protein_coding,1,145752924,145888554,-
ENSGALG00000009959,,ensembl,protein_coding,1,35681991,35711338,+
ENSGALG00000016878,TM9SF2,ensembl,protein_coding,1,145919668,145946316,-
ENSGALG00000025782,gga-mir-6616,ensembl,miRNA,1,93765634,93765743,+
ENSGALG00000047542,COA4,ensembl,protein_coding,1,196139871,196140388,+
ENSGALG00000047777,gga-mir-2984,ensembl,miRNA,1,145954987,145955056,+
ENSGALG00000037655,BCL9,ensembl,protein_coding,1,93792988,93803389,+
ENSGALG00000017319,MRPL48,ensembl,protein_coding,1,196140371,196150403,-
ENSGALG00000043947,,ensembl,protein_coding,1,145976515,145979531,+
ENSGALG00000016880,UBAC2,ensembl,protein_coding,1,145983298,146096273,-
ENSGALG00000017320,RAB6A,ensembl,protein_coding,1,196160546,196219266,+
ENSGALG00000019352,,ensembl,protein_coding,1,35741016,35756749,+
ENSGALG00000015485,ACP6,ensembl,protein_coding,1,93810698,93817896,-
ENSGALG00000010042,CNOT2,ensembl,protein_coding,1,35841859,35931514,+
ENSGALG00000017321,PLEKHB1,ensembl,protein_coding,1,196223183,196230734,-
ENSGALG00000039452,GJA5,ensembl,protein_coding,1,93831630,93850776,-
ENSGALG00000015488,GJA8,ensembl,protein_coding,1,93889971,93891173,+
ENSGALG00000017323,FAM168A,ensembl,protein_coding,1,196231994,196379825,+
ENSGALG00000013042,MICAL3,ensembl,protein_coding,1,61867663,61967208,-
ENSGALG00000015491,GPR89A,ensembl,protein_coding,1,93900144,93923220,+
ENSGALG00000010044,KCNMB4,ensembl,protein_coding,1,35937978,35948946,+
ENSGALG00000016881,GPR183,ensembl,protein_coding,1,146022451,146033636,+
ENSGALG00000022750,GPR18,ensembl,protein_coding,1,146060187,146065582,+
ENSGALG00000044739,,ensembl,protein_coding,1,196312459,196314174,-
ENSGALG00000049427,RELT,ensembl,protein_coding,1,196386106,196396212,-
ENSGALG00000010049,PTPRB,ensembl,protein_coding,1,35964985,36023189,-
ENSGALG00000017326,ARHGEF17,ensembl,protein_coding,1,196400110,196613874,-
ENSGALG00000016883,DOCK9,ensembl,protein_coding,1,146109887,146227739,+
ENSGALG00000017327,P2RY6,ensembl,protein_coding,1,196442816,196449067,-
ENSGALG00000051948,,ensembl,miRNA,1,93916008,93916103,+
ENSGALG00000017329,FCHSD2,ensembl,protein_coding,1,196502552,196621676,+
ENSGALG00000025198,gga-mir-1708,ensembl,miRNA,1,196529629,196529722,+
ENSGALG00000015492,PDZK1,ensembl,protein_coding,1,93917559,93930207,-
ENSGALG00000017330,RPS3,ensembl,protein_coding,1,196638370,196645721,+
ENSGALG00000019286,,ensembl,protein_coding,1,62042662,62047569,+
ENSGALG00000013045,TUBA8B,ensembl,protein_coding,1,62049179,62053565,+
ENSGALG00000013056,,ensembl,protein_coding,1,62058137,62065268,+
ENSGALG00000040855,PTPRR,ensembl,protein_coding,1,36025156,36168865,-
ENSGALG00000017817,SNORD15,ensembl,snoRNA,1,196642502,196642646,+
ENSGALG00000017818,SNORD15,ensembl,snoRNA,1,196643890,196644037,+
ENSGALG00000025564,SNORD15,ensembl,snoRNA,1,196644577,196644713,+
ENSGALG00000016884,SLC15A1,ensembl,protein_coding,1,146243004,146267048,+
ENSGALG00000013057,,ensembl,protein_coding,1,62069663,62083647,+
ENSGALG00000011214,SERPINH1,ensembl,protein_coding,1,196648341,196655118,-
ENSGALG00000010152,TSPAN8,ensembl,protein_coding,1,36249788,36266933,-
ENSGALG00000034967,GDPD5,ensembl,protein_coding,1,196720426,196844343,+
ENSGALG00000010163,LGR5,ensembl,protein_coding,1,36352208,36436218,+
ENSGALG00000010177,ZFC3H1,ensembl,protein_coding,1,36454512,36492133,-
ENSGALG00000050257,,ensembl,protein_coding,1,62089715,62111215,+
ENSGALG00000041783,TMEM19,ensembl,protein_coding,1,36512612,36525747,+
ENSGALG00000017332,KLHL35,ensembl,protein_coding,1,196850267,196856462,+
ENSGALG00000007441,MAP6,ensembl,protein_coding,1,196900378,196929712,-
ENSGALG00000010183,RAB21,ensembl,protein_coding,1,36551880,36564012,+
ENSGALG00000045122,AKR1B1,ensembl,protein_coding,1,62104591,62113753,-
ENSGALG00000014170,MOGAT2,ensembl,protein_coding,1,196939707,196956041,+
ENSGALG00000016885,STK24,ensembl,protein_coding,1,146279044,146334067,+
ENSGALG00000040418,DGAT2,ensembl,protein_coding,1,196969914,196986048,+
ENSGALG00000010190,TBC1D15,ensembl,protein_coding,1,36575097,36602208,+
ENSGALG00000032614,AT2,ensembl,protein_coding,1,196989275,196990942,-
ENSGALG00000051726,,ensembl,pseudogene,1,197027038,197027961,+
ENSGALG00000019284,,ensembl,protein_coding,1,62118528,62125904,-
ENSGALG00000049536,,ensembl,protein_coding,1,197028549,197031106,-
ENSGALG00000022702,CHRNA10,ensembl,protein_coding,1,197033435,197037036,-
ENSGALG00000053854,AKR1E2,ensembl,protein_coding,1,62127588,62136095,-
ENSGALG00000040018,NUP98,ensembl,protein_coding,1,197038928,197076757,-
ENSGALG00000054808,,ensembl,protein_coding,1,146289116,146291981,+
ENSGALG00000003466,,ensembl,protein_coding,1,62141900,62159550,-
ENSGALG00000010198,TPH2,ensembl,protein_coding,1,36613330,36667621,+
ENSGALG00000010200,TRHDE,ensembl,protein_coding,1,36736396,36951463,+
ENSGALG00000054210,,ensembl,protein_coding,1,62143278,62144848,-
ENSGALG00000016886,FARP1,ensembl,protein_coding,1,146337724,146535921,-
ENSGALG00000049903,,ensembl,protein_coding,1,62146832,62148967,-
ENSGALG00000015494,HTR1F,ensembl,protein_coding,1,93982791,93983891,-
ENSGALG00000010204,KCNC2,ensembl,protein_coding,1,37712525,37808043,-
ENSGALG00000013069,BPGM,ensembl,protein_coding,1,62167702,62186545,+
ENSGALG00000015495,POU1F1,ensembl,protein_coding,1,94257934,94273544,+
ENSGALG00000033471,CALD1,ensembl,protein_coding,1,62359691,62455538,+
ENSGALG00000010208,CAPS2,ensembl,protein_coding,1,37820647,37853581,-
ENSGALG00000047516,,ensembl,protein_coding,1,37852529,37861967,-
ENSGALG00000015496,CHMP2B,ensembl,protein_coding,1,94275062,94287484,-
ENSGALG00000051034,,ensembl,protein_coding,1,62431929,62435003,-
ENSGALG00000013072,AKR1B10,ensembl,protein_coding,1,62458428,62466587,-
ENSGALG00000010222,,ensembl,protein_coding,1,37853568,37870874,+
ENSGALG00000015497,VGLL3,ensembl,protein_coding,1,94356495,94376726,+
ENSGALG00000027762,PGAP2,ensembl,protein_coding,1,197076798,197090770,+
ENSGALG00000028186,RERG,ensembl,protein_coding,1,62631477,62735236,-
ENSGALG00000010223,,ensembl,protein_coding,1,37868999,37878734,+
ENSGALG00000043393,CADM2,ensembl,protein_coding,1,94731886,94975094,-
ENSGALG00000010224,GLIPR1L,ensembl,protein_coding,1,37882246,37890696,+
ENSGALG00000013085,PTPRO,ensembl,protein_coding,1,62781911,62930757,+
ENSGALG00000026995,RHOG,ensembl,protein_coding,1,197093201,197097605,-
ENSGALG00000041762,STIM1,ensembl,protein_coding,1,197098805,197144902,+
ENSGALG00000010227,KRR1,ensembl,protein_coding,1,37893908,37899384,-
ENSGALG00000013091,EPS8,ensembl,protein_coding,1,62935249,63064741,-
ENSGALG00000027982,,ensembl,protein_coding,1,197145495,197154933,-
ENSGALG00000013092,STRAP,ensembl,protein_coding,1,63098506,63107795,+
ENSGALG00000025177,gga-mir-1806,ensembl,miRNA,1,95234292,95234376,-
ENSGALG00000050351,,ensembl,protein_coding,1,95704319,95705674,+
ENSGALG00000049771,,ensembl,protein_coding,1,95721729,95722964,-
ENSGALG00000034788,PHLDA1,ensembl,protein_coding,1,38018609,38025170,-
ENSGALG00000049646,gga-mir-12213,ensembl,miRNA,1,96080158,96080216,+
ENSGALG00000042771,GBE1,ensembl,protein_coding,1,96501042,96681455,+
ENSGALG00000017350,RRM1,ensembl,protein_coding,1,197157405,197175419,+
ENSGALG00000013095,DERA,ensembl,protein_coding,1,63109353,63163425,+
ENSGALG00000010238,NAP1L1,ensembl,protein_coding,1,38027576,38055929,-
ENSGALG00000013097,SLC15A5,ensembl,protein_coding,1,63214463,63245438,-
ENSGALG00000025199,gga-mir-1555,ensembl,miRNA,1,146371368,146371453,-
ENSGALG00000027248,Metazoa_SRP,ensembl,misc_RNA,1,97024125,97024413,+
ENSGALG00000033418,,ensembl,miRNA,1,97024263,97024360,+
ENSGALG00000025630,U6,ensembl,snRNA,1,97040952,97041023,-
ENSGALG00000032430,IPO5,ensembl,protein_coding,1,146550352,146587988,-
ENSGALG00000013098,MGST1,ensembl,protein_coding,1,63277443,63284355,+
ENSGALG00000015511,ROBO1,ensembl,protein_coding,1,97569877,97995865,+
ENSGALG00000029040,,ensembl,protein_coding,1,197186361,197187326,-
ENSGALG00000019030,,ensembl,protein_coding,1,197191480,197192442,-
ENSGALG00000031533,,ensembl,protein_coding,1,197219745,197222528,+
ENSGALG00000044591,OR51E2,ensembl,protein_coding,1,197223093,197227447,+
ENSGALG00000053527,,ensembl,protein_coding,1,197230010,197233945,+
ENSGALG00000054014,,ensembl,protein_coding,1,197239709,197242487,+
ENSGALG00000053623,,ensembl,protein_coding,1,197251621,197252568,+
ENSGALG00000048553,OR52R1,ensembl,protein_coding,1,197261426,197262373,+
ENSGALG00000030885,OR51M1,ensembl,protein_coding,1,197267483,197268442,-
ENSGALG00000035309,HBE,ensembl,protein_coding,1,197275578,197277208,-
ENSGALG00000047152,HBBA,ensembl,protein_coding,1,197279998,197281946,-
ENSGALG00000033769,,ensembl,protein_coding,1,38115186,38116670,-
ENSGALG00000036358,LMO3,ensembl,protein_coding,1,63351924,63412998,-
ENSGALG00000010246,OSBPL8,ensembl,protein_coding,1,38120515,38171779,-
ENSGALG00000052767,,ensembl,protein_coding,1,197280001,197281526,+
ENSGALG00000028273,HBE1,ensembl,protein_coding,1,197283325,197284551,-
ENSGALG00000017347,HBBR,ensembl,protein_coding,1,197288212,197289402,-
ENSGALG00000015519,ROBO2,ensembl,protein_coding,1,98288159,98697579,-
ENSGALG00000010253,ZDHHC17,ensembl,protein_coding,1,38250500,38316500,+
ENSGALG00000017343,FOLR1,ensembl,protein_coding,1,197315886,197319358,+
ENSGALG00000016889,RAP2A,ensembl,protein_coding,1,146713664,146744321,-
ENSGALG00000017342,,ensembl,protein_coding,1,197338569,197339615,-
ENSGALG00000044425,,ensembl,protein_coding,1,197344382,197345992,-
ENSGALG00000017341,,ensembl,protein_coding,1,197348787,197353947,-
ENSGALG00000025472,5S_rRNA,ensembl,rRNA,1,63754792,63754910,-
ENSGALG00000013112,RERGL,ensembl,protein_coding,1,63890908,63899629,-
ENSGALG00000048974,,ensembl,protein_coding,1,98434154,98435797,+
ENSGALG00000017299,RPS11,ensembl,protein_coding,1,197370910,197373989,+
