id,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
FBgn0036820,Grx1,FlyBase,protein_coding,3L,18869230,18870057,+
FBgn0083121,Uhg7,FlyBase,ncRNA,3L,1666288,1667307,-
FBgn0035384,CG2113,FlyBase,protein_coding,3L,2995172,2996155,+
FBgn0013997,Nrx-IV,FlyBase,protein_coding,3L,12146519,12156990,+
FBgn0267318,lncRNA:CR45754,FlyBase,ncRNA,3L,16176810,16177256,+
FBgn0035112,CG13877,FlyBase,protein_coding,3L,218068,218663,+
FBgn0047000,CG33946,FlyBase,protein_coding,3L,6220578,6220949,+
FBgn0265920,lncRNA:CR44709,FlyBase,ncRNA,3L,4493734,4495215,-
FBti0062182,,FlyBase,transposable_element,3L,23289136,23289532,-
FBgn0035666,Jon65Aii,FlyBase,protein_coding,3L,6052321,6053215,+
FBgn0036641,Smn,FlyBase,protein_coding,3L,16580398,16581547,-
FBgn0086913,Rab26,FlyBase,protein_coding,3L,21318774,21335027,+
FBgn0035754,MED4,FlyBase,protein_coding,3L,7249529,7250527,-
FBgn0052392,Rsph3,FlyBase,protein_coding,3L,6756629,6763246,-
FBti0061954,,FlyBase,transposable_element,3L,61764,61807,+
FBgn0052358,tRNA:Leu-CAG-1-2,FlyBase,tRNA,3L,8060214,8060296,-
FBgn0036317,CG10948,FlyBase,protein_coding,3L,12844254,12850117,-
FBti0062688,,FlyBase,transposable_element,3L,23380968,23382071,-
FBti0060469,,FlyBase,transposable_element,3L,23802322,23802356,+
FBti0060813,,FlyBase,transposable_element,3L,22957601,22957889,-
FBgn0035611,CG13285,FlyBase,protein_coding,3L,5533968,5535759,-
FBti0061447,,FlyBase,transposable_element,3L,15553487,15553631,-
FBgn0000489,Pka-C3,FlyBase,protein_coding,3L,15925805,15954797,-
FBgn0265714,CG44521,FlyBase,protein_coding,3L,5713331,5714029,+
FBgn0041630,Hexo1,FlyBase,protein_coding,3L,4288641,4291211,+
FBgn0035657,alphaKap4,FlyBase,protein_coding,3L,6009446,6011021,-
FBgn0004431,LysX,FlyBase,protein_coding,3L,1194739,1195302,-
FBgn0266960,lncRNA:CR45411,FlyBase,ncRNA,3L,714216,714530,-
FBgn0037127,CG14566,FlyBase,protein_coding,3L,21739479,21740309,-
FBti0063724,,FlyBase,transposable_element,3L,6592950,6593013,-
FBgn0035517,CG1265,FlyBase,protein_coding,3L,4254776,4256053,+
FBti0062623,,FlyBase,transposable_element,3L,23336533,23336582,-
FBti0060165,,FlyBase,transposable_element,3L,21787010,21787076,+
FBti0020056,,FlyBase,transposable_element,3L,6994954,6995495,-
FBti0063904,,FlyBase,transposable_element,3L,23583646,23583880,-
FBgn0262893,CG43248,FlyBase,protein_coding,3L,15530085,15531473,-
FBgn0035624,Eaf6,FlyBase,protein_coding,3L,5607162,5608300,-
FBti0020038,,FlyBase,transposable_element,3L,5034214,5043307,-
FBgn0036538,CG15715,FlyBase,protein_coding,3L,15835693,15837482,-
FBti0060652,,FlyBase,transposable_element,3L,22698076,22698332,-
FBgn0011455,ND-SGDH,FlyBase,protein_coding,3L,12137496,12138584,-
FBti0020211,,FlyBase,transposable_element,3L,22812270,22819638,+
FBgn0035812,CG7457,FlyBase,protein_coding,3L,7719899,7726473,-
FBgn0259175,ome,FlyBase,protein_coding,3L,14672839,14747868,+
FBgn0266944,lncRNA:CR45395,FlyBase,ncRNA,3L,15457491,15457878,+
FBgn0264570,lncRNA:CR43942,FlyBase,ncRNA,3L,23909119,23910123,+
FBgn0001323,knrl,FlyBase,protein_coding,3L,20597141,20620659,-
FBti0059942,,FlyBase,transposable_element,3L,23625392,23625845,-
FBti0020072,,FlyBase,transposable_element,3L,9076982,9084484,+
FBgn0036133,CG7638,FlyBase,protein_coding,3L,11109690,11112117,+
FBgn0265704,lncRNA:CR44511,FlyBase,ncRNA,3L,70504,71042,-
FBti0020281,,FlyBase,transposable_element,3L,23267007,23267531,+
FBgn0043577,PGRP-SB2,FlyBase,protein_coding,3L,16726541,16727288,+
FBti0063345,,FlyBase,transposable_element,3L,23304596,23313095,-
FBti0020172,,FlyBase,transposable_element,3L,20257385,20258451,+
FBgn0028380,fal,FlyBase,protein_coding,3L,19294564,19298830,+
FBgn0035315,CG8960,FlyBase,protein_coding,3L,2197013,2198089,+
FBti0060168,,FlyBase,transposable_element,3L,21858413,21858667,-
FBgn0036461,Zip71B,FlyBase,protein_coding,3L,14992289,14997983,+
FBtr0472833_df_nrg,,FlyBase,miRNA,3L,11552584,11552605,-
FBgn0260755,CG42553,FlyBase,protein_coding,3L,834093,835515,+
FBgn0035983,CG4080,FlyBase,protein_coding,3L,9386827,9399227,-
FBti0020138,,FlyBase,transposable_element,3L,17860914,17861259,+
FBgn0036684,CG3764,FlyBase,protein_coding,3L,16994717,17012565,-
FBgn0004589,Eig71Eb,FlyBase,protein_coding,3L,15649936,15650541,+
FBgn0036483,CG12316,FlyBase,protein_coding,3L,15131508,15136934,-
FBgn0266946,asRNA:CR45397,FlyBase,ncRNA,3L,15143801,15144170,+
FBgn0035791,CG8539,FlyBase,protein_coding,3L,7497211,7498831,-
FBgn0011828,Pxn,FlyBase,protein_coding,3L,2601455,2630064,-
FBti0063912,,FlyBase,transposable_element,3L,23579746,23579844,-
FBti0061988,,FlyBase,transposable_element,3L,23145011,23145542,-
FBgn0266958,lncRNA:CR45409,FlyBase,ncRNA,3L,8309351,8310512,-
FBgn0036146,nkt,FlyBase,protein_coding,3L,11201351,11202158,+
FBgn0052213,CG32213,FlyBase,protein_coding,3L,19475839,19476423,+
FBti0020089,,FlyBase,transposable_element,3L,11105351,11106998,+
FBgn0035255,RabX5,FlyBase,protein_coding,3L,1668901,1670108,-
FBgn0267662,lncRNA:CR46000,FlyBase,ncRNA,3L,6981212,6981703,-
FBtr0304227_df_nrg,,FlyBase,miRNA,3L,10319846,10319867,+
FBgn0035537,CG11342,FlyBase,protein_coding,3L,4366494,4367458,-
FBgn0003984,vn,FlyBase,protein_coding,3L,5813338,5845664,-
FBti0060234,,FlyBase,transposable_element,3L,22089275,22089413,+
FBgn0035413,CG14958,FlyBase,protein_coding,3L,3189978,3190623,+
FBgn0036796,CG18231,FlyBase,protein_coding,3L,18607462,18609512,+
FBti0059837,,FlyBase,transposable_element,3L,23600754,23602437,-
FBgn0036203,Muc68D,FlyBase,protein_coding,3L,11767299,11772157,-
FBgn0267696,lncRNA:CR46032,FlyBase,ncRNA,3L,14420602,14421294,-
FBgn0035400,CG11537,FlyBase,protein_coding,3L,3128034,3143457,-
FBgn0287182,l(3)80Fj,FlyBase,protein_coding,3L,27967244,28012599,-
FBti0020205,,FlyBase,transposable_element,3L,22617245,22624639,-
FBgn0023095,caps,FlyBase,protein_coding,3L,13228692,13279642,+
FBgn0035193,CG9192,FlyBase,protein_coding,3L,1237133,1238319,-
RR51048_transposable_element,,FlyBase,transposable_element,3L,24098288,24102904,-
FBti0020271,,FlyBase,transposable_element,3L,23344099,23344783,+
FBgn0036848,Naxd,FlyBase,protein_coding,3L,19096399,19097709,-
FBgn0267221,lncRNA:CR45661,FlyBase,ncRNA,3L,22909318,22909687,+
FBgn0267451,asRNA:CR45801,FlyBase,ncRNA,3L,21028959,21029701,-
FBgn0037038,CG11037,FlyBase,protein_coding,3L,20960398,20961386,-
FBgn0054031,CG34031,FlyBase,protein_coding,3L,23174446,23185750,+
FBti0061221,,FlyBase,transposable_element,3L,22973487,22973563,+
FBgn0022935,D19A,FlyBase,protein_coding,3L,6185830,6189123,-
FBgn0036836,CG11619,FlyBase,protein_coding,3L,18985905,18988323,-
FBgn0036436,CG4914,FlyBase,protein_coding,3L,14674538,14678147,-
FBti0060995,,FlyBase,transposable_element,3L,23714185,23714349,+
FBgn0267603,lncRNA:CR45941,FlyBase,ncRNA,3L,19183998,19184726,-
FBgn0263471,scaRNA:MeU2-48,FlyBase,snoRNA,3L,1498872,1498996,-
FBti0061016,,FlyBase,transposable_element,3L,23645192,23645726,+
FBgn0002775,msl-3,FlyBase,protein_coding,3L,7123213,7125533,-
FBgn0052107,CG32107,FlyBase,protein_coding,3L,12857282,12861305,-
FBti0059950,,FlyBase,transposable_element,3L,23648443,23648701,+
FBgn0267960,lncRNA:CR46240,FlyBase,ncRNA,3L,11317704,11318357,+
FBti0060778,,FlyBase,transposable_element,3L,22932576,22932759,-
FBgn0267849,Syx7,FlyBase,protein_coding,3L,21445834,21448128,+
FBgn0259973,Sfp79B,FlyBase,protein_coding,3L,22080322,22080554,+
FBgn0267231,lncRNA:CR45671,FlyBase,ncRNA,3L,11593447,11593709,-
FBgn0036441,CG13476,FlyBase,protein_coding,3L,14705464,14706157,+
FBti0062705,,FlyBase,transposable_element,3L,23795898,23797179,-
FBgn0037074,CG7324,FlyBase,protein_coding,3L,21337681,21343716,-
FBgn0263326,CG43407,FlyBase,protein_coding,3L,19052902,19053389,-
FBgn0262623,CG43147,FlyBase,protein_coding,3L,13299841,13300152,-
FBgn0053767,CG33767,FlyBase,protein_coding,3L,22646307,22646959,+
FBgn0036411,Sox21a,FlyBase,protein_coding,3L,14103481,14108118,-
FBgn0036567,CG13074,FlyBase,protein_coding,3L,16095768,16097493,-
FBgn0035694,CG13299,FlyBase,protein_coding,3L,6231805,6232361,-
FBgn0052379,CG32379,FlyBase,protein_coding,3L,7396355,7398208,+
FBgn0262351,CG43049,FlyBase,protein_coding,3L,18925090,18926108,+
FBgn0283472,S6k,FlyBase,protein_coding,3L,5797549,5810931,-
FBgn0264709,lncRNA:CR43978,FlyBase,ncRNA,3L,21684000,21684951,+
FBgn0036873,CG18294,FlyBase,protein_coding,3L,19475017,19475578,-
FBti0061358,,FlyBase,transposable_element,3L,23026952,23027092,-
FBgn0026630,nes,FlyBase,protein_coding,3L,19257282,19260679,-
FBgn0035343,CG16762,FlyBase,protein_coding,3L,2474667,2475614,-
FBgn0036016,CG3306,FlyBase,protein_coding,3L,9601523,9602548,+
FBgn0266588,lncRNA:CR45113,FlyBase,ncRNA,3L,6305671,6306164,+
FBgn0035870,Gr66a,FlyBase,protein_coding,3L,8305336,8306980,-
FBti0020227,,FlyBase,transposable_element,3L,23072281,23079602,-
FBti0060783,,FlyBase,transposable_element,3L,22940078,22940168,+
FBgn0021768,nudC,FlyBase,protein_coding,3L,16804994,16819532,+
FBgn0085291,CR34262,FlyBase,pseudogene,3L,21959254,21960503,+
FBgn0086660,snoRNA:Psi28S-1837a,FlyBase,snoRNA,3L,5764258,5764394,-
FBgn0266692,asRNA:CR45182,FlyBase,ncRNA,3L,25843821,25844502,+
FBgn0015585,Acp63F,FlyBase,protein_coding,3L,3815839,3816354,-
FBgn0040487,BobA,FlyBase,protein_coding,3L,14945499,14946125,-
FBgn0052243,CG32243,FlyBase,protein_coding,3L,4539302,4541244,-
FBti0064245,,FlyBase,transposable_element,3L,7915900,7915933,-
FBti0063200,,FlyBase,transposable_element,3L,23415943,23416457,+
FBgn0026738,CG7857,FlyBase,protein_coding,3L,15503600,15504894,-
FBti0061976,,FlyBase,transposable_element,3L,23087166,23087579,-
FBgn0035265,PIG-Wb,FlyBase,protein_coding,3L,1735853,1738106,-
FBgn0035318,CG9018,FlyBase,protein_coding,3L,2235284,2237076,-
FBgn0036416,CG7924,FlyBase,protein_coding,3L,14233469,14234609,+
FBgn0267605,asRNA:CR45943,FlyBase,ncRNA,3L,20838313,20838700,-
FBgn0035876,Pex2,FlyBase,protein_coding,3L,8339051,8340276,+
FBgn0036925,schuy,FlyBase,protein_coding,3L,19986093,19988072,+
FBgn0261530,nbs,FlyBase,protein_coding,3L,9720414,9723194,-
FBgn0036550,CG17026,FlyBase,protein_coding,3L,15975368,15976428,+
FBgn0263607,l(3)72Dp,FlyBase,protein_coding,3L,16234140,16236999,+
FBgn0036131,CG12522,FlyBase,protein_coding,3L,11108235,11108732,+
FBgn0287614,lncRNA:CR46483,FlyBase,ncRNA,3L,24957239,24975495,-
FBgn0053504,snRNA:U7,FlyBase,snRNA,3L,3593823,3593893,+
FBgn0266962,CG45413,FlyBase,protein_coding,3L,6931023,6931950,-
FBgn0262269,mir-955,FlyBase,pre_miRNA,3L,3299055,3299151,+
FBgn0267235,lncRNA:CR45675,FlyBase,ncRNA,3L,3708563,3708997,+
FBgn0013751,Awh,FlyBase,protein_coding,3L,3846206,3861692,+
FBgn0035435,PIG-C,FlyBase,protein_coding,3L,3318028,3319232,-
FBgn0036427,CG4613,FlyBase,protein_coding,3L,14519760,14521690,-
FBgn0035458,ppk27,FlyBase,protein_coding,3L,3753693,3755201,-
FBgn0035771,Sec63,FlyBase,protein_coding,3L,7360561,7364366,+
FBti0061888,,FlyBase,transposable_element,3L,23214600,23214924,-
FBgn0260459,CG14106,FlyBase,protein_coding,3L,13424571,13425671,-
FBti0020276,,FlyBase,transposable_element,3L,23301860,23304368,-
FBgn0261562,CG42676,FlyBase,protein_coding,3L,1803107,1806920,+
FBgn0036908,TORIP,FlyBase,protein_coding,3L,19803738,19805080,-
FBti0061819,,FlyBase,transposable_element,3L,23218788,23219072,+
FBti0062593,,FlyBase,transposable_element,3L,23279101,23279206,-
FBgn0035996,CG3448,FlyBase,protein_coding,3L,9450545,9451572,-
FBgn0035800,CG7716,FlyBase,protein_coding,3L,7588608,7590998,-
FBgn0036145,CG7607,FlyBase,protein_coding,3L,11199620,11200587,+
FBgn0015033,Cyp4d8,FlyBase,protein_coding,3L,7493557,7496197,-
FBgn0267936,lncRNA:CR46216,FlyBase,ncRNA,3L,19243755,19251653,+
FBgn0086915,Mst77F,FlyBase,protein_coding,3L,20816901,20818027,-
FBgn0035970,CG4483,FlyBase,protein_coding,3L,9235150,9236648,-
FBti0059856,,FlyBase,transposable_element,3L,23573030,23578054,-
FBti0020261,,FlyBase,transposable_element,3L,23369948,23371676,+
FBgn0035811,Mcad,FlyBase,protein_coding,3L,7719350,7721472,+
FBgn0052255,Gr64f,FlyBase,protein_coding,3L,4035799,4037575,+
FBti0063290,,FlyBase,transposable_element,3L,23353580,23353793,-
FBti0020057,,FlyBase,transposable_element,3L,7130011,7130136,-
FBgn0010741,Pfdn2,FlyBase,protein_coding,3L,11073292,11074388,-
FBti0061560,,FlyBase,transposable_element,3L,45407,45785,+
FBgn0052246,CG32246,FlyBase,protein_coding,3L,4621219,4622985,+
FBgn0266452,CTPsyn,FlyBase,protein_coding,3L,15097914,15113003,+
FBgn0052302,CG32302,FlyBase,protein_coding,3L,2268825,2269903,+
FBgn0261872,scaf6,FlyBase,protein_coding,3L,17036859,17042574,-
FBgn0036083,Ir67b,FlyBase,protein_coding,3L,10429689,10431983,-
FBgn0052066,CG32066,FlyBase,protein_coding,3L,10640286,10661013,-
FBti0061025,,FlyBase,transposable_element,3L,23767845,23768006,-
FBti0059955,,FlyBase,transposable_element,3L,23682825,23682910,+
FBgn0035975,PGRP-LA,FlyBase,protein_coding,3L,9334332,9338336,+
FBti0060216,,FlyBase,transposable_element,3L,22007365,22007454,-
FBgn0052023,CG32023,FlyBase,protein_coding,3L,8803602,8804182,-
FBgn0026197,lncRNA:noe,FlyBase,ncRNA,3L,17400272,17401348,-
FBgn0259224,CG42324,FlyBase,protein_coding,3L,3472447,3510895,+
FBti0063361,,FlyBase,transposable_element,3L,20283884,20283942,-
FBti0060238,,FlyBase,transposable_element,3L,21936102,21936139,-
FBgn0035813,CG8492,FlyBase,protein_coding,3L,7727804,7732191,-
FBti0060649,,FlyBase,transposable_element,3L,22694907,22695243,+
FBgn0035253,Srrm234,FlyBase,protein_coding,3L,1654247,1665064,-
FBti0061247,,FlyBase,transposable_element,3L,22986322,22986415,+
FBgn0037009,CG5104,FlyBase,protein_coding,3L,20521009,20522434,+
FBgn0085273,CG34244,FlyBase,protein_coding,3L,14235053,14235941,-
FBgn0266654,asRNA:CR45161,FlyBase,ncRNA,3L,19989706,19990739,+
FBti0020174,,FlyBase,transposable_element,3L,20327779,20334790,-
FBti0020210,,FlyBase,transposable_element,3L,22803767,22811374,+
FBti0061338,,FlyBase,transposable_element,3L,14630298,14630465,-
FBgn0035690,CG10274,FlyBase,protein_coding,3L,6178677,6181829,-
FBgn0266684,lncRNA:CR45174,FlyBase,ncRNA,3L,23690626,23691668,-
FBgn0260859,Bet3,FlyBase,protein_coding,3L,9438482,9442267,-
FBti0061559,,FlyBase,transposable_element,3L,43547,43653,-
FBgn0035239,CG18170,FlyBase,protein_coding,3L,1602954,1617355,+
FBgn0005386,ash1,FlyBase,protein_coding,3L,19590773,19598755,-
FBgn0265898,lncRNA:CR44687,FlyBase,ncRNA,3L,22029969,22030641,+
FBgn0067864,Patj,FlyBase,protein_coding,3L,1798803,1802184,+
FBgn0037046,CG10581,FlyBase,protein_coding,3L,21033554,21034203,-
FBtr0309689_df_nrg,,FlyBase,miRNA,3L,9144654,9144675,+
FBgn0036053,iPLA2-VIA,FlyBase,protein_coding,3L,9860217,9864349,-
FBgn0045759,bin,FlyBase,protein_coding,3L,6990622,6994447,+
FBgn0260393,CG17147,FlyBase,protein_coding,3L,20223932,20225324,+
FBgn0052445,CG32445,FlyBase,protein_coding,3L,21639359,21640710,+
FBgn0035246,CG13928,FlyBase,protein_coding,3L,1625791,1628377,-
FBgn0036498,CG13455,FlyBase,protein_coding,3L,15496574,15498055,+
FBti0061800,,FlyBase,transposable_element,3L,23205747,23207684,+
FBgn0035192,galene,FlyBase,protein_coding,3L,1235726,1242025,+
FBti0062483,,FlyBase,transposable_element,3L,23065031,23065345,+
FBti0063227,,FlyBase,transposable_element,3L,19425115,19425182,+
FBgn0015359,CG2034,FlyBase,protein_coding,3L,2257456,2258922,+
FBgn0036652,CG13032,FlyBase,protein_coding,3L,16673964,16676264,+
FBgn0036486,Msh6,FlyBase,protein_coding,3L,15154233,15158562,-
FBgn0036466,CG18581,FlyBase,protein_coding,3L,15049550,15050209,-
FBgn0036117,CG6321,FlyBase,protein_coding,3L,11059437,11061224,-
FBgn0262622,lncRNA:CR43146,FlyBase,ncRNA,3L,13282393,13283410,+
FBgn0036514,CG12301,FlyBase,protein_coding,3L,15580800,15583373,+
FBgn0053260,Tsen34,FlyBase,protein_coding,3L,14760520,14761844,-
FBgn0265451,asRNA:CR44351,FlyBase,ncRNA,3L,1773605,1775108,+
FBti0020088,,FlyBase,transposable_element,3L,11087112,11088845,-
FBgn0035988,CG3982,FlyBase,protein_coding,3L,9415755,9417388,-
FBti0020260,,FlyBase,transposable_element,3L,23372206,23379705,+
FBgn0264473,lncRNA:CR43881,FlyBase,ncRNA,3L,4755605,4756142,+
FBgn0036039,Naa60,FlyBase,protein_coding,3L,9726895,9729650,+
FBgn0286833,CG46387,FlyBase,protein_coding,3L,9898626,9899387,+
FBti0060683,,FlyBase,transposable_element,3L,22819753,22820076,+
FBti0059957,,FlyBase,transposable_element,3L,23685604,23685773,+
FBti0060675,,FlyBase,transposable_element,3L,22760879,22761314,-
FBgn0040291,Roc1b,FlyBase,protein_coding,3L,357981,358486,+
FBgn0028427,Ilk,FlyBase,protein_coding,3L,21216901,21219240,+
FBgn0053689,CG33689,FlyBase,protein_coding,3L,16200229,16200926,+
FBgn0086694,Bre1,FlyBase,protein_coding,3L,5789831,5794192,-
FBgn0267794,lncRNA:CR43174,FlyBase,ncRNA,3L,17934032,17946114,+
FBti0063962,,FlyBase,transposable_element,3L,23619360,23620581,-
FBti0061337,,FlyBase,transposable_element,3L,22905974,22906368,-
FBgn0036208,CG10361,FlyBase,protein_coding,3L,11798948,11800861,-
FBgn0052058,Ir67c,FlyBase,protein_coding,3L,10432384,10434105,-
FBgn0052428,CG32428,FlyBase,protein_coding,3L,20469674,20473723,-
FBgn0266675,lncRNA:CR45165,FlyBase,ncRNA,3L,17529868,17530202,-
FBgn0036236,CG6931,FlyBase,protein_coding,3L,11990736,11992000,+
FBgn0037099,CG7173,FlyBase,protein_coding,3L,21555373,21558226,-
FBgn0267617,asRNA:CR45955,FlyBase,ncRNA,3L,21636643,21637314,-
FBgn0261454,scaRNA:MeU4-A65,FlyBase,snoRNA,3L,17628057,17628203,+
FBti0060089,,FlyBase,transposable_element,3L,21484279,21484456,+
FBti0020275,,FlyBase,transposable_element,3L,23307897,23311562,-
FBgn0036764,CG5535,FlyBase,protein_coding,3L,17852624,17856794,-
FBti0020077,,FlyBase,transposable_element,3L,9392530,9395289,+
FBgn0262530,CG43084,FlyBase,protein_coding,3L,15650852,15651392,+
FBgn0262461,mir-315,FlyBase,pre_miRNA,3L,18860971,18861054,+
FBgn0035262,CG18171,FlyBase,protein_coding,3L,1720616,1723153,-
FBgn0037114,Cpr78E,FlyBase,protein_coding,3L,21666452,21666980,-
FBti0063722,,FlyBase,transposable_element,3L,6483636,6483675,-
FBgn0004623,Gbeta76C,FlyBase,protein_coding,3L,19687637,19689992,+
FBti0020262,,FlyBase,transposable_element,3L,23369576,23369733,-
FBgn0036102,CG12523,FlyBase,protein_coding,3L,10801190,10802350,+
FBti0062696,,FlyBase,transposable_element,3L,23798697,23801834,+
FBgn0035770,pst,FlyBase,protein_coding,3L,7357275,7360263,-
FBgn0036396,CG17359,FlyBase,protein_coding,3L,13997900,13999251,-
FBgn0054057,CG34057,FlyBase,protein_coding,3L,897380,898772,+
FBti0020198,,FlyBase,transposable_element,3L,21881187,21881457,-
FBgn0036393,CG17362,FlyBase,protein_coding,3L,13986620,13987184,+
FBti0060398,,FlyBase,transposable_element,3L,23758323,23758548,-
FBgn0035831,Pop4,FlyBase,protein_coding,3L,7977805,7978650,-
FBgn0010235,Klc,FlyBase,protein_coding,3L,12746616,12750056,-
FBgn0002466,sti,FlyBase,protein_coding,3L,12507998,12514815,-
FBgn0036156,CG11726,FlyBase,protein_coding,3L,11394690,11395673,+
FBgn0036579,CG5027,FlyBase,protein_coding,3L,16229100,16231139,+
FBgn0036254,CG5645,FlyBase,protein_coding,3L,12133771,12136706,-
FBti0059665,,FlyBase,transposable_element,3L,22743571,22751730,+
FBgn0036161,CG7551,FlyBase,protein_coding,3L,11458490,11459625,+
FBgn0035776,CG8564,FlyBase,protein_coding,3L,7385648,7387914,-
FBgn0036018,CG3335,FlyBase,protein_coding,3L,9624237,9627321,+
FBgn0036305,CG10984,FlyBase,protein_coding,3L,12750119,12753402,+
FBti0063342,,FlyBase,transposable_element,3L,20055567,20055634,-
FBgn0250911,CG42245,FlyBase,protein_coding,3L,2631715,2641984,+
FBgn0266961,lncRNA:CR45412,FlyBase,ncRNA,3L,6939049,6939702,-
FBgn0035344,Cyp4d20,FlyBase,protein_coding,3L,2476259,2478448,-
FBgn0035677,CG13293,FlyBase,protein_coding,3L,6082883,6092188,+
FBgn0052194,lncRNA:CR32194,FlyBase,ncRNA,3L,18085305,18087058,-
FBgn0266955,lncRNA:CR45406,FlyBase,ncRNA,3L,9875731,9876406,+
FBgn0036348,CG17687,FlyBase,protein_coding,3L,13349033,13354940,+
FBti0020190,,FlyBase,transposable_element,3L,21372776,21379225,+
FBgn0015766,Msr-110,FlyBase,protein_coding,3L,5566919,5577348,-
FBti0061220,,FlyBase,transposable_element,3L,22972667,22972728,+
FBti0063292,,FlyBase,transposable_element,3L,23346203,23346404,-
FBgn0035762,Rint1,FlyBase,protein_coding,3L,7323619,7326255,+
FBti0020079,,FlyBase,transposable_element,3L,9445470,9445647,-
FBgn0000045,Act79B,FlyBase,protein_coding,3L,21985210,21987190,+
FBgn0035428,CG14960,FlyBase,protein_coding,3L,3271036,3276255,+
FBgn0024887,kin17,FlyBase,protein_coding,3L,20356807,20358331,+
FBgn0027085,LeuRS-m,FlyBase,protein_coding,3L,4825853,4829038,+
FBgn0035332,CG13801,FlyBase,protein_coding,3L,2360557,2362686,+
FBgn0266978,lncRNA:CR45429,FlyBase,ncRNA,3L,22510266,22511067,+
FBgn0035475,CG10866,FlyBase,protein_coding,3L,3936060,3937992,-
FBti0062028,,FlyBase,transposable_element,3L,1179306,1179373,+
FBgn0263930,dally,FlyBase,protein_coding,3L,8827505,8891192,+
FBgn0035598,CG4669,FlyBase,protein_coding,3L,5234483,5236631,+
FBti0060700,,FlyBase,transposable_element,3L,11581445,11581496,-
FBtr0472763_df_nrg,,FlyBase,miRNA,3L,3299113,3299134,+
FBgn0004880,scrt,FlyBase,protein_coding,3L,3983896,3994003,+
FBgn0020637,Lcp65Ag2,FlyBase,protein_coding,3L,6132990,6133593,-
FBti0062516,,FlyBase,transposable_element,3L,23155855,23156631,+
FBtr0472768_df_nrg,,FlyBase,miRNA,3L,22669343,22669365,-
FBgn0036799,CG13380,FlyBase,protein_coding,3L,18600150,18617943,-
FBgn0003041,pbl,FlyBase,protein_coding,3L,7896109,7911954,-
FBgn0052141,saturn,FlyBase,protein_coding,3L,14203323,14204294,+
FBgn0035206,sturkopf,FlyBase,protein_coding,3L,1311719,1313377,-
FBgn0035173,CG13907,FlyBase,protein_coding,3L,877291,882013,-
FBti0062065,,FlyBase,transposable_element,3L,23118675,23122671,+
FBgn0037153,olf413,FlyBase,protein_coding,3L,22136090,22247702,+
FBgn0267607,lncRNA:CR45945,FlyBase,ncRNA,3L,21119413,21119801,+
FBti0020162,,FlyBase,transposable_element,3L,19487226,19487657,+
FBgn0052055,CG32055,FlyBase,protein_coding,3L,10218504,10220164,-
FBgn0036501,CG7272,FlyBase,protein_coding,3L,15500938,15503769,+
FBgn0036712,brv2,FlyBase,protein_coding,3L,17342050,17344696,-
FBgn0052161,CG32161,FlyBase,protein_coding,3L,16846227,16847000,+
FBgn0267580,lncRNA:CR45920,FlyBase,ncRNA,3L,21668035,21670043,-
FBgn0036193,CG14135,FlyBase,protein_coding,3L,11691571,11692757,+
FBgn0267457,asRNA:CR45807,FlyBase,ncRNA,3L,599399,600914,+
FBgn0261506,CG42654,FlyBase,protein_coding,3L,19953794,19954526,-
FBgn0001254,ImpE2,FlyBase,protein_coding,3L,3510974,3512681,-
FBgn0036679,CG13022,FlyBase,protein_coding,3L,16938330,16938952,-
FBgn0036964,FRG1,FlyBase,protein_coding,3L,20295802,20296971,-
FBgn0035995,CG3529,FlyBase,protein_coding,3L,9446864,9450785,+
FBgn0052056,scramb1,FlyBase,protein_coding,3L,10220483,10225240,-
FBti0020242,,FlyBase,transposable_element,3L,23140176,23140583,-
FBgn0035423,eIF1,FlyBase,protein_coding,3L,3223341,3224650,+
FBti0062501,,FlyBase,transposable_element,3L,23124166,23124508,-
FBti0061990,,FlyBase,transposable_element,3L,23176616,23178952,-
FBti0063074,,FlyBase,transposable_element,3L,5029435,5029493,+
FBti0062594,,FlyBase,transposable_element,3L,23284826,23284948,-
FBgn0035521,VhaM9.7-a,FlyBase,protein_coding,3L,4262705,4263464,+
FBgn0036665,CG13024,FlyBase,protein_coding,3L,16809658,16829074,-
FBgn0035106,rno,FlyBase,protein_coding,3L,187207,199762,-
FBti0063964,,FlyBase,transposable_element,3L,23466738,23467411,+
FBgn0035952,CG5280,FlyBase,protein_coding,3L,8989069,8990228,-
FBti0060230,,FlyBase,transposable_element,3L,22063188,22063510,+
FBgn0261952,srw,FlyBase,protein_coding,3L,4282956,4283478,-
FBgn0263478,snoRNA:Edc3-a,FlyBase,snoRNA,3L,17528700,17528840,-
FBgn0265933,lncRNA:CR44722,FlyBase,ncRNA,3L,11323521,11323843,+
FBti0020046,,FlyBase,transposable_element,3L,6040416,6042720,-
FBgn0000121,Arr2,FlyBase,protein_coding,3L,8647261,8648936,-
FBgn0035691,CG7386,FlyBase,protein_coding,3L,6189745,6192049,+
RR51093_transposable_element,,FlyBase,transposable_element,3L,23942544,23947792,-
FBti0061412,,FlyBase,transposable_element,3L,23081775,23081951,+
FBgn0013753,Bgb,FlyBase,protein_coding,3L,1639711,1640952,+
FBgn0264717,lncRNA:CR43985,FlyBase,ncRNA,3L,18723807,18724312,+
FBgn0036888,CG9330,FlyBase,protein_coding,3L,19586253,19589111,+
