id,gene_version,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSGALG00000040879,2,NUDCD1,ensembl,protein_coding,2,132522302,132547557,-
ENSGALG00000052204,1,ENY2,ensembl,protein_coding,2,132547320,132554441,+
ENSGALG00000030991,2,IRX1,ensembl,protein_coding,2,87109992,87114778,+
ENSGALG00000048981,1,,ensembl,protein_coding,2,87383297,87384769,-
ENSGALG00000013196,6,ANKS6,ensembl,protein_coding,2,87809146,87849912,-
ENSGALG00000011248,6,PLCL2,ensembl,protein_coding,2,34519722,34632243,+
ENSGALG00000036293,3,EBAG9,ensembl,protein_coding,2,132562852,132582862,+
ENSGALG00000013197,6,GALNT12,ensembl,protein_coding,2,87858631,87903391,+
ENSGALG00000011251,5,TBC1D5,ensembl,protein_coding,2,34651269,34954644,-
ENSGALG00000013200,6,GABBR2,ensembl,protein_coding,2,87910969,88368255,+
ENSGALG00000054102,1,,ensembl,protein_coding,2,88092766,88094811,-
ENSGALG00000039034,2,ELP2,ensembl,protein_coding,2,88407284,88439989,-
ENSGALG00000011254,6,SATB1,ensembl,protein_coding,2,35150112,35241163,-
ENSGALG00000013207,6,,ensembl,protein_coding,2,88491627,88549212,+
ENSGALG00000054779,1,FAM206A,ensembl,protein_coding,2,88549404,88552655,-
ENSGALG00000011262,5,KCNH8,ensembl,protein_coding,2,35491690,35656661,+
ENSGALG00000036527,2,SYBU,ensembl,protein_coding,2,132583836,132627922,-
ENSGALG00000048569,1,,ensembl,protein_coding,2,35599860,35601335,-
ENSGALG00000011267,6,,ensembl,protein_coding,2,35741014,35747472,-
ENSGALG00000013209,6,SLC39A6,ensembl,protein_coding,2,88557203,88570501,-
ENSGALG00000011272,3,RAB5A,ensembl,protein_coding,2,35764554,35781496,+
ENSGALG00000031449,2,KCNV1,ensembl,protein_coding,2,132745681,132755803,-
ENSGALG00000013212,6,,ensembl,protein_coding,2,88684786,88736696,+
ENSGALG00000031578,2,CSMD3,ensembl,protein_coding,2,133608005,134026696,-
ENSGALG00000044362,2,PP2D1,ensembl,protein_coding,2,35781709,35787118,-
ENSGALG00000011278,6,KAT2B,ensembl,protein_coding,2,35794568,35834790,+
ENSGALG00000011281,6,SGO1,ensembl,protein_coding,2,35837240,35842547,-
ENSGALG00000026452,3,CAVIN4,ensembl,protein_coding,2,88738279,88751907,+
ENSGALG00000054026,1,,ensembl,protein_coding,2,36187069,36188205,-
ENSGALG00000013268,6,,ensembl,protein_coding,2,88754376,88902355,-
ENSGALG00000046517,2,,ensembl,protein_coding,2,133816999,133819377,+
ENSGALG00000049178,1,,ensembl,protein_coding,2,134026422,134174660,-
ENSGALG00000011283,6,,ensembl,protein_coding,2,36200600,36598490,-
ENSGALG00000051806,1,,ensembl,protein_coding,2,134218177,134219784,+
ENSGALG00000031700,2,TRPS1,ensembl,protein_coding,2,134839746,135006696,-
ENSGALG00000040522,3,EIF3H,ensembl,protein_coding,2,135418685,135499641,-
ENSGALG00000030483,3,,ensembl,protein_coding,2,2561,3432,+
ENSGALG00000013397,7,EXOC3,ensembl,protein_coding,2,88903234,88921286,+
ENSGALG00000047195,1,,ensembl,protein_coding,2,10188,11032,+
ENSGALG00000047569,1,,ensembl,protein_coding,2,34797,36200,-
ENSGALG00000033593,2,UBE2E2,ensembl,protein_coding,2,36805788,37055784,+
ENSGALG00000043137,2,,ensembl,protein_coding,2,62116,147153,-
ENSGALG00000032400,2,UTP23,ensembl,protein_coding,2,135510776,135515223,+
ENSGALG00000011286,6,UBE2E1,ensembl,protein_coding,2,37076403,37120914,+
ENSGALG00000029523,2,RAD21,ensembl,protein_coding,2,135540254,135564198,-
ENSGALG00000011289,5,NKIRAS1,ensembl,protein_coding,2,37124668,37133561,-
ENSGALG00000013400,7,PDCD6,ensembl,protein_coding,2,88921515,88928014,+
ENSGALG00000034377,2,SLC30A8,ensembl,protein_coding,2,135661556,135682093,+
ENSGALG00000011290,7,RPL15,ensembl,protein_coding,2,37133710,37139279,+
ENSGALG00000036477,3,CHPF2,ensembl,protein_coding,2,154470,159009,-
ENSGALG00000030862,3,MED30,ensembl,protein_coding,2,135774418,135791010,+
ENSGALG00000034573,2,ABCF2,ensembl,protein_coding,2,159572,241719,+
ENSGALG00000053703,1,,ensembl,protein_coding,2,88931563,88963976,-
ENSGALG00000011291,7,NR1D2,ensembl,protein_coding,2,37152397,37175363,+
ENSGALG00000013402,5,AHRR,ensembl,protein_coding,2,88971793,89054391,-
ENSGALG00000039013,2,EXT1,ensembl,protein_coding,2,135873550,136036349,-
ENSGALG00000013403,7,MSANTD3,ensembl,protein_coding,2,89082566,89090432,-
ENSGALG00000013430,7,,ensembl,protein_coding,2,89090806,89115686,+
ENSGALG00000011294,7,THRB,ensembl,protein_coding,2,37209656,37257267,-
ENSGALG00000048802,1,,ensembl,protein_coding,2,136036380,136036673,-
ENSGALG00000013438,6,TEX10,ensembl,protein_coding,2,89118938,89169010,+
ENSGALG00000031804,2,H2BE1,ensembl,protein_coding,2,174543,175543,+
ENSGALG00000029664,3,SAMD12,ensembl,protein_coding,2,136063201,136211928,-
ENSGALG00000011298,7,RARB,ensembl,protein_coding,2,37462364,37785654,+
ENSGALG00000032845,2,ASB10,ensembl,protein_coding,2,185940,192393,+
ENSGALG00000043167,3,TNFRSF11B,ensembl,protein_coding,2,136321689,136339558,-
ENSGALG00000042241,3,GBX1,ensembl,protein_coding,2,206228,212235,+
ENSGALG00000013441,6,INVS,ensembl,protein_coding,2,89168602,89253599,-
ENSGALG00000043576,2,AGAP3,ensembl,protein_coding,2,218278,296609,-
ENSGALG00000033144,3,COLEC10,ensembl,protein_coding,2,136385091,136405869,+
ENSGALG00000013452,6,ERP44,ensembl,protein_coding,2,89253790,89301445,+
ENSGALG00000011300,6,TOP2B,ensembl,protein_coding,2,37785630,37853554,-
ENSGALG00000040768,2,MAL2,ensembl,protein_coding,2,136421910,136433628,+
ENSGALG00000013462,2,STX17,ensembl,protein_coding,2,89303231,89335819,-
ENSGALG00000033058,3,FASTK,ensembl,protein_coding,2,306562,316269,+
ENSGALG00000038364,3,CCN3,ensembl,protein_coding,2,136482292,136487586,+
ENSGALG00000034284,2,SLC4A2,ensembl,protein_coding,2,316447,325524,-
ENSGALG00000032746,2,ENPP2,ensembl,protein_coding,2,136526177,136595461,-
ENSGALG00000013568,6,NR4A3,ensembl,protein_coding,2,89365079,89385555,-
ENSGALG00000013569,6,SEC61B,ensembl,protein_coding,2,89693065,89697358,-
ENSGALG00000013573,5,ALG2,ensembl,protein_coding,2,89697618,89699292,+
ENSGALG00000013575,4,IFI6,ensembl,protein_coding,2,89717661,89722211,+
ENSGALG00000051479,1,CDK5,ensembl,protein_coding,2,328651,332784,+
ENSGALG00000028821,3,GLIPR2,ensembl,protein_coding,2,89742579,89767957,-
ENSGALG00000051417,1,,ensembl,protein_coding,2,331550,333087,-
ENSGALG00000041524,3,,ensembl,protein_coding,2,333108,334327,-
ENSGALG00000013591,7,BLOC1S4,ensembl,protein_coding,2,89775663,89781385,-
ENSGALG00000031243,2,ABCB8,ensembl,protein_coding,2,337915,344446,-
ENSGALG00000013594,6,PARD6G,ensembl,protein_coding,2,89782356,89840622,-
ENSGALG00000011304,7,NGLY1,ensembl,protein_coding,2,37862138,37881702,-
ENSGALG00000013598,7,SCGN,ensembl,protein_coding,2,89883629,89906746,-
ENSGALG00000043193,2,TAF2,ensembl,protein_coding,2,136617993,136673043,-
ENSGALG00000038330,2,ATG9B,ensembl,protein_coding,2,344557,351751,+
ENSGALG00000050508,1,NOS3,ensembl,protein_coding,2,351436,367741,-
ENSGALG00000011312,6,OXSM,ensembl,protein_coding,2,37881673,37888175,+
ENSGALG00000051015,1,,ensembl,protein_coding,2,38082509,38083588,+
ENSGALG00000011314,6,LRRC3B,ensembl,protein_coding,2,38121822,38167107,+
ENSGALG00000013605,6,CARMIL1,ensembl,protein_coding,2,89911310,90085595,-
ENSGALG00000042836,2,KCNH2,ensembl,protein_coding,2,362630,393535,+
ENSGALG00000043799,2,DSCC1,ensembl,protein_coding,2,136674584,136685316,-
ENSGALG00000011322,6,NEK10,ensembl,protein_coding,2,38299506,38378275,-
ENSGALG00000036190,2,AOC1,ensembl,protein_coding,2,394586,398027,-
ENSGALG00000052856,1,,ensembl,protein_coding,2,408260,409390,+
ENSGALG00000045908,2,,ensembl,protein_coding,2,412185,413714,+
ENSGALG00000044935,2,,ensembl,protein_coding,2,417866,419527,+
ENSGALG00000047005,1,,ensembl,protein_coding,2,428825,430417,-
ENSGALG00000045021,2,,ensembl,protein_coding,2,431018,442278,-
ENSGALG00000043787,2,DEPDC6,ensembl,protein_coding,2,136698116,136770823,+
ENSGALG00000049986,1,,ensembl,protein_coding,2,438560,441521,-
ENSGALG00000038926,2,,ensembl,protein_coding,2,446008,452615,-
ENSGALG00000042642,3,RARRES2,ensembl,protein_coding,2,457092,458880,+
ENSGALG00000011405,6,SLC4A7,ensembl,protein_coding,2,38388128,38516426,-
ENSGALG00000037675,3,COL14A1,ensembl,protein_coding,2,136788122,136908061,+
ENSGALG00000027247,4,EOMES,ensembl,protein_coding,2,38541856,38546582,-
ENSGALG00000053116,1,LRRC61,ensembl,protein_coding,2,459048,460783,-
ENSGALG00000053653,1,ZNF467,ensembl,protein_coding,2,462928,465096,-
ENSGALG00000025811,3,,ensembl,protein_coding,2,38726423,38770371,+
ENSGALG00000011428,6,AZI2,ensembl,protein_coding,2,38775654,38800952,-
ENSGALG00000011439,7,RBMS3,ensembl,protein_coding,2,38854063,39545916,+
ENSGALG00000011442,6,TGFBR2,ensembl,protein_coding,2,39748110,39810215,+
ENSGALG00000011447,6,GADL1,ensembl,protein_coding,2,39825774,39907578,-
ENSGALG00000011465,7,STT3B,ensembl,protein_coding,2,40078293,40127386,+
ENSGALG00000013624,6,,ensembl,protein_coding,2,90145304,90201328,+
ENSGALG00000050427,1,OSBPL10,ensembl,protein_coding,2,40134661,40237864,-
ENSGALG00000011481,6,GPD1L,ensembl,protein_coding,2,40263892,40286452,+
ENSGALG00000013626,7,GMNN,ensembl,protein_coding,2,90209334,90214798,-
ENSGALG00000011484,6,CMTM8,ensembl,protein_coding,2,40304543,40340905,+
ENSGALG00000011488,3,CMTM7,ensembl,protein_coding,2,40345059,40372785,+
ENSGALG00000011490,6,CMTM6,ensembl,protein_coding,2,40384646,40393391,-
ENSGALG00000011491,7,DYNC1LI1,ensembl,protein_coding,2,40398740,40421230,-
ENSGALG00000013628,7,C6orf62,ensembl,protein_coding,2,90222982,90228705,+
ENSGALG00000041863,3,MRPL13,ensembl,protein_coding,2,136911020,136937314,-
ENSGALG00000013632,7,ACOT13,ensembl,protein_coding,2,90236164,90240896,-
ENSGALG00000013637,6,TDP2,ensembl,protein_coding,2,90240952,90248204,+
ENSGALG00000011494,6,CNOT10,ensembl,protein_coding,2,40442858,40472053,+
ENSGALG00000026011,3,GALR1,ensembl,protein_coding,2,90395819,90410898,-
ENSGALG00000034528,3,SNTB1,ensembl,protein_coding,2,136964312,137072200,-
ENSGALG00000045581,2,,ensembl,protein_coding,2,505017,507099,+
ENSGALG00000053964,1,GIMAP1-GIMAP5,ensembl,protein_coding,2,511301,514049,+
ENSGALG00000049868,1,,ensembl,protein_coding,2,137257292,137260345,+
ENSGALG00000029596,3,HAS2,ensembl,protein_coding,2,137356485,137374399,-
ENSGALG00000029569,2,,ensembl,protein_coding,2,519057,520883,-
ENSGALG00000013640,6,MBP,ensembl,protein_coding,2,90467903,90576864,+
ENSGALG00000042908,2,CTC-575C13.4,ensembl,protein_coding,2,528924,533328,+
ENSGALG00000043827,2,ZHX2,ensembl,protein_coding,2,137877361,137879853,+
ENSGALG00000019622,5,TRIM71,ensembl,protein_coding,2,40477423,40528745,-
ENSGALG00000044014,2,,ensembl,protein_coding,2,544726,552213,+
ENSGALG00000034903,2,,ensembl,protein_coding,2,555450,559965,-
ENSGALG00000033950,3,DERL1,ensembl,protein_coding,2,137901055,137916461,-
ENSGALG00000044098,2,,ensembl,protein_coding,2,560400,565502,-
ENSGALG00000011498,5,TCAIM,ensembl,protein_coding,2,40558064,40579978,-
ENSGALG00000036870,2,ZNF767,ensembl,protein_coding,2,565634,585108,+
ENSGALG00000054787,1,,ensembl,protein_coding,2,40601273,40633907,-
ENSGALG00000039048,2,ZNF282,ensembl,protein_coding,2,586056,590634,+
ENSGALG00000028985,4,,ensembl,protein_coding,2,592024,595243,-
ENSGALG00000043930,2,,ensembl,protein_coding,2,597492,600327,-
ENSGALG00000023632,5,,ensembl,protein_coding,2,601952,610729,+
ENSGALG00000038657,3,ZNF777,ensembl,protein_coding,2,613636,620567,+
ENSGALG00000041618,2,,ensembl,protein_coding,2,622297,628878,+
ENSGALG00000030460,2,TBC1D31,ensembl,protein_coding,2,137916482,137941263,+
ENSGALG00000041748,2,FAM83A,ensembl,protein_coding,2,137945143,137954809,+
ENSGALG00000039590,2,,ensembl,protein_coding,2,137959944,137968039,-
ENSGALG00000038469,2,CDC25A,ensembl,protein_coding,2,629830,642787,+
ENSGALG00000052964,1,,ensembl,protein_coding,2,40639239,40641635,-
ENSGALG00000040363,3,ABHD4,ensembl,protein_coding,2,40792849,40822455,-
ENSGALG00000034999,2,ZHX1,ensembl,protein_coding,2,137983356,137985977,-
ENSGALG00000034348,2,ATAD2,ensembl,protein_coding,2,138006974,138039753,-
ENSGALG00000040783,2,,ensembl,protein_coding,2,657524,768914,+
ENSGALG00000030059,2,NTAQ1,ensembl,protein_coding,2,138039774,138050569,+
ENSGALG00000042371,2,ANO10,ensembl,protein_coding,2,40838346,40955310,+
ENSGALG00000041202,2,FBXO32,ensembl,protein_coding,2,138061819,138086470,-
ENSGALG00000039920,2,SNRK,ensembl,protein_coding,2,40962383,40987688,-
ENSGALG00000039830,2,DHX30,ensembl,protein_coding,2,772888,805221,-
ENSGALG00000011518,2,POMGNT2,ensembl,protein_coding,2,41055004,41087064,+
ENSGALG00000038946,3,KLHL38,ensembl,protein_coding,2,138114616,138119541,-
ENSGALG00000013657,6,ZNF236,ensembl,protein_coding,2,90579225,90647828,-
ENSGALG00000036418,3,ANXA13,ensembl,protein_coding,2,138127619,138151268,-
ENSGALG00000037533,3,,ensembl,protein_coding,2,41103488,41108709,-
ENSGALG00000043379,3,RPL14,ensembl,protein_coding,2,41121646,41124715,-
ENSGALG00000035478,2,FAM91A1,ensembl,protein_coding,2,138155067,138178819,+
ENSGALG00000030493,3,ENTPD3,ensembl,protein_coding,2,41127304,41147533,-
ENSGALG00000030552,3,,ensembl,protein_coding,2,41172440,41178958,+
ENSGALG00000036807,2,NOD1,ensembl,protein_coding,2,41184789,41205075,+
ENSGALG00000033783,2,FER1L6,ensembl,protein_coding,2,138205878,138288568,+
ENSGALG00000013660,7,ZNF516,ensembl,protein_coding,2,90772185,90872589,+
ENSGALG00000013672,6,TSHZ1,ensembl,protein_coding,2,91334478,91387810,-
ENSGALG00000031163,2,ZNRF2,ensembl,protein_coding,2,41213767,41265858,-
ENSGALG00000022882,4,ZADH2,ensembl,protein_coding,2,91390441,91396404,+
ENSGALG00000029724,2,MTURN,ensembl,protein_coding,2,41302040,41320388,-
ENSGALG00000033379,2,EAF1,ensembl,protein_coding,2,41331321,41350778,-
ENSGALG00000036128,2,ZNF407,ensembl,protein_coding,2,91466387,91808773,-
ENSGALG00000033168,2,,ensembl,protein_coding,2,91686325,91690076,+
ENSGALG00000040665,3,METTL6,ensembl,protein_coding,2,41350205,41358935,+
ENSGALG00000037371,2,TMEM65,ensembl,protein_coding,2,138402887,138435037,-
ENSGALG00000013697,6,CNDP1,ensembl,protein_coding,2,91814326,91830339,-
ENSGALG00000032642,2,SMARCC1,ensembl,protein_coding,2,830721,889591,+
ENSGALG00000019514,6,CNDP2,ensembl,protein_coding,2,91847137,91861414,-
ENSGALG00000032184,2,CSPG5,ensembl,protein_coding,2,900452,906269,+
ENSGALG00000032734,3,RNF139,ensembl,protein_coding,2,138468824,138475283,+
ENSGALG00000031227,2,ELP6,ensembl,protein_coding,2,914017,929139,+
ENSGALG00000041072,3,TATDN1,ensembl,protein_coding,2,138475436,138488953,-
ENSGALG00000013703,6,DIPK1C,ensembl,protein_coding,2,91875930,91886754,+
ENSGALG00000039337,3,SH3BP5,ensembl,protein_coding,2,41391821,41434407,+
ENSGALG00000044510,2,C18orf63,ensembl,protein_coding,2,91914154,91927757,-
ENSGALG00000013708,5,CYB5A,ensembl,protein_coding,2,91931500,91942888,+
ENSGALG00000035768,3,SCAP,ensembl,protein_coding,2,930719,981286,+
ENSGALG00000052604,1,,ensembl,protein_coding,2,41438871,41443278,-
ENSGALG00000041731,2,CAPN7,ensembl,protein_coding,2,41440864,41464606,-
ENSGALG00000013709,7,TIMM21,ensembl,protein_coding,2,91981478,91986776,-
ENSGALG00000013720,5,FBXO15,ensembl,protein_coding,2,91986880,92010837,+
ENSGALG00000047341,1,,ensembl,protein_coding,2,41502573,41507421,+
ENSGALG00000047663,1,,ensembl,protein_coding,2,41515331,41521079,+
ENSGALG00000042242,3,NDUFB9,ensembl,protein_coding,2,138488838,138493410,+
ENSGALG00000035854,2,,ensembl,protein_coding,2,41532339,41538738,+
ENSGALG00000041969,2,MTSS1,ensembl,protein_coding,2,138494790,138611280,-
ENSGALG00000040917,3,PIK3R4,ensembl,protein_coding,2,41543820,41566508,-
ENSGALG00000054413,1,,ensembl,protein_coding,2,92452340,92453575,-
ENSGALG00000034340,2,ATP2C1,ensembl,protein_coding,2,41622054,41669122,+
ENSGALG00000036915,3,SQLE,ensembl,protein_coding,2,138683095,138697225,+
ENSGALG00000041184,2,NETO1,ensembl,protein_coding,2,92477284,92544228,+
ENSGALG00000036171,2,,ensembl,protein_coding,2,41671431,41675062,-
ENSGALG00000052449,1,,ensembl,protein_coding,2,92497031,92498266,-
ENSGALG00000028682,3,CBLN2,ensembl,protein_coding,2,92619424,92624933,+
ENSGALG00000032732,3,WASHC5,ensembl,protein_coding,2,138702353,138724604,-
ENSGALG00000037242,3,,ensembl,protein_coding,2,41677647,41708292,+
ENSGALG00000055090,1,,ensembl,protein_coding,2,41725145,41735611,-
ENSGALG00000052919,1,,ensembl,protein_coding,2,92929399,92930502,-
ENSGALG00000043439,2,NSMCE2,ensembl,protein_coding,2,138725194,138851718,+
ENSGALG00000053313,1,,ensembl,protein_coding,2,93238821,93239957,+
ENSGALG00000048007,1,,ensembl,protein_coding,2,41773573,41773950,+
ENSGALG00000013731,6,SOCS6,ensembl,protein_coding,2,93532912,93543953,-
ENSGALG00000040873,3,MRPL3,ensembl,protein_coding,2,41826161,41853984,-
ENSGALG00000036456,2,TRIB1,ensembl,protein_coding,2,138859505,138862431,+
ENSGALG00000013745,6,RTTN,ensembl,protein_coding,2,93592202,93672860,+
ENSGALG00000033631,3,MYC,ensembl,protein_coding,2,139734098,139738744,+
ENSGALG00000029235,2,CPNE4,ensembl,protein_coding,2,41858803,42075903,-
ENSGALG00000050691,1,,ensembl,protein_coding,2,992343,996566,-
ENSGALG00000052737,1,,ensembl,protein_coding,2,999915,1030300,+
ENSGALG00000036490,2,CYRIB,ensembl,protein_coding,2,140462096,140559056,-
ENSGALG00000043415,2,ACP3,ensembl,protein_coding,2,42151939,42170575,+
ENSGALG00000035068,2,DNAJC13,ensembl,protein_coding,2,42198570,42245119,+
ENSGALG00000049288,1,,ensembl,protein_coding,2,1011262,1014817,+
ENSGALG00000047837,1,,ensembl,protein_coding,2,1024177,1026865,+
ENSGALG00000051027,1,,ensembl,protein_coding,2,1038303,1039777,+
ENSGALG00000051536,1,,ensembl,protein_coding,2,1043156,1061846,+
ENSGALG00000035949,2,ACAD11,ensembl,protein_coding,2,42247131,42275377,-
ENSGALG00000013748,7,,ensembl,protein_coding,2,93679817,93715007,+
ENSGALG00000054264,1,,ensembl,protein_coding,2,1043157,1061857,+
ENSGALG00000013753,7,DOK6,ensembl,protein_coding,2,93727152,93971533,-
ENSGALG00000050182,1,,ensembl,protein_coding,2,1055416,1056745,+
ENSGALG00000019509,5,CCDC102B,ensembl,protein_coding,2,94077436,94203306,-
ENSGALG00000041491,3,ACKR4,ensembl,protein_coding,2,42256779,42262620,+
ENSGALG00000005188,7,MINDY4,ensembl,protein_coding,2,1070522,1138100,+
ENSGALG00000032382,2,UBA5,ensembl,protein_coding,2,42275736,42283282,+
ENSGALG00000037618,2,ASAP1,ensembl,protein_coding,2,140568060,140731190,-
ENSGALG00000013757,7,TMX3,ensembl,protein_coding,2,94226785,94252977,+
ENSGALG00000049587,1,,ensembl,protein_coding,2,42286604,42296075,-
ENSGALG00000053218,1,,ensembl,protein_coding,2,140819697,140820812,+
ENSGALG00000005209,5,AQP1,ensembl,protein_coding,2,1186169,1206259,+
ENSGALG00000030251,2,ADCY8,ensembl,protein_coding,2,140875182,140993382,-
ENSGALG00000034586,2,,ensembl,protein_coding,2,42300009,42312550,-
ENSGALG00000013762,6,,ensembl,protein_coding,2,94275197,94289016,+
ENSGALG00000005212,5,GHRHR,ensembl,protein_coding,2,1238715,1257265,+
ENSGALG00000042505,2,DSEL,ensembl,protein_coding,2,94652557,94656207,+
ENSGALG00000050855,1,,ensembl,protein_coding,2,140984704,140985969,+
ENSGALG00000048031,1,,ensembl,protein_coding,2,94906594,94908315,-
ENSGALG00000036412,3,TMEM108,ensembl,protein_coding,2,42447408,42553652,+
ENSGALG00000013775,6,CDH19,ensembl,protein_coding,2,95113245,95216691,+
ENSGALG00000039533,2,EFR3A,ensembl,protein_coding,2,141286783,141354033,+
ENSGALG00000034585,3,BFSP2,ensembl,protein_coding,2,42556661,42572127,+
ENSGALG00000032316,2,CDV3,ensembl,protein_coding,2,42576015,42583429,+
ENSGALG00000034461,2,TOPBP1,ensembl,protein_coding,2,42590764,42613882,-
ENSGALG00000037077,2,CCR5,ensembl,protein_coding,2,42617494,42623187,-
ENSGALG00000005223,6,ADCYAP1R1,ensembl,protein_coding,2,1432870,1562154,+
ENSGALG00000050893,1,CCR2,ensembl,protein_coding,2,42632317,42640047,-
ENSGALG00000011734,4,CCR8L,ensembl,protein_coding,2,42654209,42655342,-
ENSGALG00000011735,4,XCR1,ensembl,protein_coding,2,42681277,42683185,+
ENSGALG00000030128,3,,ensembl,protein_coding,2,141356443,141375407,-
ENSGALG00000040212,2,FYCO1,ensembl,protein_coding,2,42699453,42723188,+
ENSGALG00000005242,7,,ensembl,protein_coding,2,1572974,1597843,-
ENSGALG00000011808,4,CCR9,ensembl,protein_coding,2,42730095,42731243,-
ENSGALG00000039224,3,HHLA1,ensembl,protein_coding,2,141378615,141394013,-
ENSGALG00000054523,1,LZTFL1,ensembl,protein_coding,2,42741233,42751503,+
ENSGALG00000039333,2,SLC6A20,ensembl,protein_coding,2,42755283,42766499,+
ENSGALG00000013782,6,CDH7,ensembl,protein_coding,2,95468521,95545982,-
ENSGALG00000041334,2,SNRPD1,ensembl,protein_coding,2,42767078,42771975,-
ENSGALG00000040902,2,SACM1L,ensembl,protein_coding,2,42772384,42796918,-
ENSGALG00000005259,6,VIPR1,ensembl,protein_coding,2,1815087,1919770,+
ENSGALG00000037626,2,KCNQ3,ensembl,protein_coding,2,141407537,141592762,-
ENSGALG00000035623,2,LIMD1,ensembl,protein_coding,2,42801514,42824483,-
ENSGALG00000036309,2,LARS2,ensembl,protein_coding,2,42834944,42919794,-
ENSGALG00000042548,2,LRRC6,ensembl,protein_coding,2,141638052,141668463,-
ENSGALG00000050342,1,,ensembl,protein_coding,2,96038320,96039375,+
ENSGALG00000048735,1,,ensembl,protein_coding,2,96246593,96247600,-
ENSGALG00000035569,2,MC2R,ensembl,protein_coding,2,96511484,96522203,+
ENSGALG00000034326,2,TMEM158,ensembl,protein_coding,2,42973622,42974929,+
ENSGALG00000040447,2,CDCP1,ensembl,protein_coding,2,43004556,43025574,+
ENSGALG00000005268,7,SEC22C,ensembl,protein_coding,2,1982684,1996512,-
ENSGALG00000032087,2,MC5R,ensembl,protein_coding,2,96558292,96559269,-
ENSGALG00000030969,2,CLEC3B,ensembl,protein_coding,2,43035072,43041839,-
ENSGALG00000013889,7,RNMT,ensembl,protein_coding,2,96584306,96598993,-
ENSGALG00000030268,2,NKTR,ensembl,protein_coding,2,2020319,2058934,+
ENSGALG00000044996,2,TMEM71,ensembl,protein_coding,2,141675678,141686073,-
ENSGALG00000030084,2,EXOSC7,ensembl,protein_coding,2,43050101,43070368,-
ENSGALG00000005287,6,ZBTB47,ensembl,protein_coding,2,2080866,2086418,+
ENSGALG00000013887,4,FAM210A,ensembl,protein_coding,2,96599127,96616410,+
ENSGALG00000005292,7,KLHL40,ensembl,protein_coding,2,2093895,2104170,-
ENSGALG00000029266,2,ZDHHC3,ensembl,protein_coding,2,43070481,43097452,+
ENSGALG00000005297,4,HHATL,ensembl,protein_coding,2,2107464,2119611,-
ENSGALG00000013886,6,LDLRAD4,ensembl,protein_coding,2,96632938,96858886,-
ENSGALG00000005303,7,,ensembl,protein_coding,2,2124989,2136868,-
ENSGALG00000033205,3,PHF20L1,ensembl,protein_coding,2,141692967,141740812,+
ENSGALG00000033171,2,TGM4,ensembl,protein_coding,2,43102691,43113228,-
ENSGALG00000053578,1,,ensembl,protein_coding,2,2140917,2146612,-
ENSGALG00000030775,2,HIGD1C,ensembl,protein_coding,2,2154713,2159697,-
ENSGALG00000005305,4,ACKR2,ensembl,protein_coding,2,2162908,2166703,+
ENSGALG00000047642,1,TMEM42,ensembl,protein_coding,2,43123466,43127993,-
ENSGALG00000035625,2,CEP192,ensembl,protein_coding,2,96924967,96981295,-
ENSGALG00000036645,2,KIF15,ensembl,protein_coding,2,43128699,43164052,-
ENSGALG00000035952,2,KIAA1143,ensembl,protein_coding,2,43164073,43170238,+
ENSGALG00000039509,3,,ensembl,protein_coding,2,141763786,141794386,+
ENSGALG00000013872,7,SEH1L,ensembl,protein_coding,2,96985906,96998514,-
ENSGALG00000037203,3,CTNNB1,ensembl,protein_coding,2,43386278,43407735,+
ENSGALG00000039264,2,SLA,ensembl,protein_coding,2,141829134,141867820,-
ENSGALG00000013867,6,PTPN2,ensembl,protein_coding,2,97013090,97047494,+
ENSGALG00000013863,7,PSMG2,ensembl,protein_coding,2,97037931,97057122,-
ENSGALG00000013858,7,CEP76,ensembl,protein_coding,2,97057241,97071814,+
ENSGALG00000053882,1,,ensembl,protein_coding,2,43462663,43500176,-
ENSGALG00000033698,2,,ensembl,protein_coding,2,43559727,43594328,-
ENSGALG00000013817,6,SPIRE1,ensembl,protein_coding,2,97073307,97195740,+
ENSGALG00000039440,2,,ensembl,protein_coding,2,43625547,43626903,-
ENSGALG00000038733,2,TRAK1,ensembl,protein_coding,2,43663532,43767508,+
ENSGALG00000013830,5,PRELID3A,ensembl,protein_coding,2,97199690,97210085,-
ENSGALG00000049122,1,,ensembl,protein_coding,2,141840211,141887158,+
ENSGALG00000029788,2,CCK,ensembl,protein_coding,2,43773646,43778740,-
ENSGALG00000013853,6,AFG3L2,ensembl,protein_coding,2,97210279,97233233,+
ENSGALG00000031275,3,TUBB6,ensembl,protein_coding,2,97238238,97246235,-
ENSGALG00000038646,3,EIF1B,ensembl,protein_coding,2,43911603,43920633,-
ENSGALG00000054003,1,,ensembl,protein_coding,2,43924071,43925336,-
ENSGALG00000030115,3,WISP1,ensembl,protein_coding,2,141922045,141957880,+
ENSGALG00000043381,3,,ensembl,protein_coding,2,43931993,43936917,+
ENSGALG00000034500,2,CIDEA,ensembl,protein_coding,2,97261548,97270754,-
ENSGALG00000049185,1,,ensembl,protein_coding,2,2309489,2316006,-
ENSGALG00000026578,4,,ensembl,protein_coding,2,2365901,2379396,-
ENSGALG00000005328,5,IBA57,ensembl,protein_coding,2,2387986,2392484,-
