id,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
FBgn0037939,CG14718,FlyBase,protein_coding,3R,11700614,11702720,+
FBgn0039855,CG1638,FlyBase,protein_coding,3R,31590581,31592316,+
FBgn0037291,CG14662,FlyBase,protein_coding,3R,4981999,4984232,-
FBgn0013981,His4r,FlyBase,protein_coding,3R,14625755,14626614,+
FBgn0002838,ms(3)K81,FlyBase,protein_coding,3R,26875852,26876562,+
FBgn0051121,CG31121,FlyBase,protein_coding,3R,24881466,24894605,-
FBgn0266442,CG45072,FlyBase,protein_coding,3R,30122023,30123263,-
FBgn0037687,CG8132,FlyBase,protein_coding,3R,9401495,9402618,+
FBgn0039478,Nep5,FlyBase,protein_coding,3R,27057908,27064199,-
FBgn0260237,BBIP1,FlyBase,protein_coding,3R,9404385,9407857,+
FBgn0013759,CASK,FlyBase,protein_coding,3R,21783400,21822674,-
FBgn0038889,Fancm,FlyBase,protein_coding,3R,21482325,21487444,+
FBgn0038700,CG3734,FlyBase,protein_coding,3R,19387861,19389866,+
FBgn0024555,flfl,FlyBase,protein_coding,3R,13683921,13693905,+
FBgn0037320,CG14668,FlyBase,protein_coding,3R,5386717,5387664,-
FBgn0261641,CG42724,FlyBase,protein_coding,3R,6361672,6368288,-
FBgn0039737,CG7920,FlyBase,protein_coding,3R,30010476,30015284,-
FBgn0086605,CG9853,FlyBase,protein_coding,3R,4398381,4402027,-
FBgn0022787,Hel89B,FlyBase,protein_coding,3R,15973298,15983451,+
FBgn0039564,Nep7,FlyBase,protein_coding,3R,27954917,27957326,+
FBgn0027610,Dic1,FlyBase,protein_coding,3R,13364938,13369278,+
FBgn0038388,CG4287,FlyBase,protein_coding,3R,15962167,15963867,-
FBgn0266053,Patr-1,FlyBase,protein_coding,3R,17043564,17048421,+
FBgn0038653,Octalpha2R,FlyBase,protein_coding,3R,18799280,18849224,-
FBgn0037973,CG18547,FlyBase,protein_coding,3R,11978574,11980390,-
FBgn0026064,KP78a,FlyBase,protein_coding,3R,11346294,11353131,-
FBgn0038479,CG17477,FlyBase,protein_coding,3R,17126088,17126938,-
FBgn0038084,beat-Vc,FlyBase,protein_coding,3R,12746036,12783216,-
FBgn0039756,CG9743,FlyBase,protein_coding,3R,30196360,30202998,-
FBgn0053337,CG33337,FlyBase,protein_coding,3R,23590141,23592769,-
FBgn0086371,poly,FlyBase,protein_coding,3R,13361816,13366910,-
FBgn0024321,NK7.1,FlyBase,protein_coding,3R,14329413,14372951,-
FBgn0260243,E(var)3-9,FlyBase,protein_coding,3R,8990645,8992949,-
FBgn0039850,CG11333,FlyBase,protein_coding,3R,31463301,31464134,+
FBgn0259740,CG42394,FlyBase,protein_coding,3R,10849825,10851788,+
FBgn0265199,CG44259,FlyBase,protein_coding,3R,17253581,17254129,-
FBgn0039227,polybromo,FlyBase,protein_coding,3R,24799967,24805259,-
FBgn0038558,CG12347,FlyBase,protein_coding,3R,17906445,17907451,+
FBgn0038665,euc,FlyBase,protein_coding,3R,18978273,18978809,-
FBgn0038312,Zip88E,FlyBase,protein_coding,3R,15268662,15270532,+
FBgn0040283,SMC1,FlyBase,protein_coding,3R,24058287,24062815,+
FBgn0015222,Fer1HCH,FlyBase,protein_coding,3R,30385573,30388178,-
FBgn0013347,TfIIA-S,FlyBase,protein_coding,3R,23890388,23891060,-
FBgn0085461,CG34432,FlyBase,protein_coding,3R,30649151,30649873,+
FBgn0264897,CG44088,FlyBase,protein_coding,3R,4774516,4775053,-
FBgn0038079,NijC,FlyBase,protein_coding,3R,12695129,12697379,+
FBgn0037520,CG18268,FlyBase,protein_coding,3R,7802831,7804432,-
FBgn0037263,slx1,FlyBase,protein_coding,3R,4641963,4644636,+
FBgn0085330,CG34301,FlyBase,protein_coding,3R,8773435,8773810,+
FBgn0051229,CG31229,FlyBase,protein_coding,3R,18667852,18669083,+
FBgn0038803,CG5191,FlyBase,protein_coding,3R,20560865,20573000,+
FBgn0038172,Adgf-D,FlyBase,protein_coding,3R,13703084,13705402,-
FBgn0085438,CG34409,FlyBase,protein_coding,3R,9742877,9746367,-
FBgn0051025,Ppi1,FlyBase,protein_coding,3R,30125633,30129119,-
FBgn0261984,Ire1,FlyBase,protein_coding,3R,19853908,19861291,-
FBgn0083975,Nlg4,FlyBase,protein_coding,3R,20204809,20245473,+
FBgn0038732,CG11391,FlyBase,protein_coding,3R,19778750,19780727,+
FBgn0051347,CG31347,FlyBase,protein_coding,3R,12691733,12692597,-
FBgn0037627,CG13318,FlyBase,protein_coding,3R,8771246,8772691,-
FBgn0039193,CG13613,FlyBase,protein_coding,3R,24365554,24366349,+
FBgn0039077,CG17380,FlyBase,protein_coding,3R,23402608,23403728,-
FBgn0008646,E5,FlyBase,protein_coding,3R,13867345,13874916,-
FBgn0039282,Bili,FlyBase,protein_coding,3R,25131306,25136709,+
FBgn0039017,CG6985,FlyBase,protein_coding,3R,22741150,22743081,+
FBgn0037879,scpr-C,FlyBase,protein_coding,3R,11225520,11226681,+
FBgn0259938,cwo,FlyBase,protein_coding,3R,10388258,10400752,+
FBgn0051259,CG31259,FlyBase,protein_coding,3R,8523944,8526667,+
FBgn0004597,CycC,FlyBase,protein_coding,3R,14889004,14890205,-
FBgn0039637,Ctl2,FlyBase,protein_coding,3R,29123370,29128247,+
FBgn0037589,Obp85a,FlyBase,protein_coding,3R,8419822,8420597,-
FBgn0038872,Nelf-A,FlyBase,protein_coding,3R,21223704,21229512,+
FBgn0039273,shams,FlyBase,protein_coding,3R,25072729,25074607,-
FBgn0039116,CG10375,FlyBase,protein_coding,3R,23767712,23768984,+
FBgn0037503,CG14598,FlyBase,protein_coding,3R,7439760,7441976,+
FBgn0250755,CG42233,FlyBase,protein_coding,3R,31799634,31805278,-
FBgn0038714,Cpr92A,FlyBase,protein_coding,3R,19597502,19598955,-
FBgn0038596,CG14312,FlyBase,protein_coding,3R,18282978,18283528,-
FBgn0037989,ATP8B,FlyBase,protein_coding,3R,12068375,12090612,-
FBgn0037713,CG16790,FlyBase,protein_coding,3R,9569074,9570214,-
FBgn0038686,CG5555,FlyBase,protein_coding,3R,19178085,19180538,-
FBgn0262537,CG43091,FlyBase,protein_coding,3R,22768121,22768733,-
FBgn0037778,mtTFB2,FlyBase,protein_coding,3R,10045574,10047260,+
FBgn0051469,CG31469,FlyBase,protein_coding,3R,13709159,13709939,-
FBgn0037615,CG11760,FlyBase,protein_coding,3R,8719198,8721320,+
FBgn0027338,Kap-alpha3,FlyBase,protein_coding,3R,9574484,9577733,-
FBgn0263143,vret,FlyBase,protein_coding,3R,22742954,22745581,-
FBgn0003884,alphaTub84B,FlyBase,protein_coding,3R,7086599,7088839,+
FBgn0010433,ato,FlyBase,protein_coding,3R,8278052,8279274,+
FBgn0051051,CG31051,FlyBase,protein_coding,3R,28519548,28520515,-
FBgn0262483,Rbp,FlyBase,protein_coding,3R,15374635,15402543,+
FBgn0039600,CG1646,FlyBase,protein_coding,3R,28812102,28817354,+
FBgn0011668,Mst57Da,FlyBase,protein_coding,3R,25831575,25831899,-
FBgn0003339,Scr,FlyBase,protein_coding,3R,6823120,6849981,-
FBgn0051111,CG31111,FlyBase,protein_coding,3R,25055076,25056177,-
FBgn0250753,kra,FlyBase,protein_coding,3R,5595364,5601136,-
FBgn0038472,CG3995,FlyBase,protein_coding,3R,17041896,17043136,-
FBgn0039195,CG17782,FlyBase,protein_coding,3R,24370751,24372762,-
FBgn0265140,Meltrin,FlyBase,protein_coding,3R,14664907,14697292,-
FBgn0038324,CG5038,FlyBase,protein_coding,3R,15351225,15353926,+
FBgn0015282,Rpt2,FlyBase,protein_coding,3R,23929873,23931558,-
FBgn0037652,CG11980,FlyBase,protein_coding,3R,9004017,9005331,+
FBgn0004173,Mst84Db,FlyBase,protein_coding,3R,7365160,7365627,-
FBgn0003308,ry,FlyBase,protein_coding,3R,13032528,13038020,+
FBgn0039294,Cad96Cb,FlyBase,protein_coding,3R,25224156,25232321,-
FBgn0038282,dpr9,FlyBase,protein_coding,3R,15054930,15077206,-
FBgn0004389,bnk,FlyBase,protein_coding,3R,31193362,31194389,+
FBgn0266801,CG45263,FlyBase,protein_coding,3R,8364328,8477617,-
FBgn0041225,Gr94a,FlyBase,protein_coding,3R,23051689,23052903,+
FBgn0038608,WRNexo,FlyBase,protein_coding,3R,18364244,18366162,-
FBgn0020407,asun,FlyBase,protein_coding,3R,16264271,16266891,+
FBgn0038647,CG14302,FlyBase,protein_coding,3R,18732681,18733034,+
FBgn0039452,CG14245,FlyBase,protein_coding,3R,26728727,26729341,+
FBgn0040684,CG12589,FlyBase,protein_coding,3R,5137057,5138989,-
FBgn0028992,sds22,FlyBase,protein_coding,3R,17391594,17393020,+
FBgn0003093,Pkc98E,FlyBase,protein_coding,3R,29039156,29049148,+
FBgn0037280,BBS5,FlyBase,protein_coding,3R,4816318,4817776,+
FBgn0039099,GILT2,FlyBase,protein_coding,3R,23678895,23679855,+
FBgn0038845,Alp5,FlyBase,protein_coding,3R,21005160,21006990,-
FBgn0038427,ema,FlyBase,protein_coding,3R,16436880,16441661,-
FBgn0038125,CG8141,FlyBase,protein_coding,3R,13191599,13192509,+
FBgn0038681,Cyp12a4,FlyBase,protein_coding,3R,19135158,19137136,+
FBgn0039831,CG12054,FlyBase,protein_coding,3R,31220702,31231259,+
FBgn0039175,beta-PheRS,FlyBase,protein_coding,3R,24250460,24252679,-
FBgn0027378,MRG15,FlyBase,protein_coding,3R,15276440,15278109,-
FBgn0038959,CG13856,FlyBase,protein_coding,3R,22402655,22405059,+
FBgn0038593,Vps39,FlyBase,protein_coding,3R,18271189,18274446,-
FBgn0037960,mthl5,FlyBase,protein_coding,3R,11883938,11887168,-
FBgn0262365,CG43063,FlyBase,protein_coding,3R,13086224,13086761,+
FBgn0039115,CG10214,FlyBase,protein_coding,3R,23766519,23767488,-
FBgn0051097,CG31097,FlyBase,protein_coding,3R,25296128,25297778,-
FBgn0039224,CG13634,FlyBase,protein_coding,3R,24788248,24790136,-
FBgn0038327,Trax,FlyBase,protein_coding,3R,15361692,15362850,+
FBgn0261928,CG42795,FlyBase,protein_coding,3R,10225690,10251277,+
FBgn0038309,Amt,FlyBase,protein_coding,3R,15247163,15249137,-
FBgn0003598,Su(var)3-7,FlyBase,protein_coding,3R,13264364,13270038,+
FBgn0039792,CG2267,FlyBase,protein_coding,3R,30627241,30629028,-
FBgn0037398,CG15580,FlyBase,protein_coding,3R,6054712,6057536,-
FBgn0010355,Taf1,FlyBase,protein_coding,3R,6646889,6656048,+
FBgn0010173,RpA-70,FlyBase,protein_coding,3R,8262120,8264451,-
FBgn0266172,pre-mod(mdg4)-E,FlyBase,protein_coding,3R,21362968,21365488,-
FBgn0039887,CG2053,FlyBase,protein_coding,3R,32038330,32039753,+
FBgn0039736,CG7912,FlyBase,protein_coding,3R,30006034,30009189,-
FBgn0262009,CG42827,FlyBase,protein_coding,3R,23372924,23373600,+
FBgn0039832,CG15563,FlyBase,protein_coding,3R,31231685,31232336,-
FBgn0039476,CG6271,FlyBase,protein_coding,3R,27024968,27026109,-
FBgn0261808,cu,FlyBase,protein_coding,3R,11197592,11208633,+
FBgn0261994,CG42812,FlyBase,protein_coding,3R,24367360,24368164,-
FBgn0040534,Sf3b5,FlyBase,protein_coding,3R,9014972,9015341,-
FBgn0037739,CG12948,FlyBase,protein_coding,3R,9746167,9747744,-
FBgn0038353,CG5399,FlyBase,protein_coding,3R,15695241,15697142,+
FBgn0053202,dpr11,FlyBase,protein_coding,3R,6529169,6593330,-
FBgn0267648,pre-mod(mdg4)-G,FlyBase,protein_coding,3R,21354445,21359768,-
FBgn0037665,St2,FlyBase,protein_coding,3R,9251843,9253514,+
FBgn0039135,CG13603,FlyBase,protein_coding,3R,23985213,23986569,-
FBgn0038090,CG10909,FlyBase,protein_coding,3R,12910120,12911292,-
FBgn0037662,CG11997,FlyBase,protein_coding,3R,9177517,9179098,+
FBgn0039844,CG1607,FlyBase,protein_coding,3R,31382109,31391893,+
FBgn0000552,Edg84A,FlyBase,protein_coding,3R,6684445,6685157,+
FBgn0038567,CG14316,FlyBase,protein_coding,3R,18152120,18153640,+
FBgn0037468,CG1943,FlyBase,protein_coding,3R,7074859,7077981,+
FBgn0038080,CG12279,FlyBase,protein_coding,3R,12705094,12705818,+
FBgn0051092,LpR2,FlyBase,protein_coding,3R,25698727,25740465,-
FBgn0010313,corto,FlyBase,protein_coding,3R,5077779,5087072,-
FBgn0038487,TwdlW,FlyBase,protein_coding,3R,17141208,17142404,-
FBgn0042104,CG18747,FlyBase,protein_coding,3R,7780884,7783446,-
FBgn0011582,Dop1R1,FlyBase,protein_coding,3R,14165379,14214810,-
FBgn0040670,e(y)2b,FlyBase,protein_coding,3R,7093935,7094727,+
FBgn0037895,CG6723,FlyBase,protein_coding,3R,11416218,11418668,-
FBgn0069923,CG41128,FlyBase,protein_coding,3R,3750363,3752353,+
FBgn0051029,CG31029,FlyBase,protein_coding,3R,30129279,30132395,-
FBgn0015831,Rtnl2,FlyBase,protein_coding,3R,7528864,7530241,-
FBgn0039798,CG11313,FlyBase,protein_coding,3R,30729837,30731165,-
FBgn0051446,CG31446,FlyBase,protein_coding,3R,15693086,15694194,+
FBgn0039051,CG17109,FlyBase,protein_coding,3R,23095690,23097240,+
FBgn0037994,eIF3d2,FlyBase,protein_coding,3R,12192703,12195011,-
FBgn0040601,CG13643,FlyBase,protein_coding,3R,24897685,24906004,-
FBgn0039678,Obp99a,FlyBase,protein_coding,3R,29671657,29672334,+
FBgn0038468,CG5225,FlyBase,protein_coding,3R,17028693,17030701,+
FBgn0037638,CG8379,FlyBase,protein_coding,3R,8824411,8827279,+
FBgn0039505,CG5934,FlyBase,protein_coding,3R,27273705,27274565,+
FBgn0039816,CG11317,FlyBase,protein_coding,3R,31090712,31097321,-
FBgn0250839,CG2016,FlyBase,protein_coding,3R,4956999,4961351,-
FBgn0039788,Rpt6R,FlyBase,protein_coding,3R,30582198,30583697,-
FBgn0037517,CG10086,FlyBase,protein_coding,3R,7790633,7793483,+
FBgn0028468,rtet,FlyBase,protein_coding,3R,21108446,21110834,+
FBgn0039862,kek6,FlyBase,protein_coding,3R,31622136,31664646,+
FBgn0040250,Ugt304A1,FlyBase,protein_coding,3R,11173441,11175408,-
FBgn0003482,spn-D,FlyBase,protein_coding,3R,27165716,27167122,+
FBgn0038548,CG17806,FlyBase,protein_coding,3R,17801542,17803260,-
FBgn0013973,Gycbeta100B,FlyBase,protein_coding,3R,31134392,31178278,+
FBgn0037892,mRpL40,FlyBase,protein_coding,3R,11407918,11408756,+
FBgn0086686,l(3)L1231,FlyBase,protein_coding,3R,14642672,14655716,-
FBgn0000274,Pka-C2,FlyBase,protein_coding,3R,30695537,30697138,-
FBgn0085321,CG34292,FlyBase,protein_coding,3R,27062216,27063059,+
FBgn0051473,CG31473,FlyBase,protein_coding,3R,7811814,7813009,+
FBgn0038598,CG7131,FlyBase,protein_coding,3R,18286620,18288777,-
FBgn0261049,Vps45,FlyBase,protein_coding,3R,9563924,9566092,+
FBgn0039337,MED28,FlyBase,protein_coding,3R,25477003,25477745,+
FBgn0021750,SerRS-m,FlyBase,protein_coding,3R,15340667,15343218,+
FBgn0037686,RpL34b,FlyBase,protein_coding,3R,9400237,9401226,-
FBgn0038626,CG7691,FlyBase,protein_coding,3R,18559869,18561353,+
FBgn0038968,CG12499,FlyBase,protein_coding,3R,22440152,22446587,-
FBgn0085310,CG34281,FlyBase,protein_coding,3R,17612887,17613404,+
FBgn0263316,Mrp4,FlyBase,protein_coding,3R,11569250,11575937,+
FBgn0039343,CG5111,FlyBase,protein_coding,3R,25506275,25508279,+
FBgn0038547,CG17803,FlyBase,protein_coding,3R,17798877,17801512,-
FBgn0038804,CG10877,FlyBase,protein_coding,3R,20562486,20564067,-
FBgn0010812,unc-45,FlyBase,protein_coding,3R,8033301,8037403,+
FBgn0259215,Ir93a,FlyBase,protein_coding,3R,20851709,20859945,-
FBgn0085331,CG34302,FlyBase,protein_coding,3R,9822999,9823823,-
FBgn0037958,CG6962,FlyBase,protein_coding,3R,11879702,11882534,-
FBgn0028997,nmdyn-D7,FlyBase,protein_coding,3R,9679939,9681502,+
FBgn0002733,E(spl)mbeta-HLH,FlyBase,protein_coding,3R,26005046,26006023,-
FBgn0083969,CG34133,FlyBase,protein_coding,3R,29869365,29875159,+
FBgn0038355,CG4520,FlyBase,protein_coding,3R,15744654,15746411,+
FBgn0051267,CG31267,FlyBase,protein_coding,3R,17134197,17135283,+
FBgn0039525,CG5646,FlyBase,protein_coding,3R,27559379,27561319,-
FBgn0285963,CG46339,FlyBase,protein_coding,3R,26915761,26945309,+
FBgn0028717,Lnk,FlyBase,protein_coding,3R,25888542,25893270,+
FBgn0038307,mRpS10,FlyBase,protein_coding,3R,15229665,15230516,+
FBgn0045443,mthl11,FlyBase,protein_coding,3R,10401032,10402966,+
FBgn0051126,CG31126,FlyBase,protein_coding,3R,24659621,24660265,+
FBgn0037543,CG10903,FlyBase,protein_coding,3R,8030411,8032145,+
FBgn0262081,Csk,FlyBase,protein_coding,3R,11633278,11650706,-
FBgn0037688,CG9356,FlyBase,protein_coding,3R,9402564,9404269,-
FBgn0261841,pre-mod(mdg4)-AD,FlyBase,protein_coding,3R,21365609,21368279,+
FBgn0027514,CG1024,FlyBase,protein_coding,3R,6377349,6380328,-
FBgn0051040,Cog7,FlyBase,protein_coding,3R,29930551,29933057,-
FBgn0010403,Obp83b,FlyBase,protein_coding,3R,5976177,5976817,-
FBgn0037515,Sp7,FlyBase,protein_coding,3R,7759786,7763947,+
FBgn0011281,Obp83a,FlyBase,protein_coding,3R,5972155,5975245,-
FBgn0037297,CG1116,FlyBase,protein_coding,3R,5219657,5221548,+
FBgn0266137,Dop1R2,FlyBase,protein_coding,3R,29630304,29659984,-
FBgn0051005,qless,FlyBase,protein_coding,3R,31236035,31252608,-
FBgn0037473,CG10068,FlyBase,protein_coding,3R,7126271,7128027,-
FBgn0039380,CG5890,FlyBase,protein_coding,3R,25856154,25872670,+
FBgn0043005,prt,FlyBase,protein_coding,3R,23696372,23699027,-
FBgn0002941,slou,FlyBase,protein_coding,3R,21548661,21557182,-
FBgn0039331,ND-49L,FlyBase,protein_coding,3R,25358285,25360034,+
FBgn0038531,CG14325,FlyBase,protein_coding,3R,17627127,17629012,+
FBgn0037810,sle,FlyBase,protein_coding,3R,10333115,10338265,+
FBgn0051223,CG31223,FlyBase,protein_coding,3R,20831127,20832455,+
FBgn0039043,CG17121,FlyBase,protein_coding,3R,23044664,23048214,-
FBgn0260990,yata,FlyBase,protein_coding,3R,29749219,29754528,+
FBgn0037646,CAHbeta,FlyBase,protein_coding,3R,8980860,8982793,+
FBgn0003861,trp,FlyBase,protein_coding,3R,29914521,29920289,-
FBgn0038078,CG14391,FlyBase,protein_coding,3R,12694229,12694842,-
FBgn0040279,Osi14,FlyBase,protein_coding,3R,6299128,6300738,+
FBgn0260742,CG12213,FlyBase,protein_coding,3R,11964674,11967691,-
FBgn0051248,CG31248,FlyBase,protein_coding,3R,7129320,7130908,+
FBgn0260462,CG12163,FlyBase,protein_coding,3R,5237651,5251745,-
FBgn0037312,CG11999,FlyBase,protein_coding,3R,5353717,5354747,-
FBgn0037342,CG2931,FlyBase,protein_coding,3R,5567502,5568615,-
FBgn0261004,asl,FlyBase,protein_coding,3R,5603236,5606543,-
FBgn0027376,rha,FlyBase,protein_coding,3R,25340252,25344838,+
FBgn0004049,yrt,FlyBase,protein_coding,3R,13428867,13434984,-
FBgn0039733,CG11504,FlyBase,protein_coding,3R,29997900,29999755,+
FBgn0004782,Ccp84Ab,FlyBase,protein_coding,3R,6701968,6702877,-
FBgn0039209,REPTOR,FlyBase,protein_coding,3R,24557368,24582864,-
FBgn0004172,Mst84Da,FlyBase,protein_coding,3R,7365850,7366262,+
FBgn0038334,h-cup,FlyBase,protein_coding,3R,15381407,15382951,-
FBgn0038857,Bdbt,FlyBase,protein_coding,3R,21117857,21118856,-
FBgn0037696,GstZ1,FlyBase,protein_coding,3R,9455517,9456546,-
FBgn0038979,tHMG2,FlyBase,protein_coding,3R,22492953,22493746,+
FBgn0037655,Kcmf1,FlyBase,protein_coding,3R,9010282,9014909,-
FBgn0263403,CG43449,FlyBase,protein_coding,3R,11088420,11089356,+
FBgn0004054,zen2,FlyBase,protein_coding,3R,6743135,6744136,-
FBgn0264785,Hph,FlyBase,protein_coding,3R,5257037,5269507,+
FBgn0038925,Cchl,FlyBase,protein_coding,3R,22025975,22027480,-
FBgn0038821,CG17267,FlyBase,protein_coding,3R,20737325,20739100,-
FBgn0037486,CG14605,FlyBase,protein_coding,3R,7217679,7219705,-
FBgn0015570,alpha-Est2,FlyBase,protein_coding,3R,7541810,7545230,+
FBgn0038541,TyrRII,FlyBase,protein_coding,3R,17736611,17747470,+
FBgn0038934,Gld2,FlyBase,protein_coding,3R,22211824,22217415,+
FBgn0000477,DNaseII,FlyBase,protein_coding,3R,18019375,18021161,+
FBgn0038236,Cyp313a1,FlyBase,protein_coding,3R,14521049,14523064,+
FBgn0004595,pros,FlyBase,protein_coding,3R,11328480,11407627,+
FBgn0261046,Dscam3,FlyBase,protein_coding,3R,17473935,17505667,-
FBgn0038629,CG14304,FlyBase,protein_coding,3R,18592801,18621327,-
FBgn0040607,CG14244,FlyBase,protein_coding,3R,26726133,26726681,+
FBgn0039805,Cpr100A,FlyBase,protein_coding,3R,30867521,30869184,+
FBgn0062442,Cisd2,FlyBase,protein_coding,3R,29222217,29223428,-
FBgn0265266,CG13639,FlyBase,protein_coding,3R,24859900,24860366,-
FBgn0038795,CG4335,FlyBase,protein_coding,3R,20406615,20407871,-
FBgn0038984,AdipoR,FlyBase,protein_coding,3R,22543693,22547846,-
FBgn0039188,Golgin84,FlyBase,protein_coding,3R,24356070,24357938,-
FBgn0037900,CG5276,FlyBase,protein_coding,3R,11431738,11433543,+
FBgn0039582,Or98b,FlyBase,protein_coding,3R,28352242,28353620,+
FBgn0000455,Dip-C,FlyBase,protein_coding,3R,12411809,12413759,-
FBgn0038603,PKD,FlyBase,protein_coding,3R,18303279,18314407,-
FBgn0261860,CG42789,FlyBase,protein_coding,3R,26783609,26784208,-
FBgn0038233,HtrA2,FlyBase,protein_coding,3R,14509049,14511712,-
FBgn0039075,CG4393,FlyBase,protein_coding,3R,23375928,23384777,-
FBgn0039249,CG11168,FlyBase,protein_coding,3R,24918106,24922385,+
FBgn0038272,CG7265,FlyBase,protein_coding,3R,14892392,14893954,-
FBgn0038855,CG5745,FlyBase,protein_coding,3R,21102199,21105113,+
FBgn0041605,cpx,FlyBase,protein_coding,3R,4280221,4304604,+
FBgn0260487,CG42534,FlyBase,protein_coding,3R,27340622,27372574,+
FBgn0038067,CG11598,FlyBase,protein_coding,3R,12634917,12636283,+
FBgn0038194,Cyp6d5,FlyBase,protein_coding,3R,14029228,14031483,+
FBgn0038039,CG5196,FlyBase,protein_coding,3R,12408316,12411768,+
FBgn0037962,Dnali1,FlyBase,protein_coding,3R,11892306,11893297,-
FBgn0038158,CG14370,FlyBase,protein_coding,3R,13587997,13588725,+
FBgn0051404,CG31404,FlyBase,protein_coding,3R,19375043,19376023,-
FBgn0038316,CG6276,FlyBase,protein_coding,3R,15318203,15320069,-
FBgn0039730,CG7903,FlyBase,protein_coding,3R,29993475,29995231,-
FBgn0039309,CG11891,FlyBase,protein_coding,3R,25270209,25273267,+
FBgn0038243,CG8066,FlyBase,protein_coding,3R,14567611,14568847,-
FBgn0028646,aralar1,FlyBase,protein_coding,3R,30445635,30455867,-
FBgn0038662,Mpc1,FlyBase,protein_coding,3R,18926996,18928659,-
FBgn0029176,eEF1gamma,FlyBase,protein_coding,3R,29220172,29222109,+
FBgn0260386,mtg,FlyBase,protein_coding,3R,8250497,8260718,+
FBgn0010051,Itpr,FlyBase,protein_coding,3R,5517117,5539411,+
FBgn0037870,CG18577,FlyBase,protein_coding,3R,11196092,11197285,+
FBgn0037566,mRpL1,FlyBase,protein_coding,3R,8301440,8302770,+
FBgn0037764,CG9459,FlyBase,protein_coding,3R,9817428,9818395,-
FBgn0037736,side-VII,FlyBase,protein_coding,3R,9734012,9739979,-
FBgn0016693,Past1,FlyBase,protein_coding,3R,12697322,12704875,+
FBgn0058198,CG40198,FlyBase,protein_coding,3R,4160610,4162235,-
FBgn0038191,CG9925,FlyBase,protein_coding,3R,13960712,13964174,-
FBgn0265190,PIG-S,FlyBase,protein_coding,3R,24913216,24917864,-
FBgn0261279,lqfR,FlyBase,protein_coding,3R,22411301,22419051,+
FBgn0263974,qin,FlyBase,protein_coding,3R,18591027,18650137,+
FBgn0039527,CG5639,FlyBase,protein_coding,3R,27586474,27596130,-
FBgn0004644,hh,FlyBase,protein_coding,3R,23128169,23141906,-
FBgn0039003,wfs1,FlyBase,protein_coding,3R,22687542,22690380,-
FBgn0038166,CG9588,FlyBase,protein_coding,3R,13675092,13676681,-
FBgn0085405,CG34376,FlyBase,protein_coding,3R,22448099,22460749,+
FBgn0037238,CG1090,FlyBase,protein_coding,3R,4359883,4366855,+
FBgn0051041,CG31041,FlyBase,protein_coding,3R,29590070,29590906,-
FBgn0038416,CG17930,FlyBase,protein_coding,3R,16327849,16329622,+
FBgn0004237,Hrb87F,FlyBase,protein_coding,3R,13656846,13660531,-
FBgn0051482,CG31482,FlyBase,protein_coding,3R,6601242,6602201,+
FBgn0039091,CG10182,FlyBase,protein_coding,3R,23587120,23589819,-
FBgn0085376,CG34347,FlyBase,protein_coding,3R,31311157,31371748,+
FBgn0259823,CG42404,FlyBase,protein_coding,3R,15250094,15257765,+
FBgn0051036,CG31036,FlyBase,protein_coding,3R,29908107,29912892,+
FBgn0037643,ScsbetaA,FlyBase,protein_coding,3R,8938724,8943027,+
FBgn0265048,cv-d,FlyBase,protein_coding,3R,15844466,15853581,-
FBgn0037262,MED31,FlyBase,protein_coding,3R,4641963,4643292,+
FBgn0004882,orb,FlyBase,protein_coding,3R,23260610,23280856,-
FBgn0040602,CG14545,FlyBase,protein_coding,3R,25850410,25851291,-
FBgn0264075,tgo,FlyBase,protein_coding,3R,9016773,9020022,-
FBgn0038242,CG14852,FlyBase,protein_coding,3R,14565927,14566513,+
FBgn0262004,CG42822,FlyBase,protein_coding,3R,17413901,17414607,+
FBgn0046887,Gr98b,FlyBase,protein_coding,3R,27542497,27543888,+
FBgn0038705,CG11626,FlyBase,protein_coding,3R,19408873,19411265,+
FBgn0025456,CREG,FlyBase,protein_coding,3R,17393272,17394640,-
FBgn0039628,CG11841,FlyBase,protein_coding,3R,29051056,29052267,+
FBgn0037322,Or83a,FlyBase,protein_coding,3R,5397643,5399196,-
FBgn0085412,kmr,FlyBase,protein_coding,3R,13715207,13764667,+
FBgn0038466,CG8907,FlyBase,protein_coding,3R,17008269,17012533,+
FBgn0037293,CG12007,FlyBase,protein_coding,3R,5128087,5129939,+
FBgn0263782,Hmgcr,FlyBase,protein_coding,3R,23733324,23750992,+
FBgn0027109,NPF,FlyBase,protein_coding,3R,16609220,16611325,+
FBgn0085431,CG34402,FlyBase,protein_coding,3R,12386249,12402902,+
FBgn0052855,CG32855,FlyBase,protein_coding,3R,16078980,16080992,-
FBgn0000071,Ama,FlyBase,protein_coding,3R,6762593,6765261,+
FBgn0037254,CG14651,FlyBase,protein_coding,3R,4480812,4484215,+
FBgn0046114,Gclm,FlyBase,protein_coding,3R,22685006,22686510,-
FBgn0003319,Sb,FlyBase,protein_coding,3R,16116161,16145284,+
FBgn0039129,RpS19b,FlyBase,protein_coding,3R,23932729,23933530,-
FBgn0038326,CG5044,FlyBase,protein_coding,3R,15357229,15359263,+
FBgn0051220,CG31220,FlyBase,protein_coding,3R,19648487,19650586,+
