id,gene_version,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSXETG00000035051,1,,ensembl,protein_coding,2,37556659,37559842,-
ENSXETG00000034846,1,,ensembl,protein_coding,2,37562574,37563540,+
ENSXETG00000017758,3,kcna1,ensembl,protein_coding,2,48291826,48293325,+
ENSXETG00000006748,4,specc1,ensembl,protein_coding,2,30964655,31175480,+
ENSXETG00000017761,3,kcna10,ensembl,protein_coding,2,48392540,48394039,+
ENSXETG00000035490,1,septin6,ensembl,protein_coding,2,48580632,48582407,-
ENSXETG00000036631,1,pgk1,ensembl,protein_coding,2,48598683,48600152,+
ENSXETG00000005961,4,rsu1,ensembl,protein_coding,2,6191543,6215885,+
ENSXETG00000027103,3,,ensembl,protein_coding,2,6284626,6303288,-
ENSXETG00000041143,1,vim,ensembl,protein_coding,2,122731218,122870461,+
ENSXETG00000027108,3,en2,ensembl,protein_coding,2,6320767,6397676,-
ENSXETG00000008009,4,sars1,ensembl,protein_coding,2,48657388,48674649,-
ENSXETG00000006745,4,adora2b,ensembl,protein_coding,2,31243833,31281200,+
ENSXETG00000036044,1,zswim7,ensembl,protein_coding,2,31290678,31333403,-
ENSXETG00000032067,2,pdk1,ensembl,protein_coding,2,31297397,31298351,+
ENSXETG00000030625,2,metap1d,ensembl,protein_coding,2,37567005,37578795,-
ENSXETG00000007792,4,casp1,ensembl,protein_coding,2,38164469,38175894,-
ENSXETG00000000581,4,fmnl3,ensembl,protein_coding,2,132160967,132234382,-
ENSXETG00000031811,2,evx2,ensembl,protein_coding,2,55236336,55280231,-
ENSXETG00000040968,1,rasl10b,ensembl,protein_coding,2,89504140,89548666,+
ENSXETG00000037269,1,bcorl1,ensembl,protein_coding,2,89556768,89579758,-
ENSXETG00000013462,4,mmp28,ensembl,protein_coding,2,89586660,89625115,-
ENSXETG00000041089,1,,ensembl,protein_coding,2,38189189,38191186,-
ENSXETG00000013477,4,taf15,ensembl,protein_coding,2,89630684,89653634,-
ENSXETG00000032209,2,reep3,ensembl,protein_coding,2,85000098,85001207,+
ENSXETG00000016480,2,gjb5,ensembl,protein_coding,2,85009978,85011552,+
ENSXETG00000020676,4,sytl1,ensembl,protein_coding,2,52124735,52152159,-
ENSXETG00000016481,3,gjb3,ensembl,protein_coding,2,85053779,85062903,+
ENSXETG00000008008,4,kiaa1324,ensembl,protein_coding,2,48680607,48724067,-
ENSXETG00000020673,4,tmem222,ensembl,protein_coding,2,52167565,52176375,-
ENSXETG00000039917,1,cx38,ensembl,protein_coding,2,85067697,85071894,+
ENSXETG00000030814,2,rap2b,ensembl,protein_coding,2,37585046,37593053,+
ENSXETG00000003427,4,rhbdd2,ensembl,protein_coding,2,89656283,89665076,+
ENSXETG00000026789,2,gja4,ensembl,protein_coding,2,85080062,85085125,+
ENSXETG00000025713,3,znhit3,ensembl,protein_coding,2,64552121,64557844,+
ENSXETG00000039592,1,smim12,ensembl,protein_coding,2,85106997,85110377,-
ENSXETG00000000973,4,tmcc2,ensembl,protein_coding,2,64567160,64606089,+
ENSXETG00000000974,4,nuak2,ensembl,protein_coding,2,64631471,64646152,-
ENSXETG00000000976,4,klhdc8a,ensembl,protein_coding,2,64672644,64689397,-
ENSXETG00000016034,4,lhfpl6,ensembl,protein_coding,2,147783661,147882067,+
ENSXETG00000033482,2,lemd1,ensembl,protein_coding,2,64703698,64723315,-
ENSXETG00000008983,4,por,ensembl,protein_coding,2,89669620,89707732,-
ENSXETG00000036289,1,cacna2d1,ensembl,protein_coding,2,147915861,147916998,-
ENSXETG00000026791,3,zmpste24,ensembl,protein_coding,2,85117496,85132065,-
ENSXETG00000016032,4,nhlrc3,ensembl,protein_coding,2,147921492,147934437,-
ENSXETG00000020662,4,wdtc1,ensembl,protein_coding,2,52188373,52207180,-
ENSXETG00000041249,1,fgf13,ensembl,protein_coding,2,64747575,64747676,-
ENSXETG00000006720,4,ncor1,ensembl,protein_coding,2,31381943,31482637,-
ENSXETG00000000980,4,cdk18,ensembl,protein_coding,2,64803267,64898223,+
ENSXETG00000031538,2,atp2a3,ensembl,protein_coding,2,97703081,97788303,+
ENSXETG00000007790,4,mtmr4,ensembl,protein_coding,2,38193535,38246655,+
ENSXETG00000003907,4,nipal3,ensembl,protein_coding,2,55281095,55308981,+
ENSXETG00000000985,4,mfsd4a,ensembl,protein_coding,2,64907276,64968262,+
ENSXETG00000000987,4,elk4,ensembl,protein_coding,2,64987052,65001320,-
ENSXETG00000000992,4,klf15.2,ensembl,protein_coding,2,65026868,65030598,-
ENSXETG00000000993,4,slc45a3,ensembl,protein_coding,2,65042676,65065266,-
ENSXETG00000035501,1,nucks1,ensembl,protein_coding,2,65087550,65101462,-
ENSXETG00000041039,1,rab29,ensembl,protein_coding,2,65112529,65129049,-
ENSXETG00000016020,4,proser1,ensembl,protein_coding,2,147933843,147957668,+
ENSXETG00000036801,1,atg101,ensembl,protein_coding,2,132247564,132253260,-
ENSXETG00000026793,3,tmem30b,ensembl,protein_coding,2,85135839,85145013,-
ENSXETG00000040543,1,cc2d1b,ensembl,protein_coding,2,65137116,65174147,-
ENSXETG00000008980,4,tmem120a,ensembl,protein_coding,2,89735726,89761480,-
ENSXETG00000009777,4,tmbim6,ensembl,protein_coding,2,132256710,132269322,+
ENSXETG00000016014,4,stoml3,ensembl,protein_coding,2,147967684,147981368,+
ENSXETG00000015989,4,frem2,ensembl,protein_coding,2,147991202,148108980,-
ENSXETG00000003698,4,kdm1a,ensembl,protein_coding,2,85168788,85198658,-
ENSXETG00000035162,1,naxd,ensembl,protein_coding,2,48737616,48745548,+
ENSXETG00000034494,1,slc35f6,ensembl,protein_coding,2,132290709,132317296,-
ENSXETG00000004299,4,nckap1l,ensembl,protein_coding,2,141726621,141832874,-
ENSXETG00000008007,4,apobec2,ensembl,protein_coding,2,48756604,48770860,+
ENSXETG00000008978,4,styxl1,ensembl,protein_coding,2,89762548,89774312,+
ENSXETG00000009782,4,kansl2,ensembl,protein_coding,2,132378719,132391992,-
ENSXETG00000027207,3,ufm1,ensembl,protein_coding,2,148214861,148224799,-
ENSXETG00000037616,1,,ensembl,protein_coding,2,65140416,65141496,+
ENSXETG00000036349,1,,ensembl,protein_coding,2,148343839,148345941,-
ENSXETG00000034042,2,parl,ensembl,protein_coding,2,48791078,48803128,+
ENSXETG00000001811,5,trpc4,ensembl,protein_coding,2,148358595,148472046,+
ENSXETG00000009784,3,ccnt1,ensembl,protein_coding,2,132400869,132419396,-
ENSXETG00000005950,4,pm20d1,ensembl,protein_coding,2,65198752,65225403,+
ENSXETG00000003696,4,luzp1,ensembl,protein_coding,2,85227432,85243909,-
ENSXETG00000003694,4,mtfr1l,ensembl,protein_coding,2,85304136,85313516,-
ENSXETG00000021454,4,dennd2c,ensembl,protein_coding,2,67132440,67169789,+
ENSXETG00000026794,3,rlf,ensembl,protein_coding,2,85318536,85346721,-
ENSXETG00000008976,3,mdh2,ensembl,protein_coding,2,89778758,89790738,+
ENSXETG00000036659,1,,ensembl,protein_coding,2,38258253,38258525,+
ENSXETG00000038311,1,,ensembl,protein_coding,2,48798742,48833315,+
ENSXETG00000003914,4,zbtb8b,ensembl,protein_coding,2,55313025,55320476,-
ENSXETG00000003692,4,man1c1,ensembl,protein_coding,2,85355510,85392734,-
ENSXETG00000008004,4,tmem167b,ensembl,protein_coding,2,48807894,48815330,-
ENSXETG00000008000,4,hnf1b,ensembl,protein_coding,2,48874183,48899959,-
ENSXETG00000003647,4,wasf2,ensembl,protein_coding,2,52245759,52268405,-
ENSXETG00000005947,4,slc26a9,ensembl,protein_coding,2,65237709,65296457,-
ENSXETG00000003916,4,csf3r,ensembl,protein_coding,2,55324565,55343689,-
ENSXETG00000018716,4,ahdc1,ensembl,protein_coding,2,52302013,52358875,-
ENSXETG00000034731,1,nipa1,ensembl,protein_coding,2,111179219,111187457,+
ENSXETG00000005944,4,rab7b,ensembl,protein_coding,2,65334083,65346850,-
ENSXETG00000004144,4,nipa2,ensembl,protein_coding,2,111197367,111208404,+
ENSXETG00000005932,4,ctse,ensembl,protein_coding,2,65367848,65387347,-
ENSXETG00000015130,4,cacna1s,ensembl,protein_coding,2,77147462,77225852,+
ENSXETG00000003693,4,ldlrap1,ensembl,protein_coding,2,85410914,85426260,-
ENSXETG00000004138,4,cyfip1,ensembl,protein_coding,2,111211724,111266946,-
ENSXETG00000003691,4,maco1,ensembl,protein_coding,2,85451500,85477660,-
ENSXETG00000007964,4,heatr6,ensembl,protein_coding,2,48942245,48974932,-
ENSXETG00000030848,2,ssx2ip,ensembl,protein_coding,2,55386015,55424573,-
ENSXETG00000005930,4,avpr1b,ensembl,protein_coding,2,65411595,65414149,-
ENSXETG00000003690,4,rhd,ensembl,protein_coding,2,85484035,85508051,+
ENSXETG00000024988,2,fam72a,ensembl,protein_coding,2,65435042,65448682,-
ENSXETG00000026802,3,tmem50a,ensembl,protein_coding,2,85509905,85519634,-
ENSXETG00000001812,4,postn,ensembl,protein_coding,2,148502816,148562227,+
ENSXETG00000003689,4,XB5796436,ensembl,protein_coding,2,85523409,85534171,-
ENSXETG00000001029,4,runx3,ensembl,protein_coding,2,85700551,85735687,+
ENSXETG00000036685,1,srrm1,ensembl,protein_coding,2,85775265,85820404,+
ENSXETG00000037110,1,,ensembl,protein_coding,2,111227769,111229046,+
ENSXETG00000039322,1,clic5,ensembl,protein_coding,2,85849420,85897015,+
ENSXETG00000015463,4,fbxl3,ensembl,protein_coding,2,122882928,122915777,+
ENSXETG00000017116,2,,ensembl,protein_coding,2,162465291,162484881,-
ENSXETG00000038470,1,,ensembl,protein_coding,2,85944363,85945489,+
ENSXETG00000009789,4,adcy6,ensembl,protein_coding,2,132444920,132544771,-
ENSXETG00000017117,3,vstm5,ensembl,protein_coding,2,162502414,162518055,+
ENSXETG00000039608,1,rcan3,ensembl,protein_coding,2,85969148,85985926,-
ENSXETG00000015465,4,cln5,ensembl,protein_coding,2,122920422,122940238,-
ENSXETG00000015466,3,XB5871767,ensembl,protein_coding,2,122940525,122944420,+
ENSXETG00000030859,2,ACOD1,ensembl,protein_coding,2,122957314,122963951,+
ENSXETG00000031122,2,znf628,ensembl,protein_coding,2,85993903,86002446,+
ENSXETG00000017118,3,med17,ensembl,protein_coding,2,162521628,162534518,-
ENSXETG00000004137,3,tubgcp5,ensembl,protein_coding,2,111276186,111295507,-
ENSXETG00000038769,1,kctd12,ensembl,protein_coding,2,122983870,122987243,+
ENSXETG00000021457,4,trim33,ensembl,protein_coding,2,67198592,67271877,+
ENSXETG00000004710,5,lmo7,ensembl,protein_coding,2,123197716,123365844,-
ENSXETG00000007789,4,hpd-like.2,ensembl,protein_coding,2,38265875,38303722,+
ENSXETG00000003925,3,thrap3,ensembl,protein_coding,2,55434382,55472054,-
ENSXETG00000001004,4,tmem54,ensembl,protein_coding,2,86013175,86022728,+
ENSXETG00000001001,4,hpca,ensembl,protein_coding,2,86023341,86035563,-
ENSXETG00000036581,1,cep295,ensembl,protein_coding,2,162540662,162566154,-
ENSXETG00000020659,4,fgr,ensembl,protein_coding,2,52381576,52408735,-
ENSXETG00000023687,4,srgap2,ensembl,protein_coding,2,65449144,65554594,+
ENSXETG00000033797,2,sp7,ensembl,protein_coding,2,86051814,86070302,-
ENSXETG00000024646,3,smco4,ensembl,protein_coding,2,162584233,162600494,+
ENSXETG00000017121,4,deup1,ensembl,protein_coding,2,162602196,162640433,-
ENSXETG00000017123,4,slc36a4,ensembl,protein_coding,2,162701378,162790608,+
ENSXETG00000027865,2,yars1,ensembl,protein_coding,2,86070399,86090232,+
ENSXETG00000038057,1,,ensembl,protein_coding,2,162859292,162958644,-
ENSXETG00000004713,4,tbc1d4,ensembl,protein_coding,2,123371952,123460339,+
ENSXETG00000039823,1,CHST7,ensembl,protein_coding,2,111311242,111312498,-
ENSXETG00000000990,4,kiaa1522,ensembl,protein_coding,2,86101505,86120558,-
ENSXETG00000004382,4,map7d1,ensembl,protein_coding,2,55496336,55560415,-
ENSXETG00000037834,1,,ensembl,protein_coding,2,153025843,153027094,-
ENSXETG00000040077,1,SHISA2,ensembl,protein_coding,2,153279785,153291713,-
ENSXETG00000036532,1,trim63,ensembl,protein_coding,2,86160870,86167846,+
ENSXETG00000010681,4,nup58,ensembl,protein_coding,2,153328903,153373321,-
ENSXETG00000010567,3,tab3,ensembl,protein_coding,2,104946041,104969609,+
ENSXETG00000000984,4,rbbp4,ensembl,protein_coding,2,86174335,86190737,-
ENSXETG00000037201,1,,ensembl,protein_coding,2,104976233,105004597,-
ENSXETG00000017133,4,fat3,ensembl,protein_coding,2,163078080,163509021,-
ENSXETG00000004133,4,slc9a7,ensembl,protein_coding,2,111331943,111380454,-
ENSXETG00000007990,4,synrg,ensembl,protein_coding,2,48974664,49042869,+
ENSXETG00000000982,3,zbtb8os,ensembl,protein_coding,2,86191057,86198947,+
ENSXETG00000038618,1,pmel,ensembl,protein_coding,2,31486085,31568421,+
ENSXETG00000038452,1,rps26,ensembl,protein_coding,2,31569098,31570198,-
ENSXETG00000033102,2,zbtb8a,ensembl,protein_coding,2,86200444,86210834,-
ENSXETG00000006717,4,cenpv,ensembl,protein_coding,2,31571357,31585513,-
ENSXETG00000027866,3,zbtb8a.2,ensembl,protein_coding,2,86215286,86219820,-
ENSXETG00000018610,4,gk,ensembl,protein_coding,2,105032123,105084544,-
ENSXETG00000036372,1,pdcd11,ensembl,protein_coding,2,31610224,31803625,+
ENSXETG00000004379,3,,ensembl,protein_coding,2,55613414,55639599,-
ENSXETG00000010682,4,mtmr6,ensembl,protein_coding,2,153372585,153394147,+
ENSXETG00000027867,3,ak2,ensembl,protein_coding,2,86231289,86242346,-
ENSXETG00000014198,4,atp5po,ensembl,protein_coding,2,10135946,10140074,-
ENSXETG00000007373,3,azin2,ensembl,protein_coding,2,86263911,86270138,+
ENSXETG00000039083,1,,ensembl,protein_coding,2,10146889,10147831,-
ENSXETG00000032139,2,mrps6,ensembl,protein_coding,2,10195578,10236862,+
ENSXETG00000008975,4,acy3,ensembl,protein_coding,2,89803543,89810589,+
ENSXETG00000035956,1,bub3,ensembl,protein_coding,2,10302519,10303107,+
ENSXETG00000003637,3,kcne1,ensembl,protein_coding,2,10332913,10334654,-
ENSXETG00000005811,4,trpv2,ensembl,protein_coding,2,31667177,31702272,+
ENSXETG00000036749,1,rcan1,ensembl,protein_coding,2,10390537,10448037,-
ENSXETG00000040919,1,,ensembl,protein_coding,2,86290326,86307884,+
ENSXETG00000031838,2,micu2,ensembl,protein_coding,2,89889401,90071110,+
ENSXETG00000003634,4,clic6,ensembl,protein_coding,2,10456213,10470876,+
ENSXETG00000037979,1,,ensembl,protein_coding,2,86311357,86329317,+
ENSXETG00000037187,1,,ensembl,protein_coding,2,10521910,10529892,-
ENSXETG00000037033,1,agap2,ensembl,protein_coding,2,90090713,90092094,-
ENSXETG00000000042,4,dnajc28,ensembl,protein_coding,2,10533390,10534520,+
ENSXETG00000008972,3,hspb1,ensembl,protein_coding,2,90090937,90097449,+
ENSXETG00000000043,4,tmem50b,ensembl,protein_coding,2,10537218,10545901,+
ENSXETG00000004378,4,trappc3,ensembl,protein_coding,2,55687081,55703384,+
ENSXETG00000008971,4,ywhag,ensembl,protein_coding,2,90165773,90191794,-
ENSXETG00000033934,2,ifnar1,ensembl,protein_coding,2,10554622,10585281,+
ENSXETG00000034682,1,,ensembl,protein_coding,2,14378111,14379760,+
ENSXETG00000031843,2,,ensembl,protein_coding,2,90245689,90251545,-
ENSXETG00000013611,4,gabpa,ensembl,protein_coding,2,14391645,14405382,-
ENSXETG00000007371,4,ndufs5,ensembl,protein_coding,2,86332468,86337623,+
ENSXETG00000008969,4,rad51d,ensembl,protein_coding,2,90274561,90292373,-
ENSXETG00000026950,3,ifngr2.2,ensembl,protein_coding,2,10592898,10607947,+
ENSXETG00000013610,4,atp5pf,ensembl,protein_coding,2,14414335,14422733,+
ENSXETG00000000044,4,ifngr2.1,ensembl,protein_coding,2,10615576,10624433,+
ENSXETG00000008968,4,dtx2,ensembl,protein_coding,2,90292454,90341488,+
ENSXETG00000030084,2,fam19a5,ensembl,protein_coding,2,10630536,10649857,-
ENSXETG00000013609,4,jam2,ensembl,protein_coding,2,14430770,14502891,-
ENSXETG00000006423,4,ifnar2.1,ensembl,protein_coding,2,10656187,10725769,-
ENSXETG00000004376,4,col8a2,ensembl,protein_coding,2,55733063,55793821,-
ENSXETG00000036878,1,tagap,ensembl,protein_coding,2,90349160,90360734,+
ENSXETG00000004374,4,adprhl2,ensembl,protein_coding,2,55919114,55934192,-
ENSXETG00000005956,4,mrpl39,ensembl,protein_coding,2,14519897,14574224,+
ENSXETG00000039904,1,OLIG2,ensembl,protein_coding,2,10775449,10821056,-
ENSXETG00000024840,3,c21orf62,ensembl,protein_coding,2,10978371,10987799,+
ENSXETG00000033030,2,rpl21,ensembl,protein_coding,2,38308393,38324021,+
ENSXETG00000039784,1,,ensembl,protein_coding,2,14534428,14536345,-
ENSXETG00000030799,2,rasa4,ensembl,protein_coding,2,90407324,90475220,+
ENSXETG00000009903,4,paxbp1,ensembl,protein_coding,2,10995676,11019387,+
ENSXETG00000004373,4,tekt2,ensembl,protein_coding,2,55937325,55947263,-
ENSXETG00000037241,1,,ensembl,protein_coding,2,38341753,38386672,+
ENSXETG00000007054,4,ncam2,ensembl,protein_coding,2,15409398,15577659,-
ENSXETG00000040160,1,supt4h1,ensembl,protein_coding,2,38427481,38436101,+
ENSXETG00000025899,3,dynll2,ensembl,protein_coding,2,48978424,48981903,-
ENSXETG00000034717,1,,ensembl,protein_coding,2,48978690,48979872,+
ENSXETG00000025900,2,vti1b,ensembl,protein_coding,2,48991924,49001674,-
ENSXETG00000034008,2,cep128,ensembl,protein_coding,2,38475083,38521847,+
ENSXETG00000007987,4,arg2,ensembl,protein_coding,2,49049793,49062758,+
ENSXETG00000036979,1,,ensembl,protein_coding,2,132594199,132595947,+
ENSXETG00000005808,4,itgae,ensembl,protein_coding,2,31742709,31757555,+
ENSXETG00000025903,3,ddx52,ensembl,protein_coding,2,49064434,49083071,+
ENSXETG00000005805,4,tbl2,ensembl,protein_coding,2,31770225,31778150,-
ENSXETG00000005802,3,bcl7b,ensembl,protein_coding,2,31778839,31789113,+
ENSXETG00000039583,1,,ensembl,protein_coding,2,31783145,31784337,-
ENSXETG00000032944,2,p2rx5,ensembl,protein_coding,2,31821312,31855590,+
ENSXETG00000004714,5,klf12,ensembl,protein_coding,2,123618058,123663163,+
ENSXETG00000004715,4,klf5,ensembl,protein_coding,2,123798586,123811592,-
ENSXETG00000038055,1,,ensembl,protein_coding,2,67243551,67244802,-
ENSXETG00000009899,4,synj1,ensembl,protein_coding,2,11022910,11079641,+
ENSXETG00000001696,4,syt6,ensembl,protein_coding,2,67560605,67610010,+
ENSXETG00000018619,3,cxorf21,ensembl,protein_coding,2,105104901,105105800,+
ENSXETG00000001697,4,olfml3,ensembl,protein_coding,2,67666456,67674889,-
ENSXETG00000018620,4,prrg1,ensembl,protein_coding,2,105110421,105147761,+
ENSXETG00000004716,4,pibf1,ensembl,protein_coding,2,123831930,123913902,-
ENSXETG00000033579,2,amer2,ensembl,protein_coding,2,153420753,153423075,+
ENSXETG00000018623,2,lancl3,ensembl,protein_coding,2,105163008,105188304,+
ENSXETG00000018626,4,xk,ensembl,protein_coding,2,105193934,105204815,+
ENSXETG00000009707,4,spata13,ensembl,protein_coding,2,153651157,153690613,+
ENSXETG00000026014,3,emc6,ensembl,protein_coding,2,31864456,31867629,+
ENSXETG00000008966,2,syap1,ensembl,protein_coding,2,90481743,90497881,-
ENSXETG00000018630,4,cybb,ensembl,protein_coding,2,105225819,105254887,+
ENSXETG00000021263,4,XB5780435,ensembl,protein_coding,2,141836733,141851686,+
ENSXETG00000001698,4,hipk1,ensembl,protein_coding,2,67698774,67743384,-
ENSXETG00000011727,4,chordc1,ensembl,protein_coding,2,164245841,164259548,+
ENSXETG00000012422,4,tmprss15,ensembl,protein_coding,2,16003465,16199044,+
ENSXETG00000033546,2,gtsf1,ensembl,protein_coding,2,141854987,141875771,+
ENSXETG00000012344,4,dis3,ensembl,protein_coding,2,123913976,123936971,+
ENSXETG00000009708,4,c1qtnf9b,ensembl,protein_coding,2,153709418,153717805,+
ENSXETG00000004132,4,rp2,ensembl,protein_coding,2,111399053,111412209,+
ENSXETG00000018646,4,odc1,ensembl,protein_coding,2,105281171,105515784,-
ENSXETG00000004129,5,jade3,ensembl,protein_coding,2,111421278,111468188,+
ENSXETG00000016031,4,edar,ensembl,protein_coding,2,105594423,105665023,+
ENSXETG00000035670,1,mthfsd,ensembl,protein_coding,2,90510981,90513873,-
ENSXETG00000040957,1,,ensembl,protein_coding,2,90514073,90515549,-
ENSXETG00000001108,3,polr2j,ensembl,protein_coding,2,90822296,90828038,-
ENSXETG00000001109,4,txlng,ensembl,protein_coding,2,90828142,90851175,+
ENSXETG00000021265,4,itga5,ensembl,protein_coding,2,141975912,142033836,+
ENSXETG00000009705,4,mipep,ensembl,protein_coding,2,153721697,153759911,+
ENSXETG00000016030,4,ccdc138,ensembl,protein_coding,2,105668337,105689275,-
ENSXETG00000035445,1,c3orf52,ensembl,protein_coding,2,49086607,49098586,-
ENSXETG00000033682,2,slc6a13,ensembl,protein_coding,2,65568564,65606245,+
ENSXETG00000002052,3,chodl,ensembl,protein_coding,2,16218024,16270879,-
ENSXETG00000025905,2,sft2d2,ensembl,protein_coding,2,49105437,49120253,+
ENSXETG00000041393,1,cacnb3,ensembl,protein_coding,2,132610907,132698447,+
ENSXETG00000004126,4,plcxd1,ensembl,protein_coding,2,111473127,111478627,+
ENSXETG00000026983,3,rbbp7,ensembl,protein_coding,2,90856675,90865231,-
ENSXETG00000002049,3,c21orf91,ensembl,protein_coding,2,16430525,16452669,+
ENSXETG00000004125,3,gtpbp6,ensembl,protein_coding,2,111480810,111489965,-
ENSXETG00000007983,4,timm17a,ensembl,protein_coding,2,49123007,49128565,-
ENSXETG00000037501,1,RASSF5,ensembl,protein_coding,2,65637061,65653209,+
ENSXETG00000002047,4,cpox,ensembl,protein_coding,2,16471847,16477892,+
ENSXETG00000007976,4,lmod1,ensembl,protein_coding,2,49137920,49147873,+
ENSXETG00000002046,4,gabrr3,ensembl,protein_coding,2,16486217,16494387,+
ENSXETG00000026919,3,shisa4,ensembl,protein_coding,2,49151559,49163752,-
ENSXETG00000023678,4,eif2d,ensembl,protein_coding,2,65660584,65684446,-
ENSXETG00000032959,2,p2rx1,ensembl,protein_coding,2,97816586,97869054,+
ENSXETG00000002045,4,riox2,ensembl,protein_coding,2,16496191,16505068,+
ENSXETG00000004123,4,,ensembl,protein_coding,2,111506805,111543408,+
ENSXETG00000040414,1,,ensembl,protein_coding,2,16520415,16551442,-
ENSXETG00000007974,4,ipo9,ensembl,protein_coding,2,49170963,49205120,-
ENSXETG00000011728,4,naalad2,ensembl,protein_coding,2,164264496,164307741,-
ENSXETG00000033917,2,fam13b,ensembl,protein_coding,2,97883958,98037982,+
ENSXETG00000007787,4,mpo,ensembl,protein_coding,2,38546210,38569327,+
ENSXETG00000039593,1,clk1,ensembl,protein_coding,2,16598480,16623322,-
ENSXETG00000004122,4,ppp2r3b,ensembl,protein_coding,2,111547987,111588236,-
ENSXETG00000012353,4,bora,ensembl,protein_coding,2,123939599,123956308,-
ENSXETG00000023677,4,dyrk3,ensembl,protein_coding,2,65694820,65720694,+
ENSXETG00000017584,4,epha6,ensembl,protein_coding,2,16662831,17095020,-
ENSXETG00000001701,4,srsf3,ensembl,protein_coding,2,67810384,67974401,-
ENSXETG00000024541,3,mzt1,ensembl,protein_coding,2,123956513,123962364,+
ENSXETG00000024887,3,cdkn1a,ensembl,protein_coding,2,67895117,67919787,-
ENSXETG00000001702,4,adora1,ensembl,protein_coding,2,68003602,68037149,-
ENSXETG00000009185,4,mis12,ensembl,protein_coding,2,98074655,98078934,-
ENSXETG00000039975,1,,ensembl,protein_coding,2,90867009,90878503,-
ENSXETG00000012355,4,dach1,ensembl,protein_coding,2,124148001,124357936,+
ENSXETG00000009183,4,derl2,ensembl,protein_coding,2,98079344,98088359,+
ENSXETG00000001110,3,reps2,ensembl,protein_coding,2,90894297,90981638,+
ENSXETG00000001704,3,myog,ensembl,protein_coding,2,68180895,68189959,+
ENSXETG00000016006,4,ranbp2,ensembl,protein_coding,2,105695298,105739022,-
ENSXETG00000035986,1,shox,ensembl,protein_coding,2,111852572,111875398,+
ENSXETG00000009173,4,dhx33,ensembl,protein_coding,2,98092693,98104281,+
ENSXETG00000002408,4,tmem183a,ensembl,protein_coding,2,68276636,68289803,+
ENSXETG00000017782,4,grk1,ensembl,protein_coding,2,112216640,112233533,-
ENSXETG00000035224,1,,ensembl,protein_coding,2,17004660,17005832,+
ENSXETG00000001112,4,nhs,ensembl,protein_coding,2,91029936,91146446,+
ENSXETG00000037137,1,phpt1,ensembl,protein_coding,2,17406591,17407846,-
ENSXETG00000017778,3,atp4b,ensembl,protein_coding,2,112240302,112253531,+
ENSXETG00000023673,4,mapkapk2,ensembl,protein_coding,2,65761500,65823914,+
ENSXETG00000020157,4,nsun3,ensembl,protein_coding,2,17594666,17619615,-
ENSXETG00000034982,1,,ensembl,protein_coding,2,68305663,68312067,-
ENSXETG00000032383,2,arl13b,ensembl,protein_coding,2,17627875,17660019,-
ENSXETG00000020159,4,stx19,ensembl,protein_coding,2,17644619,17651002,+
ENSXETG00000017776,4,tfdp1,ensembl,protein_coding,2,112260119,112284607,-
ENSXETG00000002409,3,sirt2,ensembl,protein_coding,2,68331568,68346526,+
ENSXETG00000009171,4,rcc1l,ensembl,protein_coding,2,98108401,98118866,-
ENSXETG00000021181,5,pcdh9,ensembl,protein_coding,2,124698137,124701235,+
ENSXETG00000007367,4,macf1,ensembl,protein_coding,2,86346376,86530127,+
ENSXETG00000020160,4,pros1,ensembl,protein_coding,2,17668998,17704886,+
ENSXETG00000034538,1,hrh3,ensembl,protein_coding,2,125741760,125742092,+
ENSXETG00000035481,1,,ensembl,protein_coding,2,125969105,125969857,-
ENSXETG00000012806,4,mettl18,ensembl,protein_coding,2,126138873,126145333,-
ENSXETG00000009170,4,cep97,ensembl,protein_coding,2,98119152,98134125,+
ENSXETG00000036793,1,has1,ensembl,protein_coding,2,126211133,126212881,-
ENSXETG00000012808,4,pcdh20,ensembl,protein_coding,2,126243448,126249377,+
ENSXETG00000035686,1,bend2,ensembl,protein_coding,2,91166747,91185776,+
ENSXETG00000017774,3,tmco3,ensembl,protein_coding,2,112295247,112312973,-
ENSXETG00000001114,2,rai2,ensembl,protein_coding,2,91282808,91284478,+
ENSXETG00000001116,4,scml2,ensembl,protein_coding,2,91290471,91355400,-
ENSXETG00000012815,4,tdrd3,ensembl,protein_coding,2,126417681,126525652,-
ENSXETG00000001117,3,smg8,ensembl,protein_coding,2,91380976,91387005,-
ENSXETG00000026988,3,prr11,ensembl,protein_coding,2,91393218,91412453,-
ENSXETG00000008052,3,rpl24,ensembl,protein_coding,2,98136710,98142724,+
ENSXETG00000002411,4,dpt,ensembl,protein_coding,2,68340053,68390626,-
ENSXETG00000038558,1,pik3ip1,ensembl,protein_coding,2,91412617,91426467,+
ENSXETG00000009704,2,tnfrsf19,ensembl,protein_coding,2,153788220,153837906,-
ENSXETG00000016823,3,dcun1d2,ensembl,protein_coding,2,112316105,112330644,+
ENSXETG00000002410,4,gpr161,ensembl,protein_coding,2,68350667,68359430,-
ENSXETG00000006995,4,nxpe3,ensembl,protein_coding,2,98149669,98158480,+
ENSXETG00000038773,1,,ensembl,protein_coding,2,68448126,68449324,-
ENSXETG00000034855,1,sacs,ensembl,protein_coding,2,153902930,153938372,+
ENSXETG00000017773,2,adprhl1,ensembl,protein_coding,2,112336367,112352525,+
