id,gene_version,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSDARG00000094579,3,b4galnt2.1,ensembl,protein_coding,3,23063718,23085279,+
ENSDARG00000039935,6,CABZ01064671.1,ensembl,protein_coding,3,8506061,8510201,-
ENSDARG00000115505,1,MGAT5B,ensembl,protein_coding,3,59117136,59167824,+
ENSDARG00000014320,11,gucy2c,ensembl,protein_coding,3,3765831,3798755,-
ENSDARG00000102450,2,CU571328.1,ensembl,protein_coding,3,57820913,57823547,+
ENSDARG00000102658,2,zgc:174624,ensembl,protein_coding,3,62271320,62276177,+
ENSDARG00000101585,3,tecra,ensembl,protein_coding,3,49397115,49421274,+
ENSDARG00000071152,6,pick1,ensembl,protein_coding,3,3610140,3634849,+
ENSDARG00000111935,1,BX769173.2,ensembl,protein_coding,3,49010987,49015203,-
ENSDARG00000116806,1,CU693479.1,ensembl,protein_coding,3,59851537,59862797,+
ENSDARG00000041294,7,noxo1a,ensembl,protein_coding,3,62161184,62169060,+
ENSDARG00000073985,4,pctp,ensembl,protein_coding,3,10407458,10425313,-
ENSDARG00000116912,1,AL928657.2,ensembl,protein_coding,3,40293506,40306031,+
ENSDARG00000102946,2,si:ch73-167f10.1,ensembl,protein_coding,3,49379774,49382896,-
ENSDARG00000109643,1,TMEM235,ensembl,protein_coding,3,57268363,57323496,+
ENSDARG00000087188,3,nfil3-6,ensembl,protein_coding,3,14099693,14103551,-
ENSDARG00000110874,1,ELFN2,ensembl,protein_coding,3,33570583,33574576,-
ENSDARG00000115941,1,LO018551.1,ensembl,protein_coding,3,4113551,4118895,+
ENSDARG00000113977,1,fthl29,ensembl,protein_coding,3,32125452,32127583,+
ENSDARG00000058508,8,cfap70,ensembl,protein_coding,3,11977271,12026741,-
ENSDARG00000115627,1,BX324110.1,ensembl,protein_coding,3,41629605,41715690,-
ENSDARG00000116223,1,BX901973.1,ensembl,protein_coding,3,17855981,17879354,+
ENSDARG00000114108,1,BX005085.5,ensembl,protein_coding,3,7141360,7147226,-
ENSDARG00000101189,2,CR589947.2,ensembl,protein_coding,3,3573696,3578297,+
ENSDARG00000076158,4,zgc:165583,ensembl,protein_coding,3,1942219,1943632,+
ENSDARG00000103777,2,znf1001,ensembl,protein_coding,3,7509323,7524363,-
ENSDARG00000005679,9,trip10a,ensembl,protein_coding,3,54431093,54500354,-
ENSDARG00000102828,2,mfsd11,ensembl,protein_coding,3,60607241,60624039,+
ENSDARG00000087751,3,CR382337.1,ensembl,protein_coding,3,10969712,10970502,-
ENSDARG00000090501,3,zmp:0000000997,ensembl,protein_coding,3,9496077,9496853,-
ENSDARG00000111583,1,LO018550.1,ensembl,protein_coding,3,9332984,9342773,+
ENSDARG00000070845,4,si:dkey-56d12.4,ensembl,protein_coding,3,15442412,15444396,-
ENSDARG00000103847,2,CR339059.1,ensembl,protein_coding,3,9737490,9738985,-
ENSDARG00000077792,5,cdc42ep1b,ensembl,protein_coding,3,3519607,3528258,+
ENSDARG00000115199,1,dicp1.3-4,ensembl,protein_coding,3,562333,697363,-
ENSDARG00000043105,4,qtrt1,ensembl,protein_coding,3,47114328,47128096,-
ENSDARG00000090900,3,apnl,ensembl,protein_coding,3,31249885,31254979,-
ENSDARG00000101356,2,CABZ01044156.1,ensembl,protein_coding,3,58984463,58989816,+
ENSDARG00000116271,1,BX470259.2,ensembl,protein_coding,3,62216727,62250574,+
ENSDARG00000105157,2,BX649434.3,ensembl,protein_coding,3,18270043,18274691,-
ENSDARG00000111019,1,FP016018.4,ensembl,protein_coding,3,58655375,58659343,+
ENSDARG00000100672,2,FQ311920.1,ensembl,protein_coding,3,56354644,56355966,-
ENSDARG00000115335,1,ubald2,ensembl,protein_coding,3,60684909,60711127,-
ENSDARG00000109888,1,CR388047.2,ensembl,protein_coding,3,2754885,2757607,+
ENSDARG00000100161,2,CR382337.2,ensembl,protein_coding,3,11032192,11040575,-
ENSDARG00000074017,4,usp31,ensembl,protein_coding,3,45195219,45250924,-
ENSDARG00000110328,1,CR792453.3,ensembl,protein_coding,3,612432,622553,+
ENSDARG00000113011,1,zgc:113102,ensembl,protein_coding,3,6993107,7106678,-
ENSDARG00000036846,4,anks4b,ensembl,protein_coding,3,60812851,60827402,-
ENSDARG00000040601,5,CU570684.1,ensembl,protein_coding,3,58828341,58831683,-
ENSDARG00000056467,4,tmub2,ensembl,protein_coding,3,20012891,20021596,+
ENSDARG00000105074,2,BX000701.2,ensembl,protein_coding,3,7040363,7041760,+
ENSDARG00000099164,2,nacc1a,ensembl,protein_coding,3,33745014,33754115,+
ENSDARG00000113150,1,fthl31,ensembl,protein_coding,3,32129632,32130455,+
ENSDARG00000031325,6,tmed1a,ensembl,protein_coding,3,47222096,47235997,-
ENSDARG00000087306,3,CABZ01038521.1,ensembl,protein_coding,3,58565263,58585854,-
ENSDARG00000116623,1,ftr50,ensembl,protein_coding,3,4571886,4574372,-
ENSDARG00000104027,2,si:ch211-207b24.4,ensembl,protein_coding,3,48206469,48215187,+
ENSDARG00000117123,1,BX908804.3,ensembl,protein_coding,3,3740729,3741748,+
ENSDARG00000110539,1,CU571382.4,ensembl,protein_coding,3,58663942,58665324,+
ENSDARG00000073936,4,BX511021.1,ensembl,protein_coding,3,32135037,32136228,+
ENSDARG00000115268,1,,ensembl,protein_coding,3,27706113,27713180,-
ENSDARG00000031126,9,notum1a,ensembl,protein_coding,3,57948377,57979190,+
ENSDARG00000036844,7,tsen54,ensembl,protein_coding,3,60761811,60795831,+
ENSDARG00000098994,2,CR352263.1,ensembl,protein_coding,3,61185660,61187105,+
ENSDARG00000099292,2,CR847534.1,ensembl,protein_coding,3,49551580,49554912,-
ENSDARG00000113960,1,AL953907.2,ensembl,protein_coding,3,3281734,3297913,-
ENSDARG00000098162,2,zgc:77748,ensembl,protein_coding,3,13469704,13473197,+
ENSDARG00000101914,2,metrnla,ensembl,protein_coding,3,48473346,48489887,+
ENSDARG00000110879,1,BX908804.2,ensembl,protein_coding,3,3729821,3731563,-
ENSDARG00000111269,1,CABZ01087224.1,ensembl,protein_coding,3,11568523,11587609,+
ENSDARG00000067593,5,sco1,ensembl,protein_coding,3,62196672,62203711,+
ENSDARG00000115760,1,si:dkey-30g5.1,ensembl,protein_coding,3,3139240,3139974,+
ENSDARG00000115456,1,zgc:173575,ensembl,protein_coding,3,62290024,62297374,+
ENSDARG00000100113,2,AL935044.2,ensembl,protein_coding,3,11306799,11322732,-
ENSDARG00000038392,8,si:dkeyp-52c3.7,ensembl,protein_coding,3,4047789,4214905,+
ENSDARG00000117179,1,FP326649.1,ensembl,protein_coding,3,155659,313530,+
ENSDARG00000101478,2,plppr2a,ensembl,protein_coding,3,14317802,14373165,+
ENSDARG00000079269,4,CR589947.1,ensembl,protein_coding,3,3545825,3550612,+
ENSDARG00000040912,7,kdelr3,ensembl,protein_coding,3,162315,180860,-
ENSDARG00000088258,2,CABZ01038494.1,ensembl,protein_coding,3,58231560,58292496,+
ENSDARG00000054153,6,ftr50,ensembl,protein_coding,3,4576089,4591643,-
ENSDARG00000116493,1,GAA,ensembl,protein_coding,3,18413461,18423078,+
ENSDARG00000116052,1,il4r.2,ensembl,protein_coding,3,44002300,44012804,-
ENSDARG00000098843,2,FQ311879.1,ensembl,protein_coding,3,5490104,5510788,+
ENSDARG00000098749,2,tbcd,ensembl,protein_coding,3,48234445,48327160,+
ENSDARG00000052876,5,CR933791.2,ensembl,protein_coding,3,2200895,2209415,-
ENSDARG00000087817,6,si:dkey-30g5.1,ensembl,protein_coding,3,3113543,3115574,+
ENSDARG00000059557,7,xylt2,ensembl,protein_coding,3,60177774,60226027,+
ENSDARG00000115257,1,si:ch73-338o16.4,ensembl,protein_coding,3,3852614,3886784,+
ENSDARG00000088022,4,mhc1zfa,ensembl,protein_coding,3,325757,336299,-
ENSDARG00000060655,6,BX005421.2,ensembl,protein_coding,3,3992590,4007814,+
ENSDARG00000078281,3,zgc:173575,ensembl,protein_coding,3,62327332,62329712,+
ENSDARG00000103923,3,tfap4,ensembl,protein_coding,3,12202982,12227359,-
ENSDARG00000111357,1,tnfsf14,ensembl,protein_coding,3,47245764,47258444,+
ENSDARG00000040387,7,mmd,ensembl,protein_coding,3,11548516,11576337,+
ENSDARG00000117023,1,CR388047.3,ensembl,protein_coding,3,2719243,2894449,+
ENSDARG00000077360,2,fthl30,ensembl,protein_coding,3,32112004,32113648,+
ENSDARG00000056791,5,pde6ga,ensembl,protein_coding,3,19460991,19466015,+
ENSDARG00000087575,3,zmp:0000000912,ensembl,protein_coding,3,24655643,24660328,+
ENSDARG00000004796,8,mgrn1b,ensembl,protein_coding,3,54849083,54875874,+
ENSDARG00000115870,1,CABZ01117706.1,ensembl,protein_coding,3,4997545,4998034,+
ENSDARG00000074764,3,zgc:171426,ensembl,protein_coding,3,3469600,3481763,+
ENSDARG00000105046,2,ccnf,ensembl,protein_coding,3,12554801,12586613,+
ENSDARG00000110635,1,BX321875.2,ensembl,protein_coding,3,1724941,1729813,+
ENSDARG00000114992,1,BX769173.3,ensembl,protein_coding,3,48965923,48980319,-
ENSDARG00000115545,1,clec19a,ensembl,protein_coding,3,31177972,31188131,+
ENSDARG00000099678,2,BX569789.1,ensembl,protein_coding,3,24675029,24681404,-
ENSDARG00000111638,1,CABZ01040998.1,ensembl,protein_coding,3,3489456,3496738,-
ENSDARG00000114814,1,dicp1.1,ensembl,protein_coding,3,580351,584950,-
ENSDARG00000041300,6,drc3,ensembl,protein_coding,3,62126981,62138955,+
ENSDARG00000069937,7,dnm2a,ensembl,protein_coding,3,47130912,47213115,+
ENSDARG00000079185,6,si:ch211-163m16.7,ensembl,protein_coding,3,3666138,3703572,-
ENSDARG00000059574,6,fscn2a,ensembl,protein_coding,3,57234093,57257075,+
ENSDARG00000074317,4,fam20ca,ensembl,protein_coding,3,61896514,61961833,+
ENSDARG00000110960,1,BX769173.1,ensembl,protein_coding,3,48986671,48993580,-
ENSDARG00000062748,6,pkn1b,ensembl,protein_coding,3,5778954,5829501,-
ENSDARG00000115041,1,ftr50,ensembl,protein_coding,3,4555758,4557653,-
ENSDARG00000059805,5,slc25a38a,ensembl,protein_coding,3,4644031,4663602,-
ENSDARG00000040497,6,BX004816.1,ensembl,protein_coding,3,2971852,2979129,+
ENSDARG00000099238,2,rasd4,ensembl,protein_coding,3,59051503,59052994,+
ENSDARG00000031618,7,unm_sa1261,ensembl,protein_coding,3,58506242,58543658,-
ENSDARG00000103893,2,srsf2b,ensembl,protein_coding,3,60594138,60602432,-
ENSDARG00000110163,1,CU459155.1,ensembl,protein_coding,3,32603256,32637678,-
ENSDARG00000116723,1,BX470259.3,ensembl,protein_coding,3,62219158,62226590,+
ENSDARG00000113064,1,CR392045.1,ensembl,protein_coding,3,46919522,47105267,-
ENSDARG00000078383,3,mcrip1,ensembl,protein_coding,3,59864872,59876861,+
ENSDARG00000090861,4,CABZ01087514.1,ensembl,protein_coding,3,60828813,60841194,+
ENSDARG00000093689,3,FP016018.1,ensembl,protein_coding,3,58656312,58656994,+
ENSDARG00000100376,2,amdhd2,ensembl,protein_coding,3,13523773,13546610,-
ENSDARG00000099949,2,FP236551.1,ensembl,protein_coding,3,1352555,1364946,-
ENSDARG00000089922,3,dsn1,ensembl,protein_coding,3,52953489,52980049,+
ENSDARG00000056394,6,TOM1L2,ensembl,protein_coding,3,62091298,62125701,-
ENSDARG00000101684,2,FP340292.1,ensembl,protein_coding,3,61420079,61421085,+
ENSDARG00000104829,2,zgc:112146,ensembl,protein_coding,3,49074008,49079318,+
ENSDARG00000098122,2,BX005085.2,ensembl,protein_coding,3,7056679,7106678,-
ENSDARG00000115377,1,LO018532.1,ensembl,protein_coding,3,47552353,47554777,+
ENSDARG00000114676,1,BX908797.1,ensembl,protein_coding,3,42918143,42968544,-
ENSDARG00000115690,1,zgc:101806,ensembl,protein_coding,3,1895523,1906976,-
ENSDARG00000076679,4,rai1,ensembl,protein_coding,3,62000822,62053314,+
ENSDARG00000076221,2,fthl28,ensembl,protein_coding,3,32105175,32106672,+
ENSDARG00000109940,1,BX004816.3,ensembl,protein_coding,3,2959343,2961987,+
ENSDARG00000111013,1,dicp1.1,ensembl,protein_coding,3,634682,774223,+
ENSDARG00000109683,1,FO904885.1,ensembl,protein_coding,3,9457762,9458445,-
ENSDARG00000089602,4,si:dkey-217f16.1,ensembl,protein_coding,3,3718608,3723494,-
ENSDARG00000031534,7,CU571315.1,ensembl,protein_coding,3,19468777,19477473,+
ENSDARG00000056767,7,itgb3a,ensembl,protein_coding,3,19621034,19649535,+
ENSDARG00000116743,1,rnps1,ensembl,protein_coding,3,9431501,9444749,-
ENSDARG00000100364,2,FO907110.1,ensembl,protein_coding,3,8173070,8174274,-
ENSDARG00000101956,2,CU571315.2,ensembl,protein_coding,3,19507415,19517462,-
ENSDARG00000078364,2,AL954361.1,ensembl,protein_coding,3,53097587,53114299,-
ENSDARG00000020976,10,ubald1b,ensembl,protein_coding,3,54833658,54846444,-
ENSDARG00000111833,1,CABZ01046996.1,ensembl,protein_coding,3,4726621,4731396,+
ENSDARG00000060263,5,pecam1,ensembl,protein_coding,3,59784632,59822428,+
ENSDARG00000029331,7,atxn7l3,ensembl,protein_coding,3,20025709,20040636,-
ENSDARG00000100385,3,slc25a19,ensembl,protein_coding,3,13487760,13509283,-
ENSDARG00000103450,2,BX005085.3,ensembl,protein_coding,3,7098948,7160717,-
ENSDARG00000016213,10,zmp:0000001048,ensembl,protein_coding,3,53511936,53522208,+
ENSDARG00000098465,3,si:ch73-366l1.5,ensembl,protein_coding,3,60525982,60571218,-
ENSDARG00000098355,2,atp5pd,ensembl,protein_coding,3,48549294,48559906,-
ENSDARG00000113893,1,si:dkey-30g5.1,ensembl,protein_coding,3,3099492,3100238,+
ENSDARG00000058848,5,mcoln1b,ensembl,protein_coding,3,5991765,6035766,-
ENSDARG00000099149,2,hs3st3b1a,ensembl,protein_coding,3,48842918,48869632,+
ENSDARG00000103341,2,si:ch211-110e21.4,ensembl,protein_coding,3,60047032,60055409,+
ENSDARG00000089622,4,fgd5b,havana,protein_coding,6,40482330,40499799,+
ENSDARG00000096908,2,si:ch73-185c24.2,ensembl_havana,protein_coding,6,34028532,34036231,+
ENSDARG00000079187,6,tbx19,ensembl_havana,protein_coding,6,9204099,9220775,+
ENSDARG00000030335,5,zc3h10,ensembl_havana,protein_coding,6,52242139,52256744,+
ENSDARG00000002508,9,ankrd33ab,havana,protein_coding,6,39279104,39286029,+
ENSDARG00000078592,5,nomo,ensembl_havana,protein_coding,6,16673793,16717878,-
ENSDARG00000070013,4,dmrt2b,ensembl_havana,protein_coding,6,34213971,34220641,-
ENSDARG00000055781,5,ptger3,ensembl_havana,protein_coding,6,37308716,37311049,+
ENSDARG00000070074,7,lrp8,ensembl_havana,protein_coding,6,34511886,34811508,+
ENSDARG00000078814,6,si:dkey-34m19.3,ensembl_havana,protein_coding,6,10700996,10715116,-
ENSDARG00000101654,2,si:ch211-188c18.1,ensembl_havana,protein_coding,6,19163923,19168640,-
ENSDARG00000009208,7,prkcda,ensembl_havana,protein_coding,6,40523370,40544207,+
ENSDARG00000014239,9,esyt1b,ensembl_havana,protein_coding,6,52263236,52336619,+
ENSDARG00000070567,6,cadpsb,ensembl_havana,protein_coding,6,41255485,41446053,+
ENSDARG00000101032,2,iqcb1,ensembl_havana,protein_coding,6,9225594,9236315,-
ENSDARG00000063213,6,mtif2,ensembl_havana,protein_coding,6,6275401,6295513,-
ENSDARG00000044532,9,nr4a2b,ensembl_havana,protein_coding,6,12462079,12466550,+
ENSDARG00000097909,2,si:dkey-195m11.11,havana,protein_coding,6,39290777,39306721,+
ENSDARG00000103066,2,LSM2,ensembl_havana,protein_coding,6,28205296,28211513,+
ENSDARG00000032206,9,cthl,ensembl_havana,protein_coding,6,37389683,37403444,-
ENSDARG00000099476,2,zgc:174863,ensembl_havana,protein_coding,6,19263433,19271210,-
ENSDARG00000070867,6,smx5,havana,protein_coding,6,28205284,28207746,+
ENSDARG00000028442,7,cplane2,ensembl_havana,protein_coding,6,41446541,41451844,+
ENSDARG00000041072,8,mier1a,ensembl_havana,protein_coding,6,34823721,34838413,-
ENSDARG00000088058,3,pimr70,havana,protein_coding,6,9241121,9242449,+
ENSDARG00000093431,3,iqcb1,ensembl_havana,protein_coding,6,9245087,9251122,-
ENSDARG00000014083,11,wdr82,ensembl_havana,protein_coding,6,41452979,41461390,+
ENSDARG00000061654,7,wwc3,ensembl_havana,protein_coding,6,30491129,30592947,+
ENSDARG00000017624,9,krt4,ensembl_havana,protein_coding,6,39308498,39313027,-
ENSDARG00000074301,4,cth,ensembl_havana,protein_coding,6,37409558,37422841,-
ENSDARG00000020232,9,eif6,ensembl_havana,protein_coding,6,52339548,52348651,-
ENSDARG00000098734,2,ccdc14,havana,protein_coding,6,9268857,9282080,-
ENSDARG00000005221,8,desmb,ensembl_havana,protein_coding,6,13871641,13891727,-
ENSDARG00000023878,8,stk24b,ensembl_havana,protein_coding,6,12482599,12551359,+
ENSDARG00000007812,9,sp3b,ensembl_havana,protein_coding,6,10721765,10740365,-
ENSDARG00000094792,5,twf2a,ensembl_havana,protein_coding,6,41463785,41501766,+
ENSDARG00000078440,6,ccdc88aa,ensembl_havana,protein_coding,6,6301205,6346557,-
ENSDARG00000070864,8,bcl6aa,ensembl_havana,protein_coding,6,28216487,28222592,-
ENSDARG00000006477,9,ddi2,ensembl_havana,protein_coding,6,40554551,40563509,+
ENSDARG00000060316,6,cish,ensembl_havana,protein_coding,6,41503854,41506749,+
ENSDARG00000058462,5,zgc:158846,ensembl_havana,protein_coding,6,39336731,39344259,-
ENSDARG00000063257,6,si:ch211-194e18.2,ensembl_havana,protein_coding,6,6390471,6448519,-
ENSDARG00000058892,8,cep170ab,ensembl_havana,protein_coding,6,6445065,6487876,-
ENSDARG00000096319,3,si:ch211-239j9.1,havana,protein_coding,6,52350443,52357145,+
ENSDARG00000078894,4,hemk1,ensembl_havana,protein_coding,6,41510135,41536323,-
ENSDARG00000018896,10,mmp24,ensembl_havana,protein_coding,6,52362395,52428826,-
ENSDARG00000079467,5,si:ch73-15b2.5,ensembl_havana,protein_coding,6,40563848,40572550,+
ENSDARG00000097797,2,tomm6,ensembl_havana,protein_coding,6,40572545,40573270,-
ENSDARG00000026655,5,tspo,ensembl_havana,protein_coding,6,40578219,40583253,-
ENSDARG00000028618,11,krt18b,ensembl_havana,protein_coding,6,39360377,39365467,+
ENSDARG00000011272,7,uqcc2,ensembl_havana,protein_coding,6,40573365,40577109,+
ENSDARG00000099387,2,jpt1a,ensembl_havana,protein_coding,6,19294852,19305589,-
ENSDARG00000074533,5,slc25a38b,ensembl_havana,protein_coding,6,7721292,7735153,-
ENSDARG00000017590,10,nit2,ensembl_havana,protein_coding,6,37431169,37441520,-
ENSDARG00000104390,3,sumo2a,ensembl_havana,protein_coding,6,19306192,19313925,-
ENSDARG00000075296,4,fam83c,ensembl_havana,protein_coding,6,52468139,52484566,-
ENSDARG00000023578,11,lpp,ensembl_havana,protein_coding,6,28294113,28690670,+
ENSDARG00000115301,1,lurap1,ensembl_havana,protein_coding,6,30625945,30658848,-
ENSDARG00000022599,10,dnpep,ensembl_havana,protein_coding,6,13896264,13920394,+
ENSDARG00000002760,5,gdf5,ensembl_havana,protein_coding,6,52637308,52661824,-
ENSDARG00000059906,7,sdc4,ensembl_havana,protein_coding,6,52663097,52675630,-
ENSDARG00000044528,7,slc15a1b,ensembl_havana,protein_coding,6,12556427,12588044,-
ENSDARG00000011973,10,slc35d1a,ensembl_havana,protein_coding,6,34847276,34860574,-
ENSDARG00000044565,8,ola1,ensembl_havana,protein_coding,6,10741266,10753507,-
ENSDARG00000077836,3,ttc22,ensembl_havana,protein_coding,6,30668098,30676074,+
ENSDARG00000054749,6,lmo4b,ensembl_havana,protein_coding,6,25933736,25952870,-
ENSDARG00000024669,4,oser1,ensembl_havana,protein_coding,6,52715708,52723901,-
ENSDARG00000103667,2,gga3a,ensembl_havana,protein_coding,6,19315715,19333947,-
ENSDARG00000063153,7,bcl11ab,ensembl_havana,protein_coding,6,6491013,6541519,+
ENSDARG00000097445,3,si:dkey-195m11.8,havana,protein_coding,6,39370587,39378733,+
ENSDARG00000060309,7,srgap3,ensembl_havana,protein_coding,6,41554794,41757181,+
ENSDARG00000058874,5,zgc:113227,ensembl_havana,protein_coding,6,6662479,6666426,+
ENSDARG00000015947,13,matn4,ensembl_havana,protein_coding,6,52790049,52846194,+
ENSDARG00000078688,5,frs3,ensembl_havana,protein_coding,6,40587551,40606273,+
ENSDARG00000044405,6,ttc4,ensembl_havana,protein_coding,6,30676995,30683637,-
ENSDARG00000061091,6,gtpbp6,ensembl_havana,protein_coding,6,37441789,37454910,+
ENSDARG00000074148,4,rbpjl,ensembl_havana,protein_coding,6,52757433,52796212,-
ENSDARG00000079884,6,trim107,ensembl_havana,protein_coding,6,1553442,1566581,-
ENSDARG00000063538,6,kalrnb,ensembl_havana,protein_coding,6,9289802,9455966,+
ENSDARG00000091465,4,si:dkey-66a8.7,ensembl_havana,protein_coding,6,37451341,37460178,-
ENSDARG00000056026,7,tprg1,ensembl_havana,protein_coding,6,28752943,28790319,+
ENSDARG00000096411,2,si:dkey-261j15.2,ensembl_havana,protein_coding,6,6669369,6673813,-
ENSDARG00000018032,11,scn8ab,ensembl_havana,protein_coding,6,39392442,39489190,-
ENSDARG00000074002,3,slc6a11a,ensembl_havana,protein_coding,6,40629066,40646203,+
ENSDARG00000111070,1,pimr44,havana,protein_coding,6,16734086,16735402,-
ENSDARG00000052158,6,il23r,ensembl_havana,protein_coding,6,34868156,34895175,+
ENSDARG00000063295,8,myh9a,ensembl_havana,protein_coding,6,7735806,7776612,-
ENSDARG00000088798,4,plcxd1,ensembl_havana,protein_coding,6,37460269,37469775,-
ENSDARG00000110832,1,pimr12,havana,protein_coding,6,16736871,16737608,+
ENSDARG00000102080,2,mif4gda,ensembl_havana,protein_coding,6,19334365,19341186,-
ENSDARG00000052157,7,il12rb2,ensembl_havana,protein_coding,6,34908597,34925690,+
ENSDARG00000005343,11,ccdc85al,ensembl_havana,protein_coding,6,6736925,6775821,-
ENSDARG00000071086,6,gpr155b,ensembl_havana,protein_coding,6,10758181,10780698,-
ENSDARG00000044400,6,wdr78,ensembl_havana,protein_coding,6,30689239,30701207,+
ENSDARG00000015563,11,zgc:123305,ensembl_havana,protein_coding,6,1567446,1591002,-
ENSDARG00000099958,3,BX957318.1,ensembl_havana,protein_coding,6,52853384,52855784,+
ENSDARG00000070341,4,or134-1,havana,protein_coding,6,52859495,52861521,+
ENSDARG00000027938,7,rad18,ensembl_havana,protein_coding,6,41808673,41887398,+
ENSDARG00000062008,7,hs2st1b,ensembl_havana,protein_coding,6,26063962,26225814,-
ENSDARG00000044404,4,pars2,ensembl_havana,protein_coding,6,30684696,30689126,-
ENSDARG00000028478,6,si:ch211-173n18.3,ensembl_havana,protein_coding,6,39499623,39503381,+
ENSDARG00000060889,7,mettl7a,ensembl_havana,protein_coding,6,39506043,39508375,+
ENSDARG00000097837,3,pimr40,havana,protein_coding,6,16801893,16804001,-
ENSDARG00000044301,5,atf1,ensembl_havana,protein_coding,6,39505565,39521832,-
ENSDARG00000087254,5,si:dkeyp-3f10.17,ensembl_havana,protein_coding,6,52864455,52867588,+
ENSDARG00000056726,8,mettl7a,ensembl_havana,protein_coding,6,39493864,39497974,+
ENSDARG00000094030,3,si:dkeyp-3f10.16,havana,protein_coding,6,52869892,52871963,+
ENSDARG00000070344,4,or137-3,havana,protein_coding,6,52873822,52876280,+
ENSDARG00000105705,2,or137-8,havana,protein_coding,6,52877147,52879068,+
ENSDARG00000015422,8,ppil1,ensembl_havana,protein_coding,6,40647788,40657672,-
ENSDARG00000105736,2,or137-4,havana,protein_coding,6,52880292,52882674,+
ENSDARG00000044155,6,mafaa,ensembl_havana,protein_coding,6,32699359,32703317,-
ENSDARG00000013750,10,eno1b,ensembl_havana,protein_coding,6,40661703,40669406,+
ENSDARG00000074242,5,serbp1a,ensembl_havana,protein_coding,6,34931597,34938746,-
ENSDARG00000105681,2,or137-9,havana,protein_coding,6,52889353,52891181,+
ENSDARG00000071084,6,wipf1b,ensembl_havana,protein_coding,6,10781146,10809546,-
ENSDARG00000105838,2,BX649282.3,havana,protein_coding,6,52891947,52893701,+
ENSDARG00000091877,3,or137-7,havana,protein_coding,6,52895008,52897484,+
ENSDARG00000093273,3,or137-6,havana,protein_coding,6,52903302,52905209,+
ENSDARG00000077047,5,ptprnb,ensembl_havana,protein_coding,6,13920479,13987739,+
ENSDARG00000055467,3,si:dkeyp-3f10.14,havana,protein_coding,6,52911338,52913806,+
ENSDARG00000105789,2,or137-1,havana,protein_coding,6,52918537,52919757,+
ENSDARG00000019614,7,jade3,ensembl_havana,protein_coding,6,37478765,37513133,-
ENSDARG00000090751,4,zc3h3,ensembl_havana,protein_coding,6,32717438,32834385,-
ENSDARG00000044704,6,or137-2,havana,protein_coding,6,52924103,52925772,+
ENSDARG00000105787,2,si:dkeyp-3f10.11,havana,protein_coding,6,52927651,52929994,+
ENSDARG00000105791,2,si:dkeyp-3f10.12,havana,protein_coding,6,52931841,52933122,+
ENSDARG00000105815,2,BX649282.2,havana,protein_coding,6,52938534,52940148,+
ENSDARG00000033956,4,oxtr,ensembl_havana,protein_coding,6,41956355,41974205,+
ENSDARG00000090153,4,cyldl,ensembl_havana,protein_coding,6,32834007,32844728,+
ENSDARG00000024141,4,cav3,ensembl_havana,protein_coding,6,41996066,42003780,-
ENSDARG00000105803,2,or136-1,ensembl_havana,protein_coding,6,52942895,52945294,+
ENSDARG00000016311,11,dock9b,ensembl_havana,protein_coding,6,12593986,12788539,-
ENSDARG00000115519,1,pimr6,havana,protein_coding,6,16804761,16806076,+
ENSDARG00000105276,2,grb2a,ensembl_havana,protein_coding,6,19344749,19381993,-
ENSDARG00000074265,7,dzip1l,ensembl_havana,protein_coding,6,26309968,26353179,+
ENSDARG00000061222,7,uba7,ensembl_havana,protein_coding,6,52947186,53036902,+
ENSDARG00000009021,8,chrna1,ensembl_havana,protein_coding,6,10812337,10828923,-
ENSDARG00000044356,6,tp63,ensembl_havana,protein_coding,6,28795780,28914225,+
ENSDARG00000019360,11,sec23b,ensembl_havana,protein_coding,6,6779114,6796687,+
ENSDARG00000003900,7,gpr61l,havana,protein_coding,6,42031836,42036685,-
ENSDARG00000075670,4,rereb,ensembl_havana,protein_coding,6,40671336,40689042,+
ENSDARG00000070404,4,inka1b,ensembl_havana,protein_coding,6,53041180,53048291,-
ENSDARG00000044339,5,rp2,ensembl_havana,protein_coding,6,37513911,37525879,-
ENSDARG00000070966,5,insl5a,ensembl_havana,protein_coding,6,30703828,30708123,+
ENSDARG00000070929,5,sox14,ensembl_havana,protein_coding,6,26557979,26559921,-
ENSDARG00000020187,9,GCA,ensembl_havana,protein_coding,6,13993500,14010554,-
ENSDARG00000003961,8,parp3,ensembl_havana,protein_coding,6,42038358,42049350,-
ENSDARG00000016348,11,dip2bb,ensembl_havana,protein_coding,6,39531135,39605734,-
ENSDARG00000017294,11,gnai2b,ensembl_havana,protein_coding,6,53050166,53144336,-
ENSDARG00000071215,5,palm3,ensembl_havana,protein_coding,6,7977611,8074849,+
ENSDARG00000053708,7,ghrhrb,ensembl_havana,protein_coding,6,32882821,32961129,+
ENSDARG00000101792,2,SEC14L1,ensembl_havana,protein_coding,6,18074521,18128721,-
ENSDARG00000104093,2,mchr1a,havana,protein_coding,6,19383267,19384304,+
ENSDARG00000076850,3,si:ch211-157b11.14,ensembl_havana,protein_coding,6,40689357,40697585,-
ENSDARG00000012823,10,dlgap4b,ensembl_havana,protein_coding,6,1831111,1874664,-
