id,gene_version,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSMUSG00000005510,10,Ndufs3,ensembl_havana,protein_coding,2,90724978,90735171,-
ENSMUSG00000005505,13,Kbtbd4,ensembl_havana,protein_coding,2,90735084,90741970,+
ENSMUSG00000063235,19,Ptpmt1,ensembl_havana,protein_coding,2,90739060,90748389,-
ENSMUSG00000005506,17,Celf1,ensembl_havana,protein_coding,2,90770727,90849842,+
ENSMUSG00000002104,12,Rapsn,ensembl_havana,protein_coding,2,90865965,90876074,+
ENSMUSG00000068264,12,Ap5s1,ensembl_havana,protein_coding,2,131048998,131055434,+
ENSMUSG00000037523,14,Mavs,ensembl_havana,protein_coding,2,131075983,131089945,+
ENSMUSG00000037514,19,Pank2,ensembl_havana,protein_coding,2,131104415,131141108,+
ENSMUSG00000048911,16,Rnf24,ensembl_havana,protein_coding,2,131139984,131194812,-
ENSMUSG00000027403,13,Tgm6,ensembl_havana,protein_coding,2,129954336,129996152,+
ENSMUSG00000027404,17,Snrpb,ensembl_havana,protein_coding,2,130013555,130021323,-
ENSMUSG00000060332,10,Tmc2,ensembl_havana,protein_coding,2,130037114,130106365,+
ENSMUSG00000027405,17,Nop56,ensembl_havana,protein_coding,2,130116350,130121233,+
ENSMUSG00000027406,14,Idh3b,ensembl_havana,protein_coding,2,130121229,130126467,-
ENSMUSG00000027593,16,Raly,ensembl_havana,protein_coding,2,154633016,154709181,+
ENSMUSG00000074656,13,Eif2s2,ensembl_havana,protein_coding,2,154713330,154734855,-
ENSMUSG00000056380,14,Gpr50,ensembl_havana,protein_coding,X,70707273,70712863,+
ENSMUSG00000033965,11,Slc16a2,ensembl_havana,protein_coding,X,102741020,102865589,-
ENSMUSG00000073257,4,Gm10488,ensembl_havana,protein_coding,X,29725433,29748281,+
ENSMUSG00000073131,13,Vma21,ensembl_havana,protein_coding,X,70859530,70883363,+
ENSMUSG00000073255,11,Gm14632,ensembl_havana,protein_coding,X,30078891,30101764,+
ENSMUSG00000041380,14,Htr2c,ensembl_havana,protein_coding,X,145745509,145980273,+
ENSMUSG00000056537,12,Rlim,ensembl_havana,protein_coding,X,103000769,103024890,-
ENSMUSG00000073130,11,Gm1141,ensembl_havana,protein_coding,X,70964553,70984476,+
ENSMUSG00000094759,8,Gm10487,ensembl_havana,protein_coding,X,30519661,30542588,-
ENSMUSG00000094391,2,Btbd35f29,ensembl,protein_coding,X,30768610,30770106,+
ENSMUSG00000033361,14,Prrg3,ensembl_havana,protein_coding,X,71006230,71016328,+
ENSMUSG00000095754,3,Spin2f,ensembl_havana,protein_coding,X,30904539,30906390,+
ENSMUSG00000046449,16,Nexmif,ensembl_havana,protein_coding,X,103121040,103244791,-
ENSMUSG00000118441,2,Btbd35f26,ensembl_havana,protein_coding,X,30987337,30989037,+
ENSMUSG00000118465,2,Btbd35f19,ensembl_havana,protein_coding,X,31033122,31034822,-
ENSMUSG00000096645,3,Spin2e,ensembl_havana,protein_coding,X,31276303,31278159,-
ENSMUSG00000053593,11,Fate1,ensembl_havana,protein_coding,X,71016592,71032652,+
ENSMUSG00000118431,2,Btbd35f25,ensembl_havana,protein_coding,X,31373674,31375374,-
ENSMUSG00000095770,2,Gm21637,ensembl_havana,protein_coding,X,31522811,31523588,+
ENSMUSG00000118402,2,Btbd35f22,ensembl_havana,protein_coding,X,31608531,31610459,+
ENSMUSG00000031289,11,Il13ra2,ensembl_havana,protein_coding,X,146166472,146212188,-
ENSMUSG00000005864,8,Cnga2,ensembl_havana,protein_coding,X,71035455,71053824,+
ENSMUSG00000096194,3,Btbd35f2,ensembl_havana,protein_coding,X,31839202,31841108,+
ENSMUSG00000033343,2,Magea4,ensembl_havana,protein_coding,X,71265623,71266570,+
ENSMUSG00000118459,2,Btbd35f1,ensembl_havana,protein_coding,X,32070863,32072770,+
ENSMUSG00000067262,10,Vmn1r239-ps,ensembl_havana,protein_coding,X,146235744,146236706,-
ENSMUSG00000031333,8,Abcb7,ensembl_havana,protein_coding,X,103324263,103457462,-
ENSMUSG00000094601,3,Gm5926,ensembl_havana,protein_coding,X,32160560,32162243,+
ENSMUSG00000099711,2,Btbd35f21,ensembl_havana,protein_coding,X,32236876,32238818,+
ENSMUSG00000073016,4,Uprt,ensembl_havana,protein_coding,X,103526424,103551096,+
ENSMUSG00000031340,9,Gabre,ensembl_havana,protein_coding,X,71299605,71318409,-
ENSMUSG00000118409,2,Btbd35f5,ensembl_havana,protein_coding,X,32411401,32413308,+
ENSMUSG00000101500,2,Btbd35f12,ensembl_havana,protein_coding,X,32750842,32752749,+
ENSMUSG00000043453,6,Magea10,ensembl_havana,protein_coding,X,71425476,71430464,-
ENSMUSG00000101294,2,Btbd35f15,ensembl_havana,protein_coding,X,33012861,33014777,-
ENSMUSG00000033906,6,Zdhhc15,ensembl_havana,protein_coding,X,103580575,103714670,-
ENSMUSG00000095934,2,Btbd35f13,ensembl_havana,protein_coding,X,33094635,33096335,+
ENSMUSG00000078324,3,Btbd35f14,ensembl_havana,protein_coding,X,33138112,33139812,-
ENSMUSG00000031224,7,Magee2,ensembl_havana,protein_coding,X,103898558,103900873,-
ENSMUSG00000096915,2,Btbd35f6,ensembl_havana,protein_coding,X,33392507,33394003,-
ENSMUSG00000118429,2,Btbd35f9,ensembl_havana,protein_coding,X,33578960,33580888,-
ENSMUSG00000095659,3,Spin2g,ensembl_havana,protein_coding,X,33656373,33658057,-
ENSMUSG00000118438,2,Btbd35f8,ensembl_havana,protein_coding,X,33814112,33816040,+
ENSMUSG00000031343,14,Gabra3,ensembl_havana,protein_coding,X,71476287,71700454,-
ENSMUSG00000073247,4,Gm10486,ensembl_havana,protein_coding,X,34331037,34353969,+
ENSMUSG00000031344,12,Gabrq,ensembl_havana,protein_coding,X,71868784,71886208,+
ENSMUSG00000073245,11,Gm14819,ensembl_havana,protein_coding,X,34667836,34690746,+
ENSMUSG00000031347,13,Cetn2,ensembl_havana,protein_coding,X,71957138,71962017,-
ENSMUSG00000031290,15,Lrch2,ensembl_havana,protein_coding,X,146253371,146337077,-
ENSMUSG00000031226,14,Pbdc1,ensembl_havana,protein_coding,X,104123362,104160696,+
ENSMUSG00000031349,5,Nsdhl,ensembl_havana,protein_coding,X,71962163,72002120,+
ENSMUSG00000031227,9,Magee1,ensembl_havana,protein_coding,X,104163984,104167533,+
ENSMUSG00000095872,8,Gm15128,ensembl_havana,protein_coding,X,146548987,146616452,+
ENSMUSG00000072931,5,Gm15080,havana,protein_coding,X,146775989,146816170,+
ENSMUSG00000090132,3,Cypt2,ensembl_havana,protein_coding,X,104543378,104544245,+
ENSMUSG00000031230,4,Fgf16,ensembl_havana,protein_coding,X,104807885,104818545,+
ENSMUSG00000072930,4,Gm15107,ensembl_havana,protein_coding,X,146963720,147007706,+
ENSMUSG00000079395,4,Gm15114,ensembl_havana,protein_coding,X,147271945,147304442,+
ENSMUSG00000079374,3,Gm8334,ensembl,protein_coding,X,147396249,147398149,-
ENSMUSG00000031351,16,Zfp185,ensembl_havana,protein_coding,X,72030945,72075149,+
ENSMUSG00000096834,8,Gm15127,ensembl_havana,protein_coding,X,147446594,147486845,+
ENSMUSG00000050424,10,Pnma5,ensembl_havana,protein_coding,X,72077587,72080709,-
ENSMUSG00000046287,8,Pnma3,ensembl_havana,protein_coding,X,72108393,72111797,+
ENSMUSG00000079845,9,Xlr4a,ensembl_havana,protein_coding,X,72117951,72126084,-
ENSMUSG00000079387,11,Luzp4,ensembl_havana,protein_coding,X,147640636,147707135,+
ENSMUSG00000031093,15,Dock11,ensembl_havana,protein_coding,X,35152485,35340215,+
ENSMUSG00000057836,13,Xlr3a,ensembl_havana,protein_coding,X,72129899,72140701,-
ENSMUSG00000094885,8,Ott,ensembl_havana,protein_coding,X,147857278,147921148,+
ENSMUSG00000094941,2,Gm15093,ensembl_havana,protein_coding,X,148055373,148087999,+
ENSMUSG00000017057,10,Il13ra1,ensembl_havana,protein_coding,X,35375763,35434912,+
ENSMUSG00000095621,2,Gm15085,ensembl_havana,protein_coding,X,148230613,148270780,+
ENSMUSG00000036699,13,Zcchc12,ensembl_havana,protein_coding,X,35459557,35462811,+
ENSMUSG00000072923,7,Gm10439,ensembl_havana,protein_coding,X,148377566,148419760,+
ENSMUSG00000058328,14,Xlr5a,ensembl_havana,protein_coding,X,72151241,72336582,-
ENSMUSG00000067771,10,Pwwp4a,ensembl_havana,protein_coding,X,72160653,72172868,+
ENSMUSG00000071745,2,Pwwp4b,ensembl_havana,protein_coding,X,72180838,72193056,-
ENSMUSG00000016239,12,Lonrf3,ensembl_havana,protein_coding,X,35592006,35625994,+
ENSMUSG00000094378,8,Gm15097,ensembl_havana,protein_coding,X,148567469,148609690,+
ENSMUSG00000079642,3,Gm6268,havana,protein_coding,X,35664933,35668308,+
ENSMUSG00000091556,9,Gm14569,havana,protein_coding,X,35687254,35755483,-
ENSMUSG00000006373,11,Pgrmc1,ensembl_havana,protein_coding,X,35861859,35869732,+
ENSMUSG00000095082,2,Gm15091,ensembl_havana,protein_coding,X,148724651,148767978,+
ENSMUSG00000031229,17,Atrx,ensembl_havana,protein_coding,X,104841221,104973009,-
ENSMUSG00000059708,13,Akap17b,ensembl_havana,protein_coding,X,35871967,35909048,-
ENSMUSG00000072479,11,Xlr5b,ensembl_havana,protein_coding,X,72192402,72202478,+
ENSMUSG00000037636,7,Slc25a43,ensembl_havana,protein_coding,X,36007312,36040855,+
ENSMUSG00000079566,2,Spin2d,ensembl_havana,protein_coding,X,72218908,72220595,-
ENSMUSG00000016319,4,Slc25a5,ensembl_havana,protein_coding,X,36059304,36062460,+
ENSMUSG00000073125,11,Xlr3b,ensembl_havana,protein_coding,X,72235813,72246536,+
ENSMUSG00000041353,13,Tmem29,ensembl_havana,protein_coding,X,149180769,149242150,-
ENSMUSG00000006423,16,C330007P06Rik,ensembl_havana,protein_coding,X,36087390,36137764,-
ENSMUSG00000031232,18,Magt1,ensembl_havana,protein_coding,X,105011690,105055512,-
ENSMUSG00000067768,13,Xlr4b,ensembl_havana,protein_coding,X,72257939,72266059,+
ENSMUSG00000031231,5,Cox7b,ensembl_havana,protein_coding,X,105059306,105066056,+
ENSMUSG00000078317,7,F8a,ensembl_havana,protein_coding,X,72271897,72274401,+
ENSMUSG00000016308,13,Ube2a,ensembl_havana,protein_coding,X,36137553,36147875,+
ENSMUSG00000025269,17,Apex2,ensembl_havana,protein_coding,X,149302515,149372864,-
ENSMUSG00000044149,8,Nkrf,ensembl_havana,protein_coding,X,36151193,36167166,-
ENSMUSG00000031362,18,Xlr4c,ensembl_havana,protein_coding,X,72277294,72286736,-
ENSMUSG00000058147,2,Xlr3c,ensembl_havana,protein_coding,X,72298146,72308996,-
ENSMUSG00000067764,12,Xlr5c,ensembl_havana,protein_coding,X,72326502,72336582,-
ENSMUSG00000025270,14,Alas2,ensembl_havana,protein_coding,X,149330371,149353634,+
ENSMUSG00000109368,2,Gm45015,havana,protein_coding,X,72378602,72380446,-
ENSMUSG00000033792,13,Atp7a,ensembl_havana,protein_coding,X,105070882,105168532,+
ENSMUSG00000033777,5,Tlr13,ensembl_havana,protein_coding,X,105186810,105204099,+
ENSMUSG00000031365,14,Zfp275,ensembl_havana,protein_coding,X,72386227,72402686,+
ENSMUSG00000096966,3,Gm18336,havana,protein_coding,X,72440045,72442342,-
ENSMUSG00000031374,14,Zfp92,ensembl_havana,protein_coding,X,72454702,72471991,+
ENSMUSG00000062070,13,Pgk1,ensembl_havana,protein_coding,X,105230706,105247305,+
ENSMUSG00000031372,8,Trex2,ensembl_havana,protein_coding,X,72477311,72478950,-
ENSMUSG00000047242,15,Taf9b,ensembl_havana,protein_coding,X,105250489,105264764,-
ENSMUSG00000050379,16,Septin6,ensembl_havana,protein_coding,X,36174979,36255447,-
ENSMUSG00000044400,2,Sowahd,ensembl_havana,protein_coding,X,36312498,36314071,+
ENSMUSG00000025271,14,Pfkfb1,ensembl_havana,protein_coding,X,149371225,149426874,+
ENSMUSG00000031371,15,Haus7,ensembl_havana,protein_coding,X,72480921,72502650,-
ENSMUSG00000079641,4,Rpl39,ensembl_havana,protein_coding,X,36346173,36349055,-
ENSMUSG00000073012,3,Fnd3c2,ensembl_havana,protein_coding,X,105278852,105298982,-
ENSMUSG00000036572,17,Upf3b,ensembl_havana,protein_coding,X,36355331,36373975,-
ENSMUSG00000016409,5,Nkap,ensembl_havana,protein_coding,X,36390448,36414399,+
ENSMUSG00000036551,7,Akap14,ensembl_havana,protein_coding,X,36414351,36432495,-
ENSMUSG00000016427,8,Ndufa1,ensembl_havana,protein_coding,X,36451241,36454816,-
ENSMUSG00000036537,7,Rnf113a1,ensembl_havana,protein_coding,X,36454898,36456120,+
ENSMUSG00000031375,18,Bgn,ensembl_havana,protein_coding,X,72527208,72539539,+
ENSMUSG00000073243,3,Gm9,ensembl_havana,protein_coding,X,36473001,36474694,-
ENSMUSG00000071773,5,Rhox1,ensembl_havana,protein_coding,X,36477457,36485911,-
ENSMUSG00000051827,12,Rhox2a,ensembl_havana,protein_coding,X,36508629,36513339,+
ENSMUSG00000033737,15,Fndc3c1,ensembl_havana,protein_coding,X,105463647,105529007,-
ENSMUSG00000052821,4,Cysltr1,ensembl_havana,protein_coding,X,105617952,105647285,-
ENSMUSG00000071772,14,Rhox3a,ensembl_havana,protein_coding,X,36513572,36522636,+
ENSMUSG00000079639,5,Rhox4a,ensembl_havana,protein_coding,X,36528991,36533785,+
ENSMUSG00000073010,10,Gm5127,ensembl_havana,protein_coding,X,105626792,105754163,+
ENSMUSG00000095601,9,Rhox3a2,ensembl_havana,protein_coding,X,36561681,36566146,+
ENSMUSG00000094945,4,Rhox4a2,ensembl_havana,protein_coding,X,36572501,36577274,+
ENSMUSG00000047686,10,Rtl3,ensembl_havana,protein_coding,X,105880688,105884250,-
ENSMUSG00000079638,9,Rhox2b,ensembl_havana,protein_coding,X,36593720,36598459,+
ENSMUSG00000049929,8,Lpar4,ensembl_havana,protein_coding,X,105964231,105977506,+
ENSMUSG00000071771,5,Rhox4b,ensembl_havana,protein_coding,X,36614147,36618932,+
ENSMUSG00000050921,13,P2ry10,ensembl_havana,protein_coding,X,106132098,106148580,+
ENSMUSG00000079637,11,Rhox2c,ensembl_havana,protein_coding,X,36635333,36651514,+
ENSMUSG00000054293,11,P2ry10b,ensembl_havana,protein_coding,X,106192533,106217267,+
ENSMUSG00000079636,12,Rhox3c,ensembl_havana,protein_coding,X,36640238,36655617,+
ENSMUSG00000079635,3,Rhox4c,ensembl_havana,protein_coding,X,36661990,36666777,+
ENSMUSG00000025272,17,Tro,ensembl_havana,protein_coding,X,149428300,149440579,-
ENSMUSG00000031376,16,Atp2b3,ensembl_havana,protein_coding,X,72546692,72614611,+
ENSMUSG00000095698,3,Rhox2d,ensembl_havana,protein_coding,X,36675081,36679276,+
ENSMUSG00000079633,4,Rhox4d,ensembl_havana,protein_coding,X,36696012,36700829,+
ENSMUSG00000031383,9,Dusp9,ensembl_havana,protein_coding,X,72683025,72687120,+
ENSMUSG00000073008,12,Gpr174,ensembl_havana,protein_coding,X,106299484,106340375,+
ENSMUSG00000096788,9,Rhox2e,ensembl_havana,protein_coding,X,36712105,36723466,+
ENSMUSG00000031239,6,Itm2a,ensembl_havana,protein_coding,X,106440705,106446982,-
ENSMUSG00000059626,14,Rhox3e,ensembl_havana,protein_coding,X,36723672,36732735,+
ENSMUSG00000071770,6,Rhox4e,ensembl_havana,protein_coding,X,36739065,36743936,+
ENSMUSG00000095741,4,Rhox2f,ensembl_havana,protein_coding,X,36753058,36757816,+
ENSMUSG00000095510,9,Rhox3f,ensembl_havana,protein_coding,X,36762645,36767149,+
ENSMUSG00000079630,3,Rhox4f,ensembl_havana,protein_coding,X,36784547,36789357,-
ENSMUSG00000080933,5,Rhox3g,havana,protein_coding,X,36804971,36810265,-
ENSMUSG00000079629,6,Rhox2g,ensembl_havana,protein_coding,X,36820768,36825123,-
ENSMUSG00000031241,18,Tbx22,ensembl_havana,protein_coding,X,106711570,106732584,+
ENSMUSG00000079628,4,Rhox4g,ensembl_havana,protein_coding,X,36828153,36832980,-
ENSMUSG00000031242,8,2610002M06Rik,ensembl_havana,protein_coding,X,106826357,106859940,-
ENSMUSG00000071769,12,Rhox3h,ensembl_havana,protein_coding,X,36839341,36850417,-
ENSMUSG00000079627,3,Rhox2h,ensembl_havana,protein_coding,X,36850642,36854930,-
ENSMUSG00000073007,11,Tent5d,ensembl_havana,protein_coding,X,106836196,106916515,+
ENSMUSG00000073006,3,Wmp,ensembl_havana,protein_coding,X,106989341,106992071,-
ENSMUSG00000025268,16,Maged2,ensembl_havana,protein_coding,X,149589366,149597341,-
ENSMUSG00000002012,14,Pnck,ensembl_havana,protein_coding,X,72699600,72703723,-
ENSMUSG00000068173,13,Btg1b,ensembl_havana,protein_coding,X,37102050,37107692,-
ENSMUSG00000098348,8,Btg1c,ensembl_havana,protein_coding,X,37127076,37131991,-
ENSMUSG00000053909,9,Rhox10,ensembl_havana,protein_coding,X,37155352,37160568,+
ENSMUSG00000051038,11,Rhox11,ensembl_havana,protein_coding,X,37165471,37174018,-
ENSMUSG00000071766,13,Rhox12,ensembl_havana,protein_coding,X,37192954,37199784,-
ENSMUSG00000050197,6,Rhox13,ensembl_havana,protein_coding,X,37210096,37218844,+
ENSMUSG00000048047,4,Zbtb33,ensembl_havana,protein_coding,X,37278670,37285923,+
ENSMUSG00000063663,12,Brwd3,ensembl_havana,protein_coding,X,107780622,107877978,-
ENSMUSG00000025266,12,Gnl3l,ensembl_havana,protein_coding,X,149766137,149800318,-
ENSMUSG00000031245,9,Hmgn5,ensembl_havana,protein_coding,X,108048140,108057010,-
ENSMUSG00000031246,15,Sh3bgrl,ensembl_havana,protein_coding,X,108138971,108241479,+
ENSMUSG00000036502,15,Tmem255a,ensembl_havana,protein_coding,X,37285450,37341316,-
ENSMUSG00000048621,4,Gm6377,ensembl_havana,protein_coding,X,108240362,108244045,+
ENSMUSG00000025265,15,Fgd1,ensembl_havana,protein_coding,X,149829146,149872517,+
ENSMUSG00000056854,5,Pou3f4,ensembl_havana,protein_coding,X,109857886,109860813,+
ENSMUSG00000016327,10,Atp1b4,ensembl_havana,protein_coding,X,37405061,37425646,+
ENSMUSG00000025264,13,Tsr2,ensembl_havana,protein_coding,X,149870090,149879539,-
ENSMUSG00000041245,14,Wnk3,ensembl_havana,protein_coding,X,149981074,150103148,+
ENSMUSG00000019558,15,Slc6a8,ensembl_havana,protein_coding,X,72716756,72726108,+
ENSMUSG00000016534,16,Lamp2,ensembl_havana,protein_coding,X,37490234,37545331,-
ENSMUSG00000002015,6,Bcap31,ensembl_havana,protein_coding,X,72729784,72759781,-
ENSMUSG00000025262,9,Fam120c,ensembl_havana,protein_coding,X,150127171,150254838,+
ENSMUSG00000031378,15,Abcd1,ensembl_havana,protein_coding,X,72760203,72782140,+
ENSMUSG00000031385,15,Plxnb3,ensembl_havana,protein_coding,X,72800696,72816120,+
ENSMUSG00000002007,6,Srpk3,ensembl_havana,protein_coding,X,72818011,72822531,+
ENSMUSG00000025665,17,Rps6ka6,ensembl_havana,protein_coding,X,110297889,110447656,-
ENSMUSG00000002010,18,Idh3g,ensembl_havana,protein_coding,X,72822569,72830503,-
ENSMUSG00000034551,13,Hdx,ensembl_havana,protein_coding,X,110479628,110606776,-
ENSMUSG00000002014,13,Ssr4,ensembl_havana,protein_coding,X,72830634,72834436,+
ENSMUSG00000109156,2,Gm45194,havana,protein_coding,X,110801086,111150287,+
ENSMUSG00000034555,15,Tex16,ensembl_havana,protein_coding,X,110920704,111037023,+
ENSMUSG00000002006,13,Pdzd4,ensembl_havana,protein_coding,X,72836965,72868575,-
ENSMUSG00000079460,12,4933403O08Rik,ensembl_havana,protein_coding,X,111148746,111153549,+
ENSMUSG00000031095,16,Cul4b,ensembl_havana,protein_coding,X,37622151,37665073,-
ENSMUSG00000025525,13,Apool,ensembl_havana,protein_coding,X,111221031,111282452,+
ENSMUSG00000000355,14,Mcts1,ensembl_havana,protein_coding,X,37689455,37702303,+
ENSMUSG00000025527,10,Satl1,ensembl_havana,protein_coding,X,111294000,111316476,-
ENSMUSG00000048970,10,C1galt1c1,ensembl_havana,protein_coding,X,37719662,37723964,-
ENSMUSG00000051361,8,6030498E09Rik,ensembl_havana,protein_coding,X,37861548,38051563,+
ENSMUSG00000079619,3,Cypt15,ensembl_havana,protein_coding,X,38435144,38435840,+
ENSMUSG00000025528,11,2010106E10Rik,ensembl_havana,protein_coding,X,111404971,111468040,+
ENSMUSG00000095240,2,Cypt14,ensembl_havana,protein_coding,X,38951796,38952481,-
ENSMUSG00000025529,15,Zfp711,ensembl_havana,protein_coding,X,111510223,111544767,+
ENSMUSG00000034607,7,Pof1b,ensembl_havana,protein_coding,X,111548128,111608348,-
ENSMUSG00000025531,15,Chm,ensembl_havana,protein_coding,X,111950290,112095214,-
ENSMUSG00000041229,16,Phf8,ensembl_havana,protein_coding,X,150303668,150416855,+
ENSMUSG00000031391,19,L1cam,ensembl_havana,protein_coding,X,72897384,72939711,-
ENSMUSG00000001986,17,Gria3,ensembl_havana,protein_coding,X,40489731,40767478,+
ENSMUSG00000025592,18,Dach2,ensembl_havana,protein_coding,X,112207207,112746083,+
ENSMUSG00000037475,16,Thoc2,ensembl_havana,protein_coding,X,40883868,41009551,-
ENSMUSG00000025860,16,Xiap,ensembl_havana,protein_coding,X,41148556,41198533,+
ENSMUSG00000025597,14,Klhl4,ensembl_havana,protein_coding,X,113384030,113470526,+
ENSMUSG00000050435,3,Ube2dnl1,ensembl_havana,protein_coding,X,113814709,113815638,+
ENSMUSG00000047079,2,Ube2dnl2,ensembl_havana,protein_coding,X,113817279,113818207,+
ENSMUSG00000072995,2,Cpxcr1,ensembl_havana,protein_coding,X,115358641,115388480,+
ENSMUSG00000082482,3,H2ab2,havana,protein_coding,X,115590875,115591222,+
ENSMUSG00000067441,6,H2ab1,ensembl_havana,protein_coding,X,115924454,115924801,+
ENSMUSG00000100194,2,Tgif2lx2,ensembl_havana,protein_coding,X,117336924,117337953,+
ENSMUSG00000100133,2,Tgif2lx1,ensembl_havana,protein_coding,X,117389405,117390434,-
ENSMUSG00000034732,5,Pabpc5,ensembl_havana,protein_coding,X,118836893,118839862,+
ENSMUSG00000034755,19,Pcdh11x,ensembl_havana,protein_coding,X,119199956,119820316,+
ENSMUSG00000083616,4,H2ab3,havana,protein_coding,X,119222445,119222792,-
ENSMUSG00000055733,7,Nap1l3,ensembl_havana,protein_coding,X,121304262,121307098,-
ENSMUSG00000079450,12,Cldn34c1,ensembl_havana,protein_coding,X,122013192,122098492,+
ENSMUSG00000118415,2,Gm2411,havana,protein_coding,X,122256461,122288415,+
ENSMUSG00000095474,3,Cldn34c2,ensembl_havana,protein_coding,X,122485983,122511869,+
ENSMUSG00000118483,2,Gm5945,havana,protein_coding,X,122925694,122951218,+
ENSMUSG00000072049,7,Vmn2r121,ensembl_havana,protein_coding,X,123034658,123045649,-
ENSMUSG00000058670,6,4932411N23Rik,ensembl_havana,protein_coding,X,125720085,125723491,-
ENSMUSG00000062791,5,Gm382,ensembl_havana,protein_coding,X,125947595,125971609,+
ENSMUSG00000049815,4,4921511C20Rik,ensembl_havana,protein_coding,X,126301916,126303521,+
ENSMUSG00000043569,8,Cldn34c4,havana,protein_coding,X,126628805,126644177,-
ENSMUSG00000025862,15,Stag2,ensembl_havana,protein_coding,X,41238194,41366062,+
ENSMUSG00000105993,2,Tex13c2,havana,protein_coding,X,41578568,41580401,+
ENSMUSG00000005696,12,Sh2d1a,ensembl_havana,protein_coding,X,41591330,41618207,+
ENSMUSG00000034480,19,Diaph2,ensembl_havana,protein_coding,X,128650491,129366583,+
ENSMUSG00000025261,19,Huwe1,ensembl_havana,protein_coding,X,150583803,150718413,+
ENSMUSG00000031389,18,Arhgap4,ensembl_havana,protein_coding,X,72935048,72965476,-
ENSMUSG00000016150,16,Tenm1,ensembl_havana,protein_coding,X,41616743,42518003,-
ENSMUSG00000031390,9,Avpr2,ensembl_havana,protein_coding,X,72935708,72939108,+
ENSMUSG00000078320,5,Tex13c1,ensembl_havana,protein_coding,X,42680037,42682409,+
ENSMUSG00000051323,17,Pcdh19,ensembl_havana,protein_coding,X,132483609,132589736,-
ENSMUSG00000025260,11,Hsd17b10,ensembl_havana,protein_coding,X,150784841,150787438,+
ENSMUSG00000050926,6,Dcaf12l2,ensembl_havana,protein_coding,X,43454335,43457219,-
ENSMUSG00000025257,6,Ribc1,ensembl_havana,protein_coding,X,150787578,150799291,-
ENSMUSG00000045284,10,Dcaf12l1,ensembl_havana,protein_coding,X,43875447,43879074,-
ENSMUSG00000031250,9,Tnmd,ensembl_havana,protein_coding,X,132751729,132766326,+
ENSMUSG00000037086,4,Prr32,ensembl_havana,protein_coding,X,44179781,44181668,+
ENSMUSG00000046615,3,Actrt1,ensembl_havana,protein_coding,X,45417884,45419222,+
ENSMUSG00000067377,13,Tspan6,ensembl_havana,protein_coding,X,132791817,132799178,-
ENSMUSG00000041133,12,Smc1a,ensembl_havana,protein_coding,X,150799424,150845690,+
ENSMUSG00000031253,16,Srpx2,ensembl_havana,protein_coding,X,132809175,132833195,+
ENSMUSG00000041115,17,Iqsec2,ensembl_havana,protein_coding,X,150927264,151008232,+
ENSMUSG00000031388,15,Naa10,ensembl_havana,protein_coding,X,72960479,72965550,-
ENSMUSG00000031099,17,Smarca1,ensembl_havana,protein_coding,X,46898245,46981851,-
ENSMUSG00000031255,15,Sytl4,ensembl_havana,protein_coding,X,132837134,132882561,-
ENSMUSG00000001173,16,Ocrl,ensembl_havana,protein_coding,X,47001264,47054745,+
ENSMUSG00000031387,15,Renbp,ensembl_havana,protein_coding,X,72965727,72974456,-
ENSMUSG00000037010,8,Apln,ensembl_havana,protein_coding,X,47114023,47123730,-
ENSMUSG00000025332,15,Kdm5c,ensembl_havana,protein_coding,X,151016016,151057531,+
ENSMUSG00000031256,12,Cstf2,ensembl_havana,protein_coding,X,132959936,132987568,+
ENSMUSG00000087403,10,Kantr,havana,protein_coding,X,151077824,151110491,-
ENSMUSG00000037005,17,Xpnpep2,ensembl_havana,protein_coding,X,47197602,47225858,+
ENSMUSG00000041096,14,Tspyl2,ensembl_havana,protein_coding,X,151119848,151125421,-
ENSMUSG00000056679,14,Gpr173,ensembl_havana,protein_coding,X,151126594,151151700,-
ENSMUSG00000031101,7,Sash3,ensembl_havana,protein_coding,X,47235313,47250442,+
ENSMUSG00000031386,15,Hcfc1,ensembl_havana,protein_coding,X,72986398,73009963,-
ENSMUSG00000091863,3,Cldn34a,ensembl_havana,protein_coding,X,151320497,151347193,+
ENSMUSG00000036985,13,Zdhhc9,ensembl_havana,protein_coding,X,47260846,47297755,-
ENSMUSG00000031257,15,Nox1,ensembl_havana,protein_coding,X,132987170,133122705,-
ENSMUSG00000031258,5,Xkrx,ensembl_havana,protein_coding,X,133049792,133062825,-
ENSMUSG00000045180,14,Shroom2,ensembl_havana,protein_coding,X,151392505,151552461,-
ENSMUSG00000052549,5,Arl13a,ensembl_havana,protein_coding,X,133088250,133108777,+
ENSMUSG00000025333,11,Gpr143,ensembl_havana,protein_coding,X,151564917,151591642,+
ENSMUSG00000067215,6,Usp51,ensembl_havana,protein_coding,X,151789465,151792412,+
ENSMUSG00000063785,13,Utp14a,ensembl_havana,protein_coding,X,47345739,47371330,+
ENSMUSG00000047238,5,Mageh1,ensembl_havana,protein_coding,X,151819162,151820571,-
ENSMUSG00000071665,11,Foxr2,ensembl_havana,protein_coding,X,151901782,151915857,+
ENSMUSG00000041658,13,Rragb,ensembl_havana,protein_coding,X,151922977,151954939,+
ENSMUSG00000041649,14,Klf8,ensembl_havana,protein_coding,X,152020462,152179128,+
